Tweet,Emojis,SentimentML,Quantidade,Alegria,Medo,Neutro,Nojo,Raiva,Tristeza,Alias,Frequencias,Phrase,Words,Frequency
RT @gabrielbandeir_: A Ludmilla escrevendo um shade pro Arthur Aguiar agora mesmo #BBB22 https://t.co/ilr0fZn1JY,set(),'alegria',92,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'a', 'ludmilla', 'escrevendo', 'um', 'shade', 'pro', 'arthur', 'aguiar', 'agora', 'mesmo']","['rt', 'a', 'ludmilla', 'escrevendo', 'um', 'shade', 'pro', 'arthur', 'aguiar', 'agora', 'mesmo']",arthur,86
@Ludmilla Arthur Aguiar perdendo convite vip pro show,set(),'alegria',92,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['arthur', 'aguiar', 'perdendo', 'convite', 'vip', 'pro', 'show']","['arthur', 'aguiar', 'perdendo', 'convite', 'vip', 'pro', 'show']",aguiar,86
"Paulo André, Arthur Aguiar e Lucas barrados dos shows da Ludmilla 🗣",set(),'alegria',92,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['paulo', 'andré', 'arthur', 'aguiar', 'e', 'lucas', 'barrados', 'dos', 'shows', 'da', 'ludmilla']","['paulo', 'andré', 'arthur', 'aguiar', 'e', 'lucas', 'barrados', 'dos', 'shows', 'da', 'ludmilla']",ludmilla,78
"A Ludmilla negou camarote p Arthur Aguiar e p Paulo André. Né possive.
#BBB22",set(),'alegria',92,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['p', 'a', 'ludmilla', 'negou', 'camarote', 'arthur', 'aguiar', 'e', 'paulo', 'andré', 'né', 'possive']","['p', 'a', 'ludmilla', 'negou', 'camarote', 'arthur', 'aguiar', 'e', 'paulo', 'andré', 'né', 'possive']",rt,51
"@Ludmilla @HugoGloss Tadeu Luciano Arthur Aguiar Scooby Brunna #BBB22 É ELA #Euphoria Lina
https://t.co/a3Kq4mPBNV",set(),'alegria',92,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['tadeu', 'luciano', 'arthur', 'aguiar', 'scooby', 'brunna', 'é', 'ela', 'lina']","['tadeu', 'luciano', 'arthur', 'aguiar', 'scooby', 'brunna', 'é', 'ela', 'lina']",da,51
RT @desafetuoso: Arthur Aguiar acaba de ser cancelado por todas fãs da Ludmilla. #BBB22,set(),'alegria',92,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'arthur', 'aguiar', 'acaba', 'de', 'ser', 'cancelado', 'por', 'todas', 'fãs', 'da', 'ludmilla']","['rt', 'arthur', 'aguiar', 'acaba', 'de', 'ser', 'cancelado', 'por', 'todas', 'fãs', 'da', 'ludmilla']",o,32
RT @desafetuoso: Arthur Aguiar acaba de ser cancelado por todas fãs da Ludmilla. #BBB22,set(),'alegria',92,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'arthur', 'aguiar', 'acaba', 'de', 'ser', 'cancelado', 'por', 'todas', 'fãs', 'da', 'ludmilla']","['rt', 'arthur', 'aguiar', 'acaba', 'de', 'ser', 'cancelado', 'por', 'todas', 'fãs', 'da', 'ludmilla']",do,28
RT @desafetuoso: Arthur Aguiar acaba de ser cancelado por todas fãs da Ludmilla. #BBB22,set(),'alegria',92,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'arthur', 'aguiar', 'acaba', 'de', 'ser', 'cancelado', 'por', 'todas', 'fãs', 'da', 'ludmilla']","['rt', 'arthur', 'aguiar', 'acaba', 'de', 'ser', 'cancelado', 'por', 'todas', 'fãs', 'da', 'ludmilla']",a,26
a ludmilla indo agora pro Instagram fazer uma carta aberta pro arthur aguiar #bbb22,set(),'alegria',92,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['pro', 'a', 'ludmilla', 'indo', 'agora', 'instagram', 'fazer', 'uma', 'carta', 'aberta', 'arthur', 'aguiar']","['pro', 'a', 'ludmilla', 'indo', 'agora', 'instagram', 'fazer', 'uma', 'carta', 'aberta', 'arthur', 'aguiar']",de,25
RT @gabrielbandeir_: A Ludmilla escrevendo um shade pro Arthur Aguiar agora mesmo #BBB22 https://t.co/ilr0fZn1JY,set(),'alegria',92,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'a', 'ludmilla', 'escrevendo', 'um', 'shade', 'pro', 'arthur', 'aguiar', 'agora', 'mesmo']","['rt', 'a', 'ludmilla', 'escrevendo', 'um', 'shade', 'pro', 'arthur', 'aguiar', 'agora', 'mesmo']",pra,24
RT @desafetuoso: Arthur Aguiar acaba de ser cancelado por todas fãs da Ludmilla. #BBB22,set(),'alegria',92,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'arthur', 'aguiar', 'acaba', 'de', 'ser', 'cancelado', 'por', 'todas', 'fãs', 'da', 'ludmilla']","['rt', 'arthur', 'aguiar', 'acaba', 'de', 'ser', 'cancelado', 'por', 'todas', 'fãs', 'da', 'ludmilla']",indo,21
RT @gabrielbandeir_: A Ludmilla escrevendo um shade pro Arthur Aguiar agora mesmo #BBB22 https://t.co/ilr0fZn1JY,set(),'alegria',92,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'a', 'ludmilla', 'escrevendo', 'um', 'shade', 'pro', 'arthur', 'aguiar', 'agora', 'mesmo']","['rt', 'a', 'ludmilla', 'escrevendo', 'um', 'shade', 'pro', 'arthur', 'aguiar', 'agora', 'mesmo']",acaba,20
RT @desafetuoso: Arthur Aguiar acaba de ser cancelado por todas fãs da Ludmilla. #BBB22,set(),'alegria',92,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'arthur', 'aguiar', 'acaba', 'de', 'ser', 'cancelado', 'por', 'todas', 'fãs', 'da', 'ludmilla']","['rt', 'arthur', 'aguiar', 'acaba', 'de', 'ser', 'cancelado', 'por', 'todas', 'fãs', 'da', 'ludmilla']",ser,20
A Ludmilla vai bater na casa da Mayra Cardi depois do programa pra tirar satisfação desse voto do Arthur Aguiar na… https://t.co/XNCo3Wr7yv,set(),'alegria',92,[0.52],[0.01],[0.19],[0.0],[0.27],[0.01],[0.0],"['na', 'do', 'a', 'ludmilla', 'vai', 'bater', 'casa', 'da', 'mayra', 'cardi', 'depois', 'programa', 'pra', 'tirar', 'satisfação', 'desse', 'voto', 'arthur', 'aguiar']","['na', 'do', 'a', 'ludmilla', 'vai', 'bater', 'casa', 'da', 'mayra', 'cardi', 'depois', 'programa', 'pra', 'tirar', 'satisfação', 'desse', 'voto', 'arthur', 'aguiar']",por,19
RT @fatouoficial: O fandom da Ludmilla indo pra cima do Arthur Aguiar,set(),'alegria',92,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'o', 'fandom', 'da', 'ludmilla', 'indo', 'pra', 'cima', 'do', 'arthur', 'aguiar']","['rt', 'o', 'fandom', 'da', 'ludmilla', 'indo', 'pra', 'cima', 'do', 'arthur', 'aguiar']",agora,18
RT @gabrielbandeir_: A Ludmilla escrevendo um shade pro Arthur Aguiar agora mesmo #BBB22 https://t.co/ilr0fZn1JY,set(),'alegria',92,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'a', 'ludmilla', 'escrevendo', 'um', 'shade', 'pro', 'arthur', 'aguiar', 'agora', 'mesmo']","['rt', 'a', 'ludmilla', 'escrevendo', 'um', 'shade', 'pro', 'arthur', 'aguiar', 'agora', 'mesmo']",fandom,18
