Tweet
"('RT @niconatv: conheça as Provas de Resistência que prometem ser muito difíceis para Arthur Aguiar no #BBB22: https://t.co/KUKbcNBNYw',)"
"('RT @emyfeia: Arthur Aguiar no bbb 🤡\nvai trair a Mayra Cardi em rede nacional',)"
"('RT @_quesedani: Arthur Aguiar entrou mesmo misericórdia #BBB22 https://t.co/xRXJqPPhmf',)"
"('RT @livrariaemcasa: Daqui 3 meses:\n\nTraída 27 vezes, Mayra Cardi não admitirá novo vacilo de Arthur Aguiar.',)"
"('Vou começar a assistir o BBB quando o Arthur Aguiar for eliminado',)"
"('RT @euotrouxa: Vem aí mais uma novela do Arthur Aguiar e Mayra Cardi',)"
"('RT @bbb: Arthur Aguiar, do grupo Camarote, é ator e cantor, diz que é muito transparente e que, das provas de resistência, só vai sair carr…',)"
"('única coisa boa do arthur aguiar no bbb é ele deixar a toalha cair e mostrar o pau dele',)"
"('ih a lá, a vítima da sociedade arthur aguiar vai usar desse argumento pra botar uns 20 chifrer da mayra viu, só esperemkk',)"
"('o ruim do arthur aguiar tá no bbb é a visibilidade que vai dar pra picareta da mayra cardi',)"
"('@felipeneto já cancelaram um bolsoninho e o Perigote das mulheres Arthur Aguiar 😂😂😂',)"
"('RT @blowingshittup: arthur aguiar vindo entre os pipocas pra provar que sim ele é um homem de bem um homem simples que logo não terá esposa…',)"
"('Já começaram a divulgaram dos famosos pelo Arthur Aguiar pra gente se arrepender de ter ignorado os nomes dos pipocas.',)"
"('não gosto, nn me impressionou, espero q saia logo, bjs Arthur Aguiar https://t.co/sgfFXCMmQV',)"
"('@Tatawerneck 🤡🤡🤡🤡 Pedi um carioca no #BBB22 veio Arthur Aguiar 🤡🤡🤡🤡',)"
"('RT @B16caio: Arthur Aguiar e Icardi no BBB seria o maior entretenimento da história',)"
"('se bobear arthur aguiar vai trair a maíra até com os dummies',)"
"('RT @gabopantaleao: O Arthur Aguiar se segurando pra não trair a esposa no BBB https://t.co/tR7jNokX4K',)"
"('RT @rapfalando: quantas festa vai demora pro arthur aguiar fica doidao e da ideia em todas as mina da casa',)"
"('RT @maiconkusterk: arthur aguiar vai trair a esposa quantas vezes no bbb?',)"
"('RT @anicrf: os fas do prior, biel e nego do bordel tudo migrando pro fandom do arthur aguiar',)"
"('eu não espero nada menos do Arthur Aguiar que entretenimento de qualidade',)"
"('RT @bchartsnet: 🚨 Vítima da sociedade, Arthur Aguiar é mais um participante do camarote do #BBB22. O ex-rebelde diz que só vai sair das pro…',)"
"('RT @FePaesLeme: Arthur Aguiar confirmado',)"
"('RT @whomath: o arthur aguiar entrando e eu lembrando disso #bbb22 https://t.co/uULhkvWaJS',)"
"('já pensou o arthur aguiar trair a mayra ao vivaço pro br todo ver',)"
"('arthur aguiar pelo amorr KKKKKKKKKKKKKKKKKKKKKKK',)"
"('RT @whomath: vamos ver o arthur aguiar traindo a mayra cardi pela décima sétima vez AO VIVO… nunca fui triste!!!',)"
"('RT @katnissong: arthur aguiar estou depositando todas as minhas expectativas de entretenimento em VOCÊ fale de rebelde traia a sua mulher e…',)"
"('RT @DesturbioMental: Arthur Aguiar no #bbb22 e uma modelo acostumada a fazer jejum de 21 dias KKKKKKKKKKKKK MAYRA CARDI JA TO OUVINDO O BER…',)"
"('O próximo camarote do BBB que eles vão confirmar vai ser o Pedro Scooby, porque é outro óbvio, aquele que não vai c… https://t.co/cW3fB6Zpkc',)"
"('se arthur aguiar cantar rebeldes eu passo pano nas duas primeiras traições dele na casa',)"
"('RT @NazareAmarga: Arthur Aguiar no BBB e a primeira prova de resistência é ver quanto tempo ele aguenta ficar sem trair a mulher dele #BBB22',)"
"('a inês brasil no bbb junto com o arthur aguiar seria perfeito KKKKKKK  https://t.co/QhVY6YkrWp',)"
"('Eu vi gente declarar torcida pra Arthur Aguiar, EU VI',)"
"('RT @Aguiarthur: Agora é oficial! Arthur Aguiar está no #BBB22 e ao CSI de plantão que acompanhou esse tão aguardado momento com dedo frenét…',)"
"('RT @bbbfifi22: A maior prova de resistência do Arthur Aguiar vai ser ficar 3 meses sem trair a Mayra 🗣',)"
"('arthur aguiar 🎖\n\nbolao qnts pessoas ele vai trair a mayra no bbb',)"
"('RT @luanacruz95: Macho escroto da edição ✅\n\n#BBB22 \nBig Brother Brasil / BBB 🤡/ Arthur Aguiar https://t.co/NS5N52x8JY',)"
"('RT @ttricarte: *participantes* que barulho é esse?\n\narthur aguiar e jade picon no quarto  \n\n https://t.co/ascC8DJ7In',)"
"('RT @usebrusinhas: finalmente um camarote mas a gente já sabia o atleta Arthur Aguiar maior campão de chifre do Brasil',)"
"('@goldorayo ""Arthur Aguiar já traiu a Mayra hj?""',)"
"('RT @maiconkusterk: arthur aguiar vai trair a esposa quantas vezes no bbb?',)"
"('RT @pretademaiss: O ARTHUR AGUIAR TÁ NA CHAMADA DO BBB22 DIZENDO QUE É UMA PESSOA MUITO TRANSPARENTE KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK…',)"
"('RT @umalgmqchora: Certeza que o Arthur Aguiar vai ""confudir"" a Lais com a Mayra Cardi em algum festa e acabar ""sem querer"" beijando ela #BB…',)"
"('RT @gutof: se arthur aguiar não meter um chifre em rede nacional para a gente poder rir da coach de emagrecimento, nem adianta entrar',)"
"('o arthur aguiar aiai kkkkkkk',)"
"('RT @thomassantanas: O Arthur Aguiar kkkkkkkkkkkkk',)"
"('RT @antenadosofc: + + Além se trair 17 vezes a esposa! Confira outras curiosidades de Arthur Aguiar que estão disponíveis no Gshow! \n\n#BBB…',)"
"('Coragem do Arthur Aguiar entrar no bbb com esse histórico dele. Já sabe que vai entrar cancelado kkkk',)"
"('RT @forumpandlr: O mais novo confirmado no #BBB22 é o ator e poligâmico Arthur Aguiar! \n\nhttps://t.co/PlNp0LVit1',)"
"('#BBB22  Arthur Aguiar numa casa com Laís e Eslovenia não pode, além de ser vítima da sociedade, vai ser conspiração por parte do Boninho',)"
"('A prova de resistência do Arthur Aguiar é não trair a mulher dele',)"
"('RT @luanacruz95: Macho escroto da edição ✅\n\n#BBB22 \nBig Brother Brasil / BBB 🤡/ Arthur Aguiar https://t.co/NS5N52x8JY',)"
"('RT @SeriesBrasil: 3 curiosidades sobre o ator Arthur Aguiar, confirmado no #BBB22: \n\n- Traiu Mayra Cardi 16 vezes;\n- Participou da versão b…',)"
"('RT @PhoenixMilgrau: Arthur Aguiar trairá Mayra Cardi com a Bárbara numa festa, no outro dia vai chorar e falar q tá arrependido, vai pro pa…',)"
"('RT @anittasemgriffe: o povo pegando no pé do arthur Aguiar . se a corna aceita então quem são vocês pra se incomodarem com as traições #BBB…',)"
"('RT @PaolaDeboche: Mayra Cardi dando pronunciamento aqui fora quando Arthur Aguiar ficar com alguém no bbb. #BBB22 https://t.co/ODmmVpsvp0',)"
"('RT @bchartsnet: 🚨ARTHUR AGUIAR é confirmado no camarote do #BBB22! https://t.co/8kBaLwpsCF',)"
"('RT @Aguiarthur: Agora é oficial! Arthur Aguiar está no #BBB22 e ao CSI de plantão que acompanhou esse tão aguardado momento com dedo frenét…',)"
"('RT @heroinadolixo: o arthur aguiar falando que nas provas de resistência ele vai aflorar a resistência = ser fiel',)"
"('A prova de resistência mais difícil para Arthur Aguiar será não trair novamente',)"
"('arthur aguiar ou vai se fuder MUITO ou vai ser tipo um lipe da vida',)"
"('nenhuma novidade o Arthur Aguiar #BBB22',)"
"('arthur aguiar vai tentar se comportar mas na terceira festa vai trair a mayra eu aposto amores',)"
"('@bchartsnet nunca será arthur aguiar  https://t.co/FSChhIDNZ1',)"
"('RT @vaidesmaiar: Vem aí! Arthur Aguiar confirmado no #BBB22 https://t.co/9Oq0guoJy3',)"
"('o arthur aguiar vai ser o melhor entretenimento dessa edição',)"
"('não entendi nada anunciarem 6 pipocas, do nada arthur aguiar e depois voltarem pra pipoca de novo',)"
"('kkkkkkkk o tanto que eu quero a Ines Brasil do bbb pra lacrar nesse arthur aguiar',)"
"('RT @vinberrg: o arthur aguiar: sou mt transparente (traiu a mulher escondido 16 vezes)',)"
"('Arthur Aguiar trair? homem nenhum trai, todos sao fieis!',)"
"('RT @matheuslaneri: A única expectativa para Arthur Aguiar é que ele traia a mulher pela décima sétima vez. Fora isso, não espero mais nada',)"
"('RT @thomassantanas: O Arthur Aguiar kkkkkkkkkkkkk',)"
"('arthur aguiar no bbb e eu: https://t.co/tMVQPYShjK',)"
"('RT @whomath: o arthur aguiar entrando e eu lembrando disso #bbb22 https://t.co/uULhkvWaJS',)"
"('o arthur aguiar trai a mulher 22 vezes pra combinar com a edição https://t.co/NaXyhQNL6G',)"
"('RT @whomath: vamos ver o arthur aguiar traindo a mayra cardi pela décima sétima vez AO VIVO… nunca fui triste!!!',)"
"('o que a dupla arthur aguiar e luciano vão aprontar nesse bbb nem a maior vidente previu',)"
"('@Lelemend @bendelanx É o arthur Aguiar, miga. Pano da prada só com saulo',)"
"('RT @vascaodazoeira: O que o Arthur Aguiar vai beijar na boca no BBB por ser vítima da sociedade é sacanagem',)"
"('Arthur Aguiar, vítima da sociedade, é o novo confirmado no #BBB22. https://t.co/ZCjaTftAXx',)"
"('RT @juridicomidias: arthur aguiar bbb 22 e sua amada maira cardi ao som de war of hormone https://t.co/mXLYA8kYgb',)"
"('os vomito no arthur aguiar KKKKKK https://t.co/DSJ51feREA',)"
"('RT @tracklist: 🚨 O ator Arthur Aguiar foi confirmado no camarote do #BBB22 https://t.co/LuB3QPMl64',)"
"('arthur aguiar é o primeiro hahahahahha',)"
"('eu tenho revistas da capricho e da atrevida com o  arthur aguiar na capa até hoje da época de rebelde #BBB22',)"
"('Então Arthur Aguiar temos #BBB22',)"
"('e pensar que eu era super fã do Arthur Aguiar quando ele fez rebelde e malhação, mas achou ali tbm babaca otario',)"
"('meu deus, o arthur aguiar ta no bbb, pq senhor',)"
"('RT @NazareAmarga: Arthur Aguiar no BBB e a primeira prova de resistência é ver quanto tempo ele aguenta ficar sem trair a mulher dele #BBB22',)"
"('KKKKKK A CHAMADA FALANDO DO DUCA KKKKKK dobradinha de Arthur Aguiar na malhação e no bbb',)"
"('RT @newscolina: Infiel e flamenguista. Se existe um padrão de homem pra você nunca ter relações, esse padrão se chama Arthur Aguiar.',)"
"('RT @legadaodamassa: ARTHUR AGUIAR: O CARA QUE É SIMPLESMENTE A MAIOR VÍTIMA DA SOCIEDADE!!!!! #BBB22 https://t.co/fBFt79wJlT',)"
"('Oq q o Arthur Aguiar vai fazer no BBB?????',)"
"('RT @livrariaemcasa: Daqui 3 meses:\n\nTraída 27 vezes, Mayra Cardi não admitirá novo vacilo de Arthur Aguiar.',)"
"('RT @ZAMENZA: Arthur Aguiar já tem 3 haters prontos pro hate. #BBB22 https://t.co/EuceWLw47M',)"
"('RT @_quesedani: Arthur Aguiar entrou mesmo misericórdia #BBB22 https://t.co/xRXJqPPhmf',)"
"('RT @choquei: Arthur Aguiar disse que tem dificuldade de expressar sentimentos e que não aprendeu a fazer isso, mas que a Mayra Cardi tem o…',)"
"('RT @tatyfalou: O Arthur Aguiar foi anunciado... ESCONDAM TODAS AS MULHERES',)"
