Tweet
"('RT @Dudu: O Arthur Aguiar com essa cópia da Mayra Cardi eu já tô vendo música nova pedindo desculpa depois https://t.co/FSCukbU2kB',)"
"('RT @luscas: ARTHUR AGUIAR PRIMEIRO CAMAROTE CONFIRMADO NO BBB 🗣 https://t.co/18jMimZO9B',)"
"('RT @choquei: Arthur Aguiar disse que tem dificuldade de expressar sentimentos e que não aprendeu a fazer isso, mas que a Mayra Cardi tem o…',)"
"('RT @CarolinedaNova1: qual o site que eu voto p arthur aguiar sair?',)"
"('RT @gabopantaleao: O Arthur Aguiar se segurando pra não trair a esposa no BBB https://t.co/tR7jNokX4K',)"
"('Um novo homem, Arthur Aguiar\n\n#BBB22',)"
"('arthur aguiar é o maior cara de pau q já vi, o cara fez merda atrás de merda e ainda foi tentar outro holofote no b… https://t.co/pdpPcLB2jc',)"
"('RT @cleangabi: galera sem essa de tirar o arthur aguiar cedo, deixa ele lá dando entretenimento e traindo a mayra, ele é uma vitima da soci…',)"
"('Arthur Aguiar se vc não oferecer traição e discórdia já tá fora',)"
"('RT @vascaodazoeira: O que o Arthur Aguiar vai beijar na boca no BBB por ser vítima da sociedade é sacanagem',)"
"('RT @SeriesBrasil: 3 curiosidades sobre o ator Arthur Aguiar, confirmado no #BBB22: \n\n- Traiu Mayra Cardi 16 vezes;\n- Participou da versão b…',)"
"('RT @rodolpho: a primeira festa que o arthur aguiar cantar essa daqui eu desligo a tv e vou ler um livro #BBB22 https://t.co/HUkcOaIfrR',)"
"('RT @thomassantanas: O Arthur Aguiar kkkkkkkkkkkkk',)"
"('RT @crisayonara: arthur aguiar é o primeiro camarote confirmado no #bbb22, ele foi assunto recentemente nas redes sociais por assumir ter t…',)"
"('RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional',)"
"('RT @NazareAmarga: Arthur Aguiar no BBB e a primeira prova de resistência é ver quanto tempo ele aguenta ficar sem trair a mulher dele #BBB22',)"
"('O ARTHUR AGUIAR VAI TA MESMO???? UWGWUGWJWGEJ mayra cardi se prepare pra ser traida mais 16 vezes',)"
"('RT @whomath: o luciano falando sobre monogamia e poligamia com o arthur aguiar lá dentro do bbb 😭',)"
"('RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional',)"
"('@islandofAeaea O Arthur Aguiar mami',)"
"('o que esse arthur aguiar tem de lixo e cafajeste ele tem de gato',)"
"('o arthur aguiar indo trair em rede nacional',)"
"('RT @euosodrac: E VEIO AÍ.  Ex Rebelde, Ator e traidor declarado. Arthur Aguiar no BBB 22! #BBB22 https://t.co/IopJOI0XJA',)"
"('RT @acostumadinha: medo de cair no papo do arthur aguiar e terminar o bbb22 dizendo que ele é uma vítima da sociedade',)"
"('RT @LucasRanngel: ARTHUR AGUIAR TA MESMO!!! PQP',)"
"('RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional',)"
"('RT @Trixbia1: alguém elimina o Arthur Aguiar',)"
"('consigo ouvir daqui o drama de arthur aguiar julgado por ser um trOxa do CaralhOw',)"
"('ao arthur aguiar apenas críticas\n\nnext #BBB22',)"
"('RT @whomath: o arthur aguiar entrando e eu lembrando disso #bbb22 https://t.co/uULhkvWaJS',)"
"('Simplesmente Arthur Aguiar, a vítima da sociedade campeão do bbb22',)"
"('Arthur Aguiar no bbb KKKKKKKKKKKKKKKKKK',)"
"('RT @zlatwn: não vejo a hora de assistir o arthur aguiar sendo vítima da sociedade em rede nacional',)"
"('já quero o arthur aguiar fora',)"
"('RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional',)"
