User,Tweet,Date,Source,Profile Photo
greedy_mp3,"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",Wed Jan 19 20:11:22 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1482100693989220360/nu4ApCRu_normal.jpg
anecrisl,"RT @princesadaoeste: Cara não faz sentido dar hate no Arthur Aguiar por ele ter chifrado a esposa 16x porque a própria corna não liga 

Tem…",Wed Jan 19 20:11:21 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1482395181424984066/ABlDHBBN_normal.jpg
idguiaf,quem será que vai ser o alvo do arthur aguiar? acho que a laís tem potencial,Wed Jan 19 20:11:06 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1483628285884088321/wDfY0Ojz_normal.jpg
mandipandolfi,"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",Wed Jan 19 20:11:04 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1483535647654752256/bUSxJ2LG_normal.jpg
talithacoelho,pois se eu to no BBB Arthur Aguiar ia ter que cantar todo o repertório de Rebeldes https://t.co/4oMLiapri1,Wed Jan 19 20:11:03 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1478774093688287233/kTkNls_F_normal.jpg
mdiniz2020,"RT @choquei: Tiago Abravanel acha que Jade Picon, Linn da Quebrada e Arthur Aguiar vai entrar. rs #BBB22",Wed Jan 19 20:10:53 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1435424344122003458/RhBeknQt_normal.jpg
saylort13_,"RT @updatechartuc: Tiago Abravanel aposta que Arthur Aguiar, Jade Picon e Linn da Quebrada ainda entrarão no #BBB22. 

O NOVO TERROR DO BON…",Wed Jan 19 20:10:52 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1459011529366548483/jOcp8CqH_normal.jpg
Rh4niel,"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",Wed Jan 19 20:10:47 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1481885178326888455/izuY3fLX_normal.jpg
bebelduhcorre,"RT @tracklist: Tiago Abravanel falou para os brothers que acha que as pessoas que faltam entrar no #BBB22 são Jade Picon, Linn da Quebrada…",Wed Jan 19 20:10:28 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1452463339016175617/YCWODxg-_normal.jpg
Bruna_Longares,"RT @choquei: É AMANHÃ! Jade Picon, Linn da Quebrada e Arthur Aguiar vão entrar na casa #BBB22",Wed Jan 19 20:10:27 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1449849718213906432/iuOSMzQn_normal.jpg
