Tweet,Emojis,SentimentML,Quantidade,Alegria,Medo,Neutro,Nojo,Raiva,Tristeza,Alias,Frequencias,Phrase,Words,Frequency
"@Estadao A coalizão de BOLSONARO é com o povo, como foi na eleição passada, quem era a coalizão que lhe apoiava? Ninguém!",set(),'alegria',6001,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['a', 'coalizão', 'de', 'bolsonaro', 'é', 'com', 'o', 'povo', 'como', 'foi', 'na', 'eleição', 'passada', 'quem', 'era', 'que', 'lhe', 'apoiava', 'ninguém']","['a', 'coalizão', 'de', 'bolsonaro', 'é', 'com', 'o', 'povo', 'como', 'foi', 'na', 'eleição', 'passada', 'quem', 'era', 'que', 'lhe', 'apoiava', 'ninguém']",bolsonaro,4701
"RT @carlosjordy: OMS diz que a pandemia pode estar chegando ao fim na Europa devido à variante ômicron. Segundo a Instituição, 60% da popul…",set(),'alegria',6001,[0.79],[0.01],[0.12],[0.0],[0.08],[0.0],[0.0],"['a', 'rt', 'oms', 'diz', 'que', 'pandemia', 'pode', 'estar', 'chegando', 'ao', 'fim', 'na', 'europa', 'devido', 'à', 'variante', 'ômicron', 'segundo', 'instituição', 'da', 'popul']","['a', 'rt', 'oms', 'diz', 'que', 'pandemia', 'pode', 'estar', 'chegando', 'ao', 'fim', 'na', 'europa', 'devido', 'à', 'variante', 'ômicron', 'segundo', 'instituição', 'da', 'popul']",rt,4588
"RT @roberta_bastoss: A mãe do Bolsonaro morreu em um hospital público, mas o amigo Queiroz se tratou no Einstein.",set(),'alegria',6001,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'a', 'mãe', 'do', 'bolsonaro', 'morreu', 'em', 'um', 'hospital', 'público', 'mas', 'o', 'amigo', 'queiroz', 'se', 'tratou', 'no', 'einstein']","['rt', 'a', 'mãe', 'do', 'bolsonaro', 'morreu', 'em', 'um', 'hospital', 'público', 'mas', 'o', 'amigo', 'queiroz', 'se', 'tratou', 'no', 'einstein']",de,3274
"RT @JovemPanNews: Bolsonaro supera concorrentes em interação nas redes sociais.

https://t.co/3IJ8mOncFZ",set(),'alegria',6001,[0.46],[0.01],[0.17],[0.0],[0.35],[0.01],[0.0],"['rt', 'bolsonaro', 'supera', 'concorrentes', 'em', 'interação', 'nas', 'redes', 'sociais']","['rt', 'bolsonaro', 'supera', 'concorrentes', 'em', 'interação', 'nas', 'redes', 'sociais']",o,2739
"RT @OGatoBH: Antes de Bolsonaro, o que fazia Rosa Weber? 🤔",{'🤔'},'alegria',6001,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'antes', 'de', 'bolsonaro', 'o', 'que', 'fazia', 'rosa', 'weber']","['rt', 'antes', 'de', 'bolsonaro', 'o', 'que', 'fazia', 'rosa', 'weber']",a,1998
"RT @LuaAzul87481852: “Quem gosta de índio vá para a Bolívia” 
Diante da declaração xenofóbica e racista do deputado Rodrigo Amorim, aliado…",set(),'alegria',6001,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'quem', 'gosta', 'de', 'índio', 'vá', 'para', 'a', 'bolívia', 'diante', 'da', 'declaração', 'xenofóbica', 'e', 'racista', 'do', 'deputado', 'rodrigo', 'amorim', 'aliado']","['rt', 'quem', 'gosta', 'de', 'índio', 'vá', 'para', 'a', 'bolívia', 'diante', 'da', 'declaração', 'xenofóbica', 'e', 'racista', 'do', 'deputado', 'rodrigo', 'amorim', 'aliado']",que,1765
@taoquei1 Então confirma que o Bolsonaro é imoral?,set(),'alegria',6001,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['então', 'confirma', 'que', 'o', 'bolsonaro', 'é', 'imoral']","['então', 'confirma', 'que', 'o', 'bolsonaro', 'é', 'imoral']",do,1764
RT @OGloboPolitica: Promotor que investiga ‘rachadinha’ no gabinete de Carlos Bolsonaro vai a aniversário da advogada de Flávio https://t.c…,set(),'alegria',6001,[0.69],[0.01],[0.17],[0.0],[0.12],[0.01],[0.0],"['de', 'rt', 'promotor', 'que', 'investiga', 'rachadinha', 'no', 'gabinete', 'carlos', 'bolsonaro', 'vai', 'a', 'aniversário', 'da', 'advogada', 'flávio']","['de', 'rt', 'promotor', 'que', 'investiga', 'rachadinha', 'no', 'gabinete', 'carlos', 'bolsonaro', 'vai', 'a', 'aniversário', 'da', 'advogada', 'flávio']",e,1733
"@ToroJorge85 @NavarroLivre Se tem os que votou e não vota mais, acredito ser pouco, mas em compensação tem os que n… https://t.co/ESaxWlmusG",set(),'alegria',6001,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['tem', 'os', 'que', 'se', 'votou', 'e', 'não', 'vota', 'mais', 'acredito', 'ser', 'pouco', 'mas', 'em', 'compensação', 'n']","['tem', 'os', 'que', 'se', 'votou', 'e', 'não', 'vota', 'mais', 'acredito', 'ser', 'pouco', 'mas', 'em', 'compensação', 'n']",em,1294
"""VAMOS FECHAR TUDO DE NOVO! AINDA NÃO CONSEGUIMOS ACABAR COM A ECONOMIA E COLOCAR A CULPA EM BOLSONARO!"" https://t.co/qAQjJh6gcG",set(),'alegria',6001,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['a', 'vamos', 'fechar', 'tudo', 'de', 'novo', 'ainda', 'não', 'conseguimos', 'acabar', 'com', 'economia', 'e', 'colocar', 'culpa', 'em', 'bolsonaro']","['a', 'vamos', 'fechar', 'tudo', 'de', 'novo', 'ainda', 'não', 'conseguimos', 'acabar', 'com', 'economia', 'e', 'colocar', 'culpa', 'em', 'bolsonaro']",no,1262
"RT @roalmeidaz: #BolsonaroOrgulhoDoBrasil 
Minha Mãe 90 anos, minha irmã somos todas Bolsonaro com muito orgulho. https://t.co/d5OJlqCRbD",set(),'alegria',6001,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['minha', 'rt', 'mãe', 'anos', 'irmã', 'somos', 'todas', 'bolsonaro', 'com', 'muito', 'orgulho']","['minha', 'rt', 'mãe', 'anos', 'irmã', 'somos', 'todas', 'bolsonaro', 'com', 'muito', 'orgulho']",é,1020
"RT @profpaulamarisa: Promessa de campanha cumprida!
Obrigada, Bolsonaro! https://t.co/B8NUg1gX1g",set(),'alegria',6001,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'promessa', 'de', 'campanha', 'cumprida', 'obrigada', 'bolsonaro']","['rt', 'promessa', 'de', 'campanha', 'cumprida', 'obrigada', 'bolsonaro']",da,869
