User,Tweet,Date,Source,Profile Photo
larissaprogh,"RT @tracklist: 🚨 Jade Picon, Arthur Aguiar e Linn da Quebrada entrarão na casa do #BBB22 amanhã às 13h!",Thu Jan 20 03:00:22 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1460609669563658246/9-mAz-rE_normal.jpg
jackcocochanel,@Aguiarthur Adm me segueeeeee,Thu Jan 20 03:00:16 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483275166411022340/tIR963rw_normal.jpg
erwindonath,"RT @tracklist: Tiago Abravanel falou para os brothers que acha que as pessoas que faltam entrar no #BBB22 são Jade Picon, Linn da Quebrada…",Thu Jan 20 03:00:13 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482057914630254592/VRLk-uKg_normal.jpg
malusca_beleuza,"Com a entrada do Arthur Aguiar amanhã no BBB, o apresentar do programa vai passar a ser o João Kléber",Thu Jan 20 03:00:13 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1406340205033017354/z6qQYfwk_normal.jpg
jackcocochanel,@Aguiarthur Me segue adm ✨✨✨✨,Thu Jan 20 03:00:11 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483275166411022340/tIR963rw_normal.jpg
yut4vamp,"RT @tracklist: Tiago Abravanel falou para os brothers que acha que as pessoas que faltam entrar no #BBB22 são Jade Picon, Linn da Quebrada…",Thu Jan 20 03:00:10 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483560512399060995/hfX_y3_1_normal.jpg
swtshines,@Aguiarthur Falta pouco prós chifres https://t.co/lZLADrmKU3,Thu Jan 20 03:00:09 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1480681603076706317/3Pvo2ilF_normal.jpg
Ogabrielgg,@eupsicopatinha @Aguiarthur Vou virar Covid pra pegar ele K.🗣,Thu Jan 20 03:00:05 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1478470901834428419/OOiP3Njv_normal.jpg
jackcocochanel,@Aguiarthur Porfavor meu follow adm!,Thu Jan 20 03:00:05 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483275166411022340/tIR963rw_normal.jpg
thaiza_heloisa8,"RT @Aguiarthur: DEMOROU, mas chegamos! 
Queremos nos desculpar aos fãs que esperaram muito por atualizações, estávamos passando por mudança…",Thu Jan 20 03:00:03 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1465314340161179650/Uerxufaf_normal.jpg
