User,Tweet,Date,Source,Profile Photo
HKancelada,@Aguiarthur Se segue Arthur,Wed Jan 19 17:03:00 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1471190815015948294/eSwG9gUd_normal.jpg
Bya11060843,RT @Aguiarthur: @emellysabrinaa pois chegamoooos ✨❤️,Wed Jan 19 17:02:54 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1434270097871458304/chBUjPvu_normal.jpg
Bya11060843,RT @Aguiarthur: @cheirodoarthura ficamos felizes demais ✨,Wed Jan 19 17:02:49 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1434270097871458304/chBUjPvu_normal.jpg
Bya11060843,RT @Aguiarthur: @lolohrbr_love 🥰🥰,Wed Jan 19 17:02:45 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1434270097871458304/chBUjPvu_normal.jpg
Bya11060843,"RT @Aguiarthur: @bieberhouse_ Oi, estamos no processo de tentar trocar usuário dele aqui para o mesmo do instagram, então foi preciso tirar…",Wed Jan 19 17:02:06 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1434270097871458304/chBUjPvu_normal.jpg
LGrazielee,@bieberhouse_ @Aguiarthur Mais que susto que esse povo da na gnt,Wed Jan 19 17:01:10 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1464649981537800192/055AUdDe_normal.jpg
LGrazielee,@bieberhouse_ @Aguiarthur Como faz pra ele me seguir KKKKKKKKKKKKKKKKK zoeira,Wed Jan 19 17:00:56 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1464649981537800192/055AUdDe_normal.jpg
LGrazielee,@Aguiarthur @bieberhouse_ Ok iremos ficar tranquilo boa sorte e pfvv poderia me seguir,Wed Jan 19 17:00:23 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1464649981537800192/055AUdDe_normal.jpg
bieberhouse_,@Aguiarthur Ai que susto kkkkk espero que consigam resolver logo ❤️✨,Wed Jan 19 16:59:52 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1483816254540595202/qeitV-8T_normal.jpg
giovanabaatos1,"RT @Aguiarthur: @bieberhouse_ Oi, estamos no processo de tentar trocar usuário dele aqui para o mesmo do instagram, então foi preciso tirar…",Wed Jan 19 16:59:40 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482785192842608641/ssmDhJ6v_normal.jpg
Cattycoments,"@Aguiarthur ME SEGUE @Aguiarthur 
ME SEGUE @Aguiarthur 
ME SEGUE @Aguiarthur 
ME SEGUE @Aguiarthur 
ME SEGUE… https://t.co/uUzfp0zi99",Wed Jan 19 16:59:30 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483845589473374213/qaSi6rxh_normal.jpg
CaioFreduzeski,@Aguiarthur Me segue ADM 😻✨✨,Wed Jan 19 16:59:27 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1337242405809106949/KXcdE88j_normal.jpg
Cattycoments,"@madupiconofc @Aguiarthur Vou copiar kkk, tentar ganhar tbm. Tá difícil",Wed Jan 19 16:59:24 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483845589473374213/qaSi6rxh_normal.jpg
CaioFreduzeski,"@Aguiarthur AAAAAAH ADM BEM VINDO 

APROVEITA E ME SEGUR 😻✨✨✨✨",Wed Jan 19 16:59:07 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1337242405809106949/KXcdE88j_normal.jpg
mermaidxss,@Aguiarthur Tá perfeito adm 👏👏  só falta o meu follow 🤡,Wed Jan 19 16:59:00 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1397614600691007491/oZnAYWl__normal.jpg
bieberhouse_,"@Aguiarthur adm, o que rolou? Pq perderam o verificado????????? https://t.co/OU8VolixMr",Wed Jan 19 16:58:41 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1483816254540595202/qeitV-8T_normal.jpg
acesso_arthur,"RT @TwitterBrasil: A tão esperada estreia de #BBB22 chegou e as conversas em torno dos participantes estão bombando por aqui.
@jadepicon, @…",Wed Jan 19 16:58:21 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482720580260532224/yPxpeD0S_normal.jpg
Cattycoments,"@Aguiarthur Eu não tô aguentando a ansiedade ADM. 😭😭😭😭😭 

Será que pode me seguir ? 🥺🥺",Wed Jan 19 16:57:59 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483845589473374213/qaSi6rxh_normal.jpg
TamiresWarickS,@Aguiarthur Ele está tudo menos bem. Olha essa cara de doente socorro. 🤣🤭,Wed Jan 19 16:57:50 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482010262022541314/MhxtTI1Y_normal.jpg
