User,Tweet,Date,Source,Profile Photo
heavvangel,@Aguiarthur ✨,Wed Jan 19 20:30:54 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483897574411149316/zlwtg2fh_normal.jpg
heavvangel,"RT @Aguiarthur: ✨ FOLLOW TRICK DO #TeamAguiar  ✨

- RT e FAV
- Comente o emoji ✨
- Seguir quem deu RT e FAV
- Seguir quem curtir seu emoji…",Wed Jan 19 20:30:48 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483897574411149316/zlwtg2fh_normal.jpg
sj_cwb,@Aguiarthur Cadê o fanClub??,Wed Jan 19 20:29:05 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1426360928501706753/HO2b3Xci_normal.jpg
darguim,"@TiagoAbravanel @jornalextra Treta resolvida!
Fui eu que contei para @TiagoAbravanel sobre a entrada deles… https://t.co/cVD5IWMASg",Wed Jan 19 20:28:59 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1483421500107546626/80wmX15J_normal.jpg
Vinivlr,"RT @Aguiarthur: ✨ FOLLOW TRICK DO #TeamAguiar  ✨

- RT e FAV
- Comente o emoji ✨
- Seguir quem deu RT e FAV
- Seguir quem curtir seu emoji…",Wed Jan 19 20:28:54 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1476330984954109961/Jits7sDe_normal.jpg
sj_cwb,"RT @Aguiarthur: ✨ FOLLOW TRICK DO #TeamAguiar  ✨

- RT e FAV
- Comente o emoji ✨
- Seguir quem deu RT e FAV
- Seguir quem curtir seu emoji…",Wed Jan 19 20:28:43 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1426360928501706753/HO2b3Xci_normal.jpg
AdvogadoCancel,"@portalarthurofc @Aguiarthur Tenta dar um help aí, estou achando que fui silenciado 😔",Wed Jan 19 20:28:27 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1478866437770989568/AhjcqT-S_normal.jpg
portalarthurofc,@Lorhan52308211 @Aguiarthur Simbora ❤️✨,Wed Jan 19 20:28:02 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1482220768016711682/GvVqx_wa_normal.jpg
williamnoguchi,@Aguiarthur Só eu que não ganhei Follow !!! 😔,Wed Jan 19 20:27:14 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482803733042024453/thrRSp4z_normal.jpg
Piroqueiratuita,"RT @Aguiarthur: ✨ FOLLOW TRICK DO #TeamAguiar  ✨

- RT e FAV
- Comente o emoji ✨
- Seguir quem deu RT e FAV
- Seguir quem curtir seu emoji…",Wed Jan 19 20:26:55 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483279004559986690/ZSk0Zpw7_normal.jpg
