Tweet,Emojis,SentimentML,Quantidade,Alegria,Medo,Neutro,Nojo,Raiva,Tristeza,Alias,Frequencias,Phrase,Words,Frequency
"RT @bbb: Douglas Silva defende sua permanência na casa do #BBB22 

Arthur Aguiar, Douglas Silva ou Naiara Azevedo: quem você quer eliminar?…",set(),'neutro',6001,[0.25],[0.12],[0.49],[0.0],[0.13],[0.0],[0.01],"['douglas', 'silva', 'rt', 'defende', 'sua', 'permanência', 'na', 'casa', 'do', 'arthur', 'aguiar', 'ou', 'naiara', 'azevedo', 'quem', 'você', 'quer', 'eliminar']","['douglas', 'silva', 'rt', 'defende', 'sua', 'permanência', 'na', 'casa', 'do', 'arthur', 'aguiar', 'ou', 'naiara', 'azevedo', 'quem', 'você', 'quer', 'eliminar']",eliminar,3335
"RT @bbb: Naiara Azevedo defende sua permanência na casa do #BBB22 

Arthur Aguiar, Douglas Silva ou Naiara Azevedo: quem você quer eliminar…",set(),'neutro',6001,[0.25],[0.12],[0.49],[0.0],[0.13],[0.0],[0.01],"['naiara', 'azevedo', 'rt', 'defende', 'sua', 'permanência', 'na', 'casa', 'do', 'arthur', 'aguiar', 'douglas', 'silva', 'ou', 'quem', 'você', 'quer', 'eliminar']","['naiara', 'azevedo', 'rt', 'defende', 'sua', 'permanência', 'na', 'casa', 'do', 'arthur', 'aguiar', 'douglas', 'silva', 'ou', 'quem', 'você', 'quer', 'eliminar']",o,3041
Rodrigo Mussi defende Arthur Aguiar e alfineta Douglas Silva https://t.co/jwIc8E72Qe #BBB22 @oficialmussi,set(),'neutro',6001,[0.26],[0.06],[0.52],[0.0],[0.14],[0.0],[0.01],"['rodrigo', 'mussi', 'defende', 'arthur', 'aguiar', 'e', 'alfineta', 'douglas', 'silva']","['rodrigo', 'mussi', 'defende', 'arthur', 'aguiar', 'e', 'alfineta', 'douglas', 'silva']",é,2947
"RT @Naiarazevedo: ✅💸MUTIRÃO EX DO SEU ATUAL INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰ Encerra 03h 
❌ O voto é para eliminar, votem…","{'💸', '❌', '✅', '⏰', '⚠️'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'ex', 'do', 'seu', 'atual', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'votem']","['rt', 'mutirão', 'ex', 'do', 'seu', 'atual', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'votem']",voto,2900
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT @a_jessilane INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰ Encerra 12h 
❌ O voto é para eliminar, vot…","{'💸', '❌', '✅', '⏰', '⚠️'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']","['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']",encerra,2588
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT @a_jessilane INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰ Encerra 12h 
❌ O voto é para eliminar, vot…","{'💸', '❌', '✅', '⏰', '⚠️'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']","['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']",feat,2021
"RT @Naiarazevedo: ✅💸MUTIRÃO PEGADA QUE DESGRAMA INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰ Encerra 11h 
❌ O voto é para eliminar, v…","{'💸', '❌', '✅', '⏰', '⚠️'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'pegada', 'que', 'desgrama', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'v']","['rt', 'mutirão', 'pegada', 'que', 'desgrama', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'v']",votem,1925
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT @a_jessilane INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰ Encerra 12h 
❌ O voto é para eliminar, vot…","{'💸', '❌', '✅', '⏰', '⚠️'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']","['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']",comadres,1712
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT COMADRES @linndaquebrada @a_jessilane @oficial_deodato  INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰…","{'⚠️', '⏰', '💸', '✅'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']","['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']",arrastão,1011
"RT @bbb: PAREDÃO FORMADO! 💥
Vote para eliminar. Arthur Aguiar, Douglas Silva ou Naiara Azevedo?
VOTE: https://t.co/VkOjE6OUzd

#RedeBBB #BB…",{'💥'},'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['vote', 'rt', 'paredão', 'formado', 'para', 'eliminar', 'arthur', 'aguiar', 'douglas', 'silva', 'ou', 'naiara', 'azevedo']","['vote', 'rt', 'paredão', 'formado', 'para', 'eliminar', 'arthur', 'aguiar', 'douglas', 'silva', 'ou', 'naiara', 'azevedo']",ops,1010
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT @a_jessilane INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰ Encerra 12h 
❌ O voto é para eliminar, vot…","{'💸', '❌', '✅', '⏰', '⚠️'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']","['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']",douglas,932
"RT @Naiarazevedo: ✅💸MUTIRÃO EX DO SEU ATUAL INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰ Encerra 03h 
❌ O voto é para eliminar, votem…","{'💸', '❌', '✅', '⏰', '⚠️'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'ex', 'do', 'seu', 'atual', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'votem']","['rt', 'mutirão', 'ex', 'do', 'seu', 'atual', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'votem']",silva,853
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT COMADRES @linndaquebrada @a_jessilane @oficial_deodato  INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰…","{'⚠️', '⏰', '💸', '✅'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']","['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']",vote,805
"#FicaNaiara #FicaArthur #ForaDouglas 

Votei na Opção 'Douglas Silva' em 'Paredão BBB22: Vote para eliminar. Arthur… https://t.co/RnfzBjWe0U",set(),'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['votei', 'na', 'opção', 'douglas', 'silva', 'em', 'paredão', 'bbb', 'vote', 'para', 'eliminar', 'arthur']","['votei', 'na', 'opção', 'douglas', 'silva', 'em', 'paredão', 'bbb', 'vote', 'para', 'eliminar', 'arthur']",arthur,789
"Bom Diiaaa!!! Já votaram no DG hoje? #FicaArthur #FicaNaiara #ForaDG

Paredão BBB22: Vote para eliminar. Arthur Agu… https://t.co/rA5skdFPQk",set(),'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['bom', 'diiaaa', 'já', 'votaram', 'no', 'dg', 'hoje', 'paredão', 'bbb', 'vote', 'para', 'eliminar', 'arthur', 'agu']","['bom', 'diiaaa', 'já', 'votaram', 'no', 'dg', 'hoje', 'paredão', 'bbb', 'vote', 'para', 'eliminar', 'arthur', 'agu']",paredão,775
"RT @infonaiarazeved: FOCO NO GSHOW 🗣️🗣️ #ForaDouglas  #FicaNaiara  

https://t.co/knXFkP6pzB https://t.co/TrR1lme9W6",{'🗣️'},'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'foco', 'no', 'gshow']","['rt', 'foco', 'no', 'gshow']",naiara,756
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT @a_jessilane INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰ Encerra 12h 
❌ O voto é para eliminar, vot…","{'💸', '❌', '✅', '⏰', '⚠️'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']","['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']",aguiar,746
"votei na ppção 'Douglas Silva' em 'Paredão BBB22: Vote para eliminar. Arthur Aguiar, Douglas Silva ou Naiara Azeved… https://t.co/o7tEO6iGOl",set(),'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['douglas', 'silva', 'votei', 'na', 'ppção', 'em', 'paredão', 'bbb', 'vote', 'para', 'eliminar', 'arthur', 'aguiar', 'ou', 'naiara', 'azeved']","['douglas', 'silva', 'votei', 'na', 'ppção', 'em', 'paredão', 'bbb', 'vote', 'para', 'eliminar', 'arthur', 'aguiar', 'ou', 'naiara', 'azeved']",bbb,742
Quem vota para Douglas Silva sair do BBB também vota para Bolsonaro continuar na presidência!!!,set(),'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['vota', 'para', 'quem', 'douglas', 'silva', 'sair', 'do', 'bbb', 'também', 'bolsonaro', 'continuar', 'na', 'presidência']","['vota', 'para', 'quem', 'douglas', 'silva', 'sair', 'do', 'bbb', 'também', 'bolsonaro', 'continuar', 'na', 'presidência']",que,720
"RT @Naiarazevedo: ✅💸MUTIRÃO EX DO SEU ATUAL INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰ Encerra 03h 
❌ O voto é para eliminar, votem…","{'💸', '❌', '✅', '⏰', '⚠️'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'ex', 'do', 'seu', 'atual', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'votem']","['rt', 'mutirão', 'ex', 'do', 'seu', 'atual', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'votem']",do,686
"RT @bbb: PAREDÃO FORMADO! 💥
Vote para eliminar. Arthur Aguiar, Douglas Silva ou Naiara Azevedo?
VOTE: https://t.co/VkOjE6OUzd

#RedeBBB #BB…",{'💥'},'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['vote', 'rt', 'paredão', 'formado', 'para', 'eliminar', 'arthur', 'aguiar', 'douglas', 'silva', 'ou', 'naiara', 'azevedo']","['vote', 'rt', 'paredão', 'formado', 'para', 'eliminar', 'arthur', 'aguiar', 'douglas', 'silva', 'ou', 'naiara', 'azevedo']",ou,680
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT @a_jessilane INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰ Encerra 12h 
❌ O voto é para eliminar, vot…","{'💸', '❌', '✅', '⏰', '⚠️'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']","['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']",azevedo,574
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT @a_jessilane INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰ Encerra 12h 
❌ O voto é para eliminar, vot…","{'💸', '❌', '✅', '⏰', '⚠️'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']","['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']",na,488
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT @a_jessilane INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰ Encerra 12h 
❌ O voto é para eliminar, vot…","{'💸', '❌', '✅', '⏰', '⚠️'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']","['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']",seu,463
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT @a_jessilane INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰ Encerra 12h 
❌ O voto é para eliminar, vot…","{'💸', '❌', '✅', '⏰', '⚠️'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']","['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']",ex,461
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT COMADRES @linndaquebrada @a_jessilane @oficial_deodato  INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰…","{'⚠️', '⏰', '💸', '✅'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']","['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']",atual,461
"RT @GiovanneTeamBR: Ainda tem a maldição do primeiro líder saindo na 3ª semana. 

BBB 19 - Hana 
BBB 20 - Petrix 
BBB 21 - Nego Di 
BBB 22…",set(),'neutro',6001,[0.21],[0.05],[0.62],[0.0],[0.11],[0.0],[0.01],"['bbb', 'rt', 'ainda', 'tem', 'a', 'maldição', 'do', 'primeiro', 'líder', 'saindo', 'na', 'semana', 'hana', 'petrix', 'nego', 'di']","['bbb', 'rt', 'ainda', 'tem', 'a', 'maldição', 'do', 'primeiro', 'líder', 'saindo', 'na', 'semana', 'hana', 'petrix', 'nego', 'di']",no,421
"RT @bbb: Naiara Azevedo defende sua permanência na casa do #BBB22 

Arthur Aguiar, Douglas Silva ou Naiara Azevedo: quem você quer eliminar…",set(),'neutro',6001,[0.25],[0.12],[0.49],[0.0],[0.13],[0.0],[0.01],"['naiara', 'azevedo', 'rt', 'defende', 'sua', 'permanência', 'na', 'casa', 'do', 'arthur', 'aguiar', 'douglas', 'silva', 'ou', 'quem', 'você', 'quer', 'eliminar']","['naiara', 'azevedo', 'rt', 'defende', 'sua', 'permanência', 'na', 'casa', 'do', 'arthur', 'aguiar', 'douglas', 'silva', 'ou', 'quem', 'você', 'quer', 'eliminar']",você,415
"Votei na Opção 'Douglas Silva' em 'Paredão BBB22: Vote para eliminar. Arthur Aguiar, Douglas Silva ou Naiara Azeved… https://t.co/wcEizZuCfh",set(),'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['douglas', 'silva', 'votei', 'na', 'opção', 'em', 'paredão', 'bbb', 'vote', 'para', 'eliminar', 'arthur', 'aguiar', 'ou', 'naiara', 'azeved']","['douglas', 'silva', 'votei', 'na', 'opção', 'em', 'paredão', 'bbb', 'vote', 'para', 'eliminar', 'arthur', 'aguiar', 'ou', 'naiara', 'azeved']",em,350
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT COMADRES @linndaquebrada @a_jessilane @oficial_deodato  INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰…","{'⚠️', '⏰', '💸', '✅'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']","['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']",nesse,338
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT @a_jessilane INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰ Encerra 12h 
❌ O voto é para eliminar, vot…","{'💸', '❌', '✅', '⏰', '⚠️'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']","['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']",tweet,335
"RT @iG: A cantora disputa a permanência na casa com Arthur Aguiar e Douglas Silva, mas de longe movimenta mais o jogo do que os brothers

#…",set(),'neutro',6001,[0.26],[0.06],[0.52],[0.0],[0.14],[0.0],[0.01],"['a', 'rt', 'cantora', 'disputa', 'permanência', 'na', 'casa', 'com', 'arthur', 'aguiar', 'e', 'douglas', 'silva', 'mas', 'de', 'longe', 'movimenta', 'mais', 'o', 'jogo', 'do', 'que', 'os', 'brothers']","['a', 'rt', 'cantora', 'disputa', 'permanência', 'na', 'casa', 'com', 'arthur', 'aguiar', 'e', 'douglas', 'silva', 'mas', 'de', 'longe', 'movimenta', 'mais', 'o', 'jogo', 'do', 'que', 'os', 'brothers']",votei,333
"#ForaDouglas
Paredão BBB22: Vote para eliminar. Arthur Aguiar, Douglas Silva ou Naiara Azevedo? | BBB22 | Gshow https://t.co/m4ZvCUKfOm",set(),'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['bbb', 'paredão', 'vote', 'para', 'eliminar', 'arthur', 'aguiar', 'douglas', 'silva', 'ou', 'naiara', 'azevedo', 'gshow']","['bbb', 'paredão', 'vote', 'para', 'eliminar', 'arthur', 'aguiar', 'douglas', 'silva', 'ou', 'naiara', 'azevedo', 'gshow']",às,332
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT @a_jessilane INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰ Encerra 12h 
❌ O voto é para eliminar, vot…","{'💸', '❌', '✅', '⏰', '⚠️'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']","['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']",opção,319
