Tweet,Translate,Emoji,Sentiment
"RT @wilsonnpires: @lucasinutilismo Arthur aguiar no bbb, to mt ansioso pra ver Luciano, Rei do Sexo, junto com Arthur Aguiar, Rei da Infide…","RT @wilsonnpires: @lucasinutilismo Arthur aguiar no bbb, to mt ansioso pra ver Luciano, Rei do Sexo, junto com Arthur Aguiar, Rei da Infide…",set(),0.0
"RT @webtvbrasileira: 😂 Ele entrou, seuscu! Sera que Arturito vai comer escondido? 😋ou🤮 vai perder ou ganhar seguidores?

#BIGDAY 🗓 • Arthur…","RT @webtvbrasileira: 😂 Ele entrou, seuscu! Sera que Arturito vai comer escondido? 😋ou🤮 vai perder ou ganhar seguidores?

#BIGDAY 🗓 • Arthur…","{'😋', '🤮', '😂'}",0.0
"Porque eu amo o arthur aguiar, a theard: 

#TeamArthurAguiar #BBB22 https://t.co/1h4JBy9GBn","Porque eu amo o arthur aguiar, a theard: 

#TeamArthurAguiar #BBB22 https://t.co/1h4JBy9GBn",set(),0.0
RT @garotxdoblogofc: A Mayra Cardi nos stories quando o Arthur Aguiar flertar com alguém na casa https://t.co/yaTGMZiP3N,RT @garotxdoblogofc: A Mayra Cardi nos stories quando o Arthur Aguiar flertar com alguém na casa https://t.co/yaTGMZiP3N,set(),0.0
"RT @radioitatiaia: BBB22: Arthur Aguiar, primeiro Camarote confirmado, traiu a esposa 16 vezes e assume ser tímido

https://t.co/KPm3SkurFM","RT @radioitatiaia: BBB22: Arthur Aguiar, primeiro Camarote confirmado, traiu a esposa 16 vezes e assume ser tímido

https://t.co/KPm3SkurFM",set(),0.0
RT @PaolaDeboche: Mayra Cardi dando pronunciamento aqui fora quando Arthur Aguiar ficar com alguém no bbb. #BBB22 https://t.co/ODmmVpsvp0,RT @PaolaDeboche: Mayra Cardi dando pronunciamento aqui fora quando Arthur Aguiar ficar com alguém no bbb. #BBB22 https://t.co/ODmmVpsvp0,set(),0.0
RT @imaginago: já pode votar pro Arthur Aguiar sair?,RT @imaginago: já pode votar pro Arthur Aguiar sair?,set(),0.0
RT @bbb: Arthur Aguiar é participante do #BBB22; conheça! 👉https://t.co/h4iITbubj9 #RedeBBB https://t.co/aCysP6l4Rs,RT @bbb: Arthur Aguiar é participante do #BBB22; conheça! 👉https://t.co/h4iITbubj9 #RedeBBB https://t.co/aCysP6l4Rs,{'👉'},0.0
"RT @camilavicentea: O Arthur Aguiar tá sendo cancelado por simplesmente não ser egoista, pq amar somente uma pessoa, se ele pode amar vária…","RT @camilavicentea: O Arthur Aguiar tá sendo cancelado por simplesmente não ser egoista, pq amar somente uma pessoa, se ele pode amar vária…",set(),0.05
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),0.0
RT @PaolaDeboche: Mayra Cardi dando pronunciamento aqui fora quando Arthur Aguiar ficar com alguém no bbb. #BBB22 https://t.co/ODmmVpsvp0,RT @PaolaDeboche: Mayra Cardi dando pronunciamento aqui fora quando Arthur Aguiar ficar com alguém no bbb. #BBB22 https://t.co/ODmmVpsvp0,set(),0.0
quando tempo vcs dão para o arthur aguiar flertar com alguém e a maíra falar que é traição estrutural?,quando tempo vcs dão para o arthur aguiar flertar com alguém e a maíra falar que é traição estrutural?,set(),0.0
"RT @SeriesBrasil: 3 curiosidades sobre o ator Arthur Aguiar, confirmado no #BBB22: 

- Traiu Mayra Cardi 16 vezes;
- Participou da versão b…","RT @SeriesBrasil: 3 curiosidades sobre o ator Arthur Aguiar, confirmado no #BBB22: 

- Traiu Mayra Cardi 16 vezes;
- Participou da versão b…",set(),0.5
Chocada que o Pedro Scooby e o Arthur Aguiar estão no #BBB222  misericórdia kkkkkk,Chocada que o Pedro Scooby e o Arthur Aguiar estão no #BBB222  misericórdia kkkkkk,set(),0.0
RT @acostumadinha: medo de cair no papo do arthur aguiar e terminar o bbb22 dizendo que ele é uma vítima da sociedade,RT @acostumadinha: medo de cair no papo do arthur aguiar e terminar o bbb22 dizendo que ele é uma vítima da sociedade,set(),0.0
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),0.0
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),0.0
RT @garotxdoblogofc: A Mayra Cardi nos stories quando o Arthur Aguiar flertar com alguém na casa https://t.co/yaTGMZiP3N,RT @garotxdoblogofc: A Mayra Cardi nos stories quando o Arthur Aguiar flertar com alguém na casa https://t.co/yaTGMZiP3N,set(),0.0
Estou fechado com a dupla Arthur Aguiar e Luciano Punhetinha,Estou fechado com a dupla Arthur Aguiar e Luciano Punhetinha,set(),0.0
RT @katnissong: arthur aguiar estou depositando todas as minhas expectativas de entretenimento em VOCÊ fale de rebelde traia a sua mulher e…,RT @katnissong: arthur aguiar estou depositando todas as minhas expectativas de entretenimento em VOCÊ fale de rebelde traia a sua mulher e…,set(),0.0
"eu tô chocada, porém não tanto, com Arthur Aguiar no bbb","eu tô chocada, porém não tanto, com Arthur Aguiar no bbb",set(),0.0
RT @D0UGR4Z: tomara que o Arthur Aguiar já beije 3 logo na primeira festa #BBB22,RT @D0UGR4Z: tomara que o Arthur Aguiar já beije 3 logo na primeira festa #BBB22,set(),0.0
@Rodrigo_aer @CavallariGu @aIexbroca @vihdogiorgian Eu tô ansioso mesmo pra ver o romântico Arthur Aguiar chifrando… https://t.co/KYhO4oirQV,@Rodrigo_aer @CavallariGu @aIexbroca @vihdogiorgian Eu tô ansioso mesmo pra ver o romântico Arthur Aguiar chifrando… https://t.co/KYhO4oirQV,set(),0.0
"RT @bbb: Arthur Aguiar, do grupo Camarote, é ator e cantor, diz que é muito transparente e que, das provas de resistência, só vai sair carr…","RT @bbb: Arthur Aguiar, do grupo Camarote, é ator e cantor, diz que é muito transparente e que, das provas de resistência, só vai sair carr…",set(),0.0
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),0.0
"RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…","RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…",set(),0.0
RT @imaginago: já pode votar pro Arthur Aguiar sair?,RT @imaginago: já pode votar pro Arthur Aguiar sair?,set(),0.0
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),0.0
RT @pedrocertezas: Quanto tempo pro Arthur Aguiar dar aquela chorada e falar que não tem culpa das coisas que acusam ele e que foi extremam…,RT @pedrocertezas: Quanto tempo pro Arthur Aguiar dar aquela chorada e falar que não tem culpa das coisas que acusam ele e que foi extremam…,set(),0.0
"RT @bbb: Arthur Aguiar, do #BBB22, é ex-Rebelde, foi atleta e é casado com a influenciadora e ex-BBB Mayra Cardi 👉https://t.co/rJQ7BFKbqg #…","RT @bbb: Arthur Aguiar, do #BBB22, é ex-Rebelde, foi atleta e é casado com a influenciadora e ex-BBB Mayra Cardi 👉https://t.co/rJQ7BFKbqg #…",{'👉'},0.0
RT @thaisnrodriguxs: a energia de arthur aguiar entrando no bbb é a mesma do nego do borel na fazenda pqp #BBB22,RT @thaisnrodriguxs: a energia de arthur aguiar entrando no bbb é a mesma do nego do borel na fazenda pqp #BBB22,set(),0.0
RT @garotxdoblogofc: A Mayra Cardi nos stories quando o Arthur Aguiar flertar com alguém na casa https://t.co/yaTGMZiP3N,RT @garotxdoblogofc: A Mayra Cardi nos stories quando o Arthur Aguiar flertar com alguém na casa https://t.co/yaTGMZiP3N,set(),0.0
ai gente que decadência arthur aguiar no bbb sinceramente,ai gente que decadência arthur aguiar no bbb sinceramente,set(),0.0
RT @garotxdoblogofc: A Mayra Cardi nos stories quando o Arthur Aguiar flertar com alguém na casa https://t.co/yaTGMZiP3N,RT @garotxdoblogofc: A Mayra Cardi nos stories quando o Arthur Aguiar flertar com alguém na casa https://t.co/yaTGMZiP3N,set(),0.0
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),0.0
"RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…","RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…",set(),0.0
RT @sapataoneutre: prova de resistência mesmo vai ser quando arthur aguiar começar a cantar lá dentro,RT @sapataoneutre: prova de resistência mesmo vai ser quando arthur aguiar começar a cantar lá dentro,set(),0.0
RT @angiesparrilla: não é possível que alguém vai torcer pro arthur aguiar,RT @angiesparrilla: não é possível que alguém vai torcer pro arthur aguiar,set(),0.0
RT @rennanleta: Imagina uma conversa entre Arthur Aguiar e Pedro Scooby sobre paternidade,RT @rennanleta: Imagina uma conversa entre Arthur Aguiar e Pedro Scooby sobre paternidade,set(),0.0
RT @katnissong: arthur aguiar estou depositando todas as minhas expectativas de entretenimento em VOCÊ fale de rebelde traia a sua mulher e…,RT @katnissong: arthur aguiar estou depositando todas as minhas expectativas de entretenimento em VOCÊ fale de rebelde traia a sua mulher e…,set(),0.0
RT @messechusetts: gente é o seguinte arthur aguiar tem que ficar na casa até trair,RT @messechusetts: gente é o seguinte arthur aguiar tem que ficar na casa até trair,set(),0.0
sinceramente espero que o arthur aguiar meta chifre a torto e direito naquela sonsa podre nojenta que só espalha me… https://t.co/fQUHop8mZv,sinceramente espero que o arthur aguiar meta chifre a torto e direito naquela sonsa podre nojenta que só espalha me… https://t.co/fQUHop8mZv,set(),0.0
RT @D0UGR4Z: tomara que o Arthur Aguiar já beije 3 logo na primeira festa #BBB22,RT @D0UGR4Z: tomara que o Arthur Aguiar já beije 3 logo na primeira festa #BBB22,set(),0.0
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),0.0
RT @garotxdoblogofc: A Mayra Cardi nos stories quando o Arthur Aguiar flertar com alguém na casa https://t.co/yaTGMZiP3N,RT @garotxdoblogofc: A Mayra Cardi nos stories quando o Arthur Aguiar flertar com alguém na casa https://t.co/yaTGMZiP3N,set(),0.0
