Tweet,Emojis,SentimentML,Quantidade,Alegria,Medo,Neutro,Nojo,Raiva,Tristeza,Alias,Frequencias,Phrase,Words,Frequency
RT @sunbridgerton: Pensar que em Rebelde Arthur Aguiar e Carla Diaz faziam irmãos e agora os dois passaram pelo BBB https://t.co/RbJKVBph0B,set(),'neutro,1009,[0.21],[0.04],[0.17],[0.33],[0.0],[0.15],[0.0],"['e', 'rt', 'pensar', 'que', 'em', 'rebelde', 'arthur', 'aguiar', 'carla', 'diaz', 'faziam', 'irmãos', 'agora', 'os', 'dois', 'passaram', 'pelo', 'bbb']","['e', 'rt', 'pensar', 'que', 'em', 'rebelde', 'arthur', 'aguiar', 'carla', 'diaz', 'faziam', 'irmãos', 'agora', 'os', 'dois', 'passaram', 'pelo', 'bbb']",pensar,317
RT @sunbridgerton: Pensar que em Rebelde Arthur Aguiar e Carla Diaz faziam irmãos e agora os dois passaram pelo BBB https://t.co/RbJKVBph0B,set(),'neutro,1009,[0.21],[0.04],[0.17],[0.33],[0.0],[0.15],[0.0],"['e', 'rt', 'pensar', 'que', 'em', 'rebelde', 'arthur', 'aguiar', 'carla', 'diaz', 'faziam', 'irmãos', 'agora', 'os', 'dois', 'passaram', 'pelo', 'bbb']","['e', 'rt', 'pensar', 'que', 'em', 'rebelde', 'arthur', 'aguiar', 'carla', 'diaz', 'faziam', 'irmãos', 'agora', 'os', 'dois', 'passaram', 'pelo', 'bbb']",faziam,317
RT @scarletcai: arthur aguiar tinha um só propósito no bbb e este era comer em paz olha a cara de felicidade https://t.co/q0GgP9TDc3,set(),'alegria',1009,[0.29],[0.01],[0.22],[0.26],[0.0],[0.15],[0.0],"['rt', 'arthur', 'aguiar', 'tinha', 'um', 'só', 'propósito', 'no', 'bbb', 'e', 'este', 'era', 'comer', 'em', 'paz', 'olha', 'a', 'cara', 'de', 'felicidade']","['rt', 'arthur', 'aguiar', 'tinha', 'um', 'só', 'propósito', 'no', 'bbb', 'e', 'este', 'era', 'comer', 'em', 'paz', 'olha', 'a', 'cara', 'de', 'felicidade']",irmãos,317
RT @sunbridgerton: Pensar que em Rebelde Arthur Aguiar e Carla Diaz faziam irmãos e agora os dois passaram pelo BBB https://t.co/RbJKVBph0B,set(),'neutro,1009,[0.21],[0.04],[0.17],[0.33],[0.0],[0.15],[0.0],"['e', 'rt', 'pensar', 'que', 'em', 'rebelde', 'arthur', 'aguiar', 'carla', 'diaz', 'faziam', 'irmãos', 'agora', 'os', 'dois', 'passaram', 'pelo', 'bbb']","['e', 'rt', 'pensar', 'que', 'em', 'rebelde', 'arthur', 'aguiar', 'carla', 'diaz', 'faziam', 'irmãos', 'agora', 'os', 'dois', 'passaram', 'pelo', 'bbb']",no,268
RT @sunbridgerton: Pensar que em Rebelde Arthur Aguiar e Carla Diaz faziam irmãos e agora os dois passaram pelo BBB https://t.co/RbJKVBph0B,set(),'neutro,1009,[0.21],[0.04],[0.17],[0.33],[0.0],[0.15],[0.0],"['e', 'rt', 'pensar', 'que', 'em', 'rebelde', 'arthur', 'aguiar', 'carla', 'diaz', 'faziam', 'irmãos', 'agora', 'os', 'dois', 'passaram', 'pelo', 'bbb']","['e', 'rt', 'pensar', 'que', 'em', 'rebelde', 'arthur', 'aguiar', 'carla', 'diaz', 'faziam', 'irmãos', 'agora', 'os', 'dois', 'passaram', 'pelo', 'bbb']",do,221
esse BBB tá me fazendo ter pena de macho traidor (arthur aguiar e o cara dos 50 reais,set(),'neutro',1009,[0.18],[0.02],[0.3],[0.29],[0.0],[0.13],[0.0],"['esse', 'bbb', 'tá', 'me', 'fazendo', 'ter', 'pena', 'de', 'macho', 'traidor', 'arthur', 'aguiar', 'e', 'o', 'cara', 'dos', 'reais']","['esse', 'bbb', 'tá', 'me', 'fazendo', 'ter', 'pena', 'de', 'macho', 'traidor', 'arthur', 'aguiar', 'e', 'o', 'cara', 'dos', 'reais']",a,185
Arthur Aguiar tá assim no BBB #BBB22 https://t.co/1HNCjjH5Vc,set(),'neutro,1009,[0.18],[0.02],[0.15],[0.29],[0.0],[0.27],[0.0],"['arthur', 'aguiar', 'tá', 'assim', 'no', 'bbb']","['arthur', 'aguiar', 'tá', 'assim', 'no', 'bbb']",de,145
RT @marrriacecilia: ainda bem que não entrei nesse bbb pq a primeira cachassa numa festa dessa que eu tomasse já iria direto pro arthur agu…,set(),'alegria',1009,[0.44],[0.01],[0.17],[0.1],[0.0],[0.23],[0.0],"['que', 'rt', 'ainda', 'bem', 'não', 'entrei', 'nesse', 'bbb', 'pq', 'a', 'primeira', 'cachassa', 'numa', 'festa', 'dessa', 'eu', 'tomasse', 'já', 'iria', 'direto', 'pro', 'arthur', 'agu']","['que', 'rt', 'ainda', 'bem', 'não', 'entrei', 'nesse', 'bbb', 'pq', 'a', 'primeira', 'cachassa', 'numa', 'festa', 'dessa', 'eu', 'tomasse', 'já', 'iria', 'direto', 'pro', 'arthur', 'agu']",pra,143
RT @rwsaliehale: tenho uma teoria que o arthur aguiar entrou no bbb pra poder comer o que quiser em paz,set(),'neutro,1009,[0.02],[0.0],[0.02],[0.91],[0.0],[0.02],[0.0],"['que', 'o', 'rt', 'tenho', 'uma', 'teoria', 'arthur', 'aguiar', 'entrou', 'no', 'bbb', 'pra', 'poder', 'comer', 'quiser', 'em', 'paz']","['que', 'o', 'rt', 'tenho', 'uma', 'teoria', 'arthur', 'aguiar', 'entrou', 'no', 'bbb', 'pra', 'poder', 'comer', 'quiser', 'em', 'paz']",é,139
"RT @bbb: Arthur Aguiar: ""(...) Ele vai longe no jogo, mas não deixa de ter um veneninho ali""

Bárbara: ""Ah, ela é fofinha""  

#BBB22 #RedeB…",set(),'alegria',1009,[0.29],[0.01],[0.22],[0.26],[0.0],[0.15],[0.0],"['rt', 'arthur', 'aguiar', 'ele', 'vai', 'longe', 'no', 'jogo', 'mas', 'não', 'deixa', 'de', 'ter', 'um', 'veneninho', 'ali', 'bárbara', 'ah', 'ela', 'é', 'fofinha']","['rt', 'arthur', 'aguiar', 'ele', 'vai', 'longe', 'no', 'jogo', 'mas', 'não', 'deixa', 'de', 'ter', 'um', 'veneninho', 'ali', 'bárbara', 'ah', 'ela', 'é', 'fofinha']",eu,117
Convenhamos Arthur Aguiar só entrou no bbb pra poder comer um pãozinho com manteiga na chapa em paz https://t.co/zGXxQfamgo,set(),'neutro,1009,[0.01],[0.01],[0.02],[0.92],[0.0],[0.02],[0.0],"['convenhamos', 'arthur', 'aguiar', 'só', 'entrou', 'no', 'bbb', 'pra', 'poder', 'comer', 'um', 'pãozinho', 'com', 'manteiga', 'na', 'chapa', 'em', 'paz']","['convenhamos', 'arthur', 'aguiar', 'só', 'entrou', 'no', 'bbb', 'pra', 'poder', 'comer', 'um', 'pãozinho', 'com', 'manteiga', 'na', 'chapa', 'em', 'paz']",não,116
SE EU FOSSE PRO BBB EU SERIA O ARTHUR AGUIAR ele é de peixes tbm🫂,{'\U0001fac2'},'alegria',1009,[0.29],[0.01],[0.22],[0.26],[0.0],[0.15],[0.0],"['eu', 'se', 'fosse', 'pro', 'bbb', 'seria', 'o', 'arthur', 'aguiar', 'ele', 'é', 'de', 'peixes', 'tbm']","['eu', 'se', 'fosse', 'pro', 'bbb', 'seria', 'o', 'arthur', 'aguiar', 'ele', 'é', 'de', 'peixes', 'tbm']",ele,82
RT @sunbridgerton: Pensar que em Rebelde Arthur Aguiar e Carla Diaz faziam irmãos e agora os dois passaram pelo BBB https://t.co/RbJKVBph0B,set(),'neutro,1009,[0.21],[0.04],[0.17],[0.33],[0.0],[0.15],[0.0],"['e', 'rt', 'pensar', 'que', 'em', 'rebelde', 'arthur', 'aguiar', 'carla', 'diaz', 'faziam', 'irmãos', 'agora', 'os', 'dois', 'passaram', 'pelo', 'bbb']","['e', 'rt', 'pensar', 'que', 'em', 'rebelde', 'arthur', 'aguiar', 'carla', 'diaz', 'faziam', 'irmãos', 'agora', 'os', 'dois', 'passaram', 'pelo', 'bbb']",na,79
RT @sunbridgerton: Pensar que em Rebelde Arthur Aguiar e Carla Diaz faziam irmãos e agora os dois passaram pelo BBB https://t.co/RbJKVBph0B,set(),'neutro,1009,[0.21],[0.04],[0.17],[0.33],[0.0],[0.15],[0.0],"['e', 'rt', 'pensar', 'que', 'em', 'rebelde', 'arthur', 'aguiar', 'carla', 'diaz', 'faziam', 'irmãos', 'agora', 'os', 'dois', 'passaram', 'pelo', 'bbb']","['e', 'rt', 'pensar', 'que', 'em', 'rebelde', 'arthur', 'aguiar', 'carla', 'diaz', 'faziam', 'irmãos', 'agora', 'os', 'dois', 'passaram', 'pelo', 'bbb']",pão,78
arthur aguiar tinha um só propósito no bbb e este era comer em paz olha a cara de felicidade https://t.co/q0GgP9TDc3,set(),'alegria',1009,[0.29],[0.01],[0.22],[0.26],[0.0],[0.15],[0.0],"['arthur', 'aguiar', 'tinha', 'um', 'só', 'propósito', 'no', 'bbb', 'e', 'este', 'era', 'comer', 'em', 'paz', 'olha', 'a', 'cara', 'de', 'felicidade']","['arthur', 'aguiar', 'tinha', 'um', 'só', 'propósito', 'no', 'bbb', 'e', 'este', 'era', 'comer', 'em', 'paz', 'olha', 'a', 'cara', 'de', 'felicidade']",um,70
"Se fosse o abrava comendo seria:
Abrava comendo miojo cru, veja os riscos que a obesidade pipipi popopó
Se fosse o… https://t.co/CerExF4N3I",set(),'alegria',1009,[0.41],[0.01],[0.28],[0.1],[0.0],[0.15],[0.0],"['se', 'fosse', 'o', 'abrava', 'comendo', 'seria', 'miojo', 'cru', 'veja', 'os', 'riscos', 'que', 'a', 'obesidade', 'pipipi', 'popopó']","['se', 'fosse', 'o', 'abrava', 'comendo', 'seria', 'miojo', 'cru', 'veja', 'os', 'riscos', 'que', 'a', 'obesidade', 'pipipi', 'popopó']",da,69
RT @sunbridgerton: Pensar que em Rebelde Arthur Aguiar e Carla Diaz faziam irmãos e agora os dois passaram pelo BBB https://t.co/RbJKVBph0B,set(),'neutro,1009,[0.21],[0.04],[0.17],[0.33],[0.0],[0.15],[0.0],"['e', 'rt', 'pensar', 'que', 'em', 'rebelde', 'arthur', 'aguiar', 'carla', 'diaz', 'faziam', 'irmãos', 'agora', 'os', 'dois', 'passaram', 'pelo', 'bbb']","['e', 'rt', 'pensar', 'que', 'em', 'rebelde', 'arthur', 'aguiar', 'carla', 'diaz', 'faziam', 'irmãos', 'agora', 'os', 'dois', 'passaram', 'pelo', 'bbb']",se,68
@Moises015556575 moisés tô falando do arthur do bbb KKKKKKKKKKKKKKKKKKKKKKKKKK ARTHUR AGUIAR KEKSKSKWJEJWKWKE,set(),'alegria',1009,[0.29],[0.01],[0.22],[0.26],[0.0],[0.15],[0.0],"['do', 'arthur', 'moisés', 'tô', 'falando', 'bbb', 'kkkkkkkkkkkkkkkkkkkkkkkkkk', 'aguiar', 'kekskskwjejwkwke']","['do', 'arthur', 'moisés', 'tô', 'falando', 'bbb', 'kkkkkkkkkkkkkkkkkkkkkkkkkk', 'aguiar', 'kekskskwjejwkwke']",comer,66
"Arthur Aguiar depois que sair do bbb que todo mundo tiver achando ele fofinho, bonitinho, gente boa, vai largar a mulher.",set(),'neutro,1009,[0.03],[0.01],[0.05],[0.77],[0.0],[0.12],[0.0],"['que', 'arthur', 'aguiar', 'depois', 'sair', 'do', 'bbb', 'todo', 'mundo', 'tiver', 'achando', 'ele', 'fofinho', 'bonitinho', 'gente', 'boa', 'vai', 'largar', 'a', 'mulher']","['que', 'arthur', 'aguiar', 'depois', 'sair', 'do', 'bbb', 'todo', 'mundo', 'tiver', 'achando', 'ele', 'fofinho', 'bonitinho', 'gente', 'boa', 'vai', 'largar', 'a', 'mulher']",só,62
RT @sunbridgerton: Pensar que em Rebelde Arthur Aguiar e Carla Diaz faziam irmãos e agora os dois passaram pelo BBB https://t.co/RbJKVBph0B,set(),'neutro,1009,[0.21],[0.04],[0.17],[0.33],[0.0],[0.15],[0.0],"['e', 'rt', 'pensar', 'que', 'em', 'rebelde', 'arthur', 'aguiar', 'carla', 'diaz', 'faziam', 'irmãos', 'agora', 'os', 'dois', 'passaram', 'pelo', 'bbb']","['e', 'rt', 'pensar', 'que', 'em', 'rebelde', 'arthur', 'aguiar', 'carla', 'diaz', 'faziam', 'irmãos', 'agora', 'os', 'dois', 'passaram', 'pelo', 'bbb']",meu,60
teoria: arthur aguiar entrou no bbb pq sabia que todo mundo iria passar a achar a mayra cardi insuportável e passar um paninho pra ele,set(),'neutro,1009,[0.01],[0.0],[0.01],[0.94],[0.0],[0.02],[0.0],"['passar', 'a', 'teoria', 'arthur', 'aguiar', 'entrou', 'no', 'bbb', 'pq', 'sabia', 'que', 'todo', 'mundo', 'iria', 'achar', 'mayra', 'cardi', 'insuportável', 'e', 'um', 'paninho', 'pra', 'ele']","['passar', 'a', 'teoria', 'arthur', 'aguiar', 'entrou', 'no', 'bbb', 'pq', 'sabia', 'que', 'todo', 'mundo', 'iria', 'achar', 'mayra', 'cardi', 'insuportável', 'e', 'um', 'paninho', 'pra', 'ele']",cardi,59
Ídolo do Vinicius no BBB é o Arthur Aguiar 🥲,{'\U0001f972'},'alegria',1009,[0.29],[0.01],[0.22],[0.26],[0.0],[0.15],[0.0],"['ídolo', 'do', 'vinicius', 'no', 'bbb', 'é', 'o', 'arthur', 'aguiar']","['ídolo', 'do', 'vinicius', 'no', 'bbb', 'é', 'o', 'arthur', 'aguiar']",foi,57
tenho uma teoria que o arthur aguiar entrou no bbb pra poder comer o que quiser em paz,set(),'neutro,1009,[0.02],[0.0],[0.02],[0.91],[0.0],[0.02],[0.0],"['que', 'o', 'tenho', 'uma', 'teoria', 'arthur', 'aguiar', 'entrou', 'no', 'bbb', 'pra', 'poder', 'comer', 'quiser', 'em', 'paz']","['que', 'o', 'tenho', 'uma', 'teoria', 'arthur', 'aguiar', 'entrou', 'no', 'bbb', 'pra', 'poder', 'comer', 'quiser', 'em', 'paz']",pro,52
RT @sunbridgerton: Pensar que em Rebelde Arthur Aguiar e Carla Diaz faziam irmãos e agora os dois passaram pelo BBB https://t.co/RbJKVBph0B,set(),'neutro,1009,[0.21],[0.04],[0.17],[0.33],[0.0],[0.15],[0.0],"['e', 'rt', 'pensar', 'que', 'em', 'rebelde', 'arthur', 'aguiar', 'carla', 'diaz', 'faziam', 'irmãos', 'agora', 'os', 'dois', 'passaram', 'pelo', 'bbb']","['e', 'rt', 'pensar', 'que', 'em', 'rebelde', 'arthur', 'aguiar', 'carla', 'diaz', 'faziam', 'irmãos', 'agora', 'os', 'dois', 'passaram', 'pelo', 'bbb']",gostando,50
RT @sunbridgerton: Pensar que em Rebelde Arthur Aguiar e Carla Diaz faziam irmãos e agora os dois passaram pelo BBB https://t.co/RbJKVBph0B,set(),'neutro,1009,[0.21],[0.04],[0.17],[0.33],[0.0],[0.15],[0.0],"['e', 'rt', 'pensar', 'que', 'em', 'rebelde', 'arthur', 'aguiar', 'carla', 'diaz', 'faziam', 'irmãos', 'agora', 'os', 'dois', 'passaram', 'pelo', 'bbb']","['e', 'rt', 'pensar', 'que', 'em', 'rebelde', 'arthur', 'aguiar', 'carla', 'diaz', 'faziam', 'irmãos', 'agora', 'os', 'dois', 'passaram', 'pelo', 'bbb']",pq,49
RT @sunbridgerton: Pensar que em Rebelde Arthur Aguiar e Carla Diaz faziam irmãos e agora os dois passaram pelo BBB https://t.co/RbJKVBph0B,set(),'neutro,1009,[0.21],[0.04],[0.17],[0.33],[0.0],[0.15],[0.0],"['e', 'rt', 'pensar', 'que', 'em', 'rebelde', 'arthur', 'aguiar', 'carla', 'diaz', 'faziam', 'irmãos', 'agora', 'os', 'dois', 'passaram', 'pelo', 'bbb']","['e', 'rt', 'pensar', 'que', 'em', 'rebelde', 'arthur', 'aguiar', 'carla', 'diaz', 'faziam', 'irmãos', 'agora', 'os', 'dois', 'passaram', 'pelo', 'bbb']",to,48
RT @sunbridgerton: Pensar que em Rebelde Arthur Aguiar e Carla Diaz faziam irmãos e agora os dois passaram pelo BBB https://t.co/RbJKVBph0B,set(),'neutro,1009,[0.21],[0.04],[0.17],[0.33],[0.0],[0.15],[0.0],"['e', 'rt', 'pensar', 'que', 'em', 'rebelde', 'arthur', 'aguiar', 'carla', 'diaz', 'faziam', 'irmãos', 'agora', 'os', 'dois', 'passaram', 'pelo', 'bbb']","['e', 'rt', 'pensar', 'que', 'em', 'rebelde', 'arthur', 'aguiar', 'carla', 'diaz', 'faziam', 'irmãos', 'agora', 'os', 'dois', 'passaram', 'pelo', 'bbb']",entrou,46
RT @sunbridgerton: Pensar que em Rebelde Arthur Aguiar e Carla Diaz faziam irmãos e agora os dois passaram pelo BBB https://t.co/RbJKVBph0B,set(),'neutro,1009,[0.21],[0.04],[0.17],[0.33],[0.0],[0.15],[0.0],"['e', 'rt', 'pensar', 'que', 'em', 'rebelde', 'arthur', 'aguiar', 'carla', 'diaz', 'faziam', 'irmãos', 'agora', 'os', 'dois', 'passaram', 'pelo', 'bbb']","['e', 'rt', 'pensar', 'que', 'em', 'rebelde', 'arthur', 'aguiar', 'carla', 'diaz', 'faziam', 'irmãos', 'agora', 'os', 'dois', 'passaram', 'pelo', 'bbb']",nao,46
