Tweet,Emojis,SentimentML,Quantidade,Alegria,Medo,Neutro,Nojo,Raiva,Tristeza,Alias,Frequencias,Phrase,Words,Frequency
"Formação do 1° paredão.

Imunes: Lais, Bárbara, Rodrigo, Arthur Aguiar.

Naiara e Luciano já estão emparedados.
Vyn… https://t.co/CkfvJHIwDk",set(),'alegria',292,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['formação', 'do', 'paredão', 'imunes', 'lais', 'bárbara', 'rodrigo', 'arthur', 'aguiar', 'naiara', 'e', 'luciano', 'já', 'estão', 'emparedados', 'vyn']","['formação', 'do', 'paredão', 'imunes', 'lais', 'bárbara', 'rodrigo', 'arthur', 'aguiar', 'naiara', 'e', 'luciano', 'já', 'estão', 'emparedados', 'vyn']",arthur,241
RT @chandrlerbing: to gostando do arthur aguiar no bbb fodase o chifre nao é meu https://t.co/N5h43Y75ih,set(),'alegria',292,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'to', 'gostando', 'do', 'arthur', 'aguiar', 'no', 'bbb', 'fodase', 'o', 'chifre', 'nao', 'é', 'meu']","['rt', 'to', 'gostando', 'do', 'arthur', 'aguiar', 'no', 'bbb', 'fodase', 'o', 'chifre', 'nao', 'é', 'meu']",aguiar,235
"Formação do 1° paredão.

Imunes: Lais, Bárbara, Rodrigo, Arthur Aguiar.

Naiara e Luciano já estão emparedados.
Thi… https://t.co/6v12S9bya4",set(),'alegria',292,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['formação', 'do', 'paredão', 'imunes', 'lais', 'bárbara', 'rodrigo', 'arthur', 'aguiar', 'naiara', 'e', 'luciano', 'já', 'estão', 'emparedados', 'thi']","['formação', 'do', 'paredão', 'imunes', 'lais', 'bárbara', 'rodrigo', 'arthur', 'aguiar', 'naiara', 'e', 'luciano', 'já', 'estão', 'emparedados', 'thi']",e,183
"Formação do 1° paredão.

Imunes: Lais, Bárbara, Rodrigo, Arthur Aguiar.

Naiara e Luciano já estão emparedados.
Ped… https://t.co/kINw8ETChB",set(),'alegria',292,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['formação', 'do', 'paredão', 'imunes', 'lais', 'bárbara', 'rodrigo', 'arthur', 'aguiar', 'naiara', 'e', 'luciano', 'já', 'estão', 'emparedados', 'ped']","['formação', 'do', 'paredão', 'imunes', 'lais', 'bárbara', 'rodrigo', 'arthur', 'aguiar', 'naiara', 'e', 'luciano', 'já', 'estão', 'emparedados', 'ped']",laís,182
@tracklist lais luciano jessilane eliezer eslovenia lucas barbara arthur aguiar rodrigo natalia viny vinicius pedro… https://t.co/0cujoRD6uY,set(),'alegria',292,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['lais', 'luciano', 'jessilane', 'eliezer', 'eslovenia', 'lucas', 'barbara', 'arthur', 'aguiar', 'rodrigo', 'natalia', 'viny', 'vinicius', 'pedro']","['lais', 'luciano', 'jessilane', 'eliezer', 'eslovenia', 'lucas', 'barbara', 'arthur', 'aguiar', 'rodrigo', 'natalia', 'viny', 'vinicius', 'pedro']",o,166
"Formação do 1° paredão.

Imunes: Lais, Bárbara, Rodrigo, Arthur Aguiar.

Naiara e Luciano já estão emparedados.
Pau… https://t.co/NwzXJkK9bQ",set(),'alegria',292,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['formação', 'do', 'paredão', 'imunes', 'lais', 'bárbara', 'rodrigo', 'arthur', 'aguiar', 'naiara', 'e', 'luciano', 'já', 'estão', 'emparedados', 'pau']","['formação', 'do', 'paredão', 'imunes', 'lais', 'bárbara', 'rodrigo', 'arthur', 'aguiar', 'naiara', 'e', 'luciano', 'já', 'estão', 'emparedados', 'pau']",a,162
"Formação do 1° paredão.

Imunes: Lais, Bárbara, Rodrigo, Arthur Aguiar.

Naiara e Luciano já estão emparedados.
Nat… https://t.co/JnSuY409le",set(),'alegria',292,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['formação', 'do', 'paredão', 'imunes', 'lais', 'bárbara', 'rodrigo', 'arthur', 'aguiar', 'naiara', 'e', 'luciano', 'já', 'estão', 'emparedados', 'nat']","['formação', 'do', 'paredão', 'imunes', 'lais', 'bárbara', 'rodrigo', 'arthur', 'aguiar', 'naiara', 'e', 'luciano', 'já', 'estão', 'emparedados', 'nat']",rt,155
"Formação do 1° paredão.

Imunes: Lais, Bárbara, Rodrigo, Arthur Aguiar.

Naiara e Luciano já estão emparedados.
Nai… https://t.co/D362PdizHK",set(),'alegria',292,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['formação', 'do', 'paredão', 'imunes', 'lais', 'bárbara', 'rodrigo', 'arthur', 'aguiar', 'naiara', 'e', 'luciano', 'já', 'estão', 'emparedados', 'nai']","['formação', 'do', 'paredão', 'imunes', 'lais', 'bárbara', 'rodrigo', 'arthur', 'aguiar', 'naiara', 'e', 'luciano', 'já', 'estão', 'emparedados', 'nai']",que,141
#bbb #BBB22 linn maria naiara rodrigo douglas pedro scooby barbara jade picon tiago abravanel brunna paulo arthur a… https://t.co/vygAG6O98W,set(),'alegria',292,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['linn', 'maria', 'naiara', 'rodrigo', 'douglas', 'pedro', 'scooby', 'barbara', 'jade', 'picon', 'tiago', 'abravanel', 'brunna', 'paulo', 'arthur', 'a']","['linn', 'maria', 'naiara', 'rodrigo', 'douglas', 'pedro', 'scooby', 'barbara', 'jade', 'picon', 'tiago', 'abravanel', 'brunna', 'paulo', 'arthur', 'a']",não,134
@tracklist lais luciano jessilane eliezer eslovenia lucas barbara arthur aguiar rodrigo natalia viny vinicius pedro… https://t.co/gJ4a5McuQE,set(),'alegria',292,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['lais', 'luciano', 'jessilane', 'eliezer', 'eslovenia', 'lucas', 'barbara', 'arthur', 'aguiar', 'rodrigo', 'natalia', 'viny', 'vinicius', 'pedro']","['lais', 'luciano', 'jessilane', 'eliezer', 'eslovenia', 'lucas', 'barbara', 'arthur', 'aguiar', 'rodrigo', 'natalia', 'viny', 'vinicius', 'pedro']",para,133
