Tweet,Translate,Emoji,Sentiment
"Arthur Aguiar e Luciano na msm casa, q alguém tenha pena de quem tiver lá dentro pq os 2 n vai ter","Arthur Aguiar e Luciano na msm casa, q alguém tenha pena de quem tiver lá dentro pq os 2 n vai ter",set(),0.0
mds eles tiveram CRG SCRR kakakakakka Arthur Aguiar e Pedro scobby 🗣🗣🗣🗣VEM QUE É TUA PIOVANNEEEEE KAJAKAKAKKAKAKAKA… https://t.co/YPXBRvfqZL,mds eles tiveram CRG SCRR kakakakakka Arthur Aguiar e Pedro scobby 🗣🗣🗣🗣VEM QUE É TUA PIOVANNEEEEE KAJAKAKAKKAKAKAKA… https://t.co/YPXBRvfqZL,set(),0.0
"pedro scooby e arthur aguiar: se você já é cancelado n tem como se queimar mais, boa tática

#BBB22","pedro scooby e arthur aguiar: se você já é cancelado n tem como se queimar mais, boa tática

#BBB22",set(),0.0
"RT @RickSouza: Perceberam uma coisa nas chamadas até agora, né? Todo mundo gravou no cenário virtual da Globo, menos o Arthur Aguiar... pel…","RT @RickSouza: Perceberam uma coisa nas chamadas até agora, né? Todo mundo gravou no cenário virtual da Globo, menos o Arthur Aguiar... pel…",set(),0.0
"o pré-requisito que o boninho estabeleceu pros homens do camarote do bbb 22 é ser UM LIXO 

arthur aguiar e pedro scooby confirmados","o pré-requisito que o boninho estabeleceu pros homens do camarote do bbb 22 é ser UM LIXO 

arthur aguiar e pedro scooby confirmados",set(),0.0
Pedro Scooby 🤝 Arthur Aguiar 🤝 Traição,Pedro Scooby 🤝 Arthur Aguiar 🤝 Traição,{'🤝'},0.0
"Pedro Scooby, Arthur Aguiar.... 

Já quero @AdvFeminista na porta do Projac!!! https://t.co/odsKMqqsjb","Pedro Scooby, Arthur Aguiar.... 

Já quero @AdvFeminista na porta do Projac!!! https://t.co/odsKMqqsjb",set(),0.0
"RT @accoun_fan: Pedro Scooby no BBB. Melhor amigo de Arthur Aguiar, sim ou claro?","RT @accoun_fan: Pedro Scooby no BBB. Melhor amigo de Arthur Aguiar, sim ou claro?",set(),0.0
"Liguei a TV na globo e o Arthur Aguiar tava com uma mulher 
Pensei que o cara já tinha começado os trabalhos 
Mas era só reprise de malhação","Liguei a TV na globo e o Arthur Aguiar tava com uma mulher 
Pensei que o cara já tinha começado os trabalhos 
Mas era só reprise de malhação",set(),0.0
"RT @dreliiz: não quero nada menos que esta reação de algum pipoca quando arthur aguiar entrar na casa 
 https://t.co/6MW3ZV2zGn","RT @dreliiz: não quero nada menos que esta reação de algum pipoca quando arthur aguiar entrar na casa 
 https://t.co/6MW3ZV2zGn",set(),0.0
"Arthur Aguiar tá no #BBB22 , agora vocês vão ver o que é a prova da comida!","Arthur Aguiar tá no #BBB22 , agora vocês vão ver o que é a prova da comida!",set(),0.0
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),0.0
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),0.0
"Pedro Scooby e Arthur Aguiar, que isso é bbb ou Chernobyl?","Pedro Scooby e Arthur Aguiar, que isso é bbb ou Chernobyl?",set(),0.0
Pedro Scooby e Arthur Aguiar vão ser MUITO amigos,Pedro Scooby e Arthur Aguiar vão ser MUITO amigos,set(),0.0
"Arthur Aguiar e Pedro Scooby, esse bb vai pegar fogo kakakaka 🔥","Arthur Aguiar e Pedro Scooby, esse bb vai pegar fogo kakakaka 🔥",{'🔥'},0.0
já vi que pedro scooby e arthur aguiar vão ser do mesmo grupinho,já vi que pedro scooby e arthur aguiar vão ser do mesmo grupinho,set(),0.0
arthur aguiar e pedro scooby so radioatividade nesse bbb,arthur aguiar e pedro scooby so radioatividade nesse bbb,set(),0.0
Pedro Scooby e Arthur Aguiar conta de bff,Pedro Scooby e Arthur Aguiar conta de bff,set(),0.0
já pode sair Arthur Aguiar,já pode sair Arthur Aguiar,set(),0.0
"RT @Pauliinhoo__: não contem comigo para cancelar o Arthur Aguiar, eu só quero assistir gente fazendo merda na tela da minha tv, se ele fiz…","RT @Pauliinhoo__: não contem comigo para cancelar o Arthur Aguiar, eu só quero assistir gente fazendo merda na tela da minha tv, se ele fiz…",set(),0.0
Ainda nem começou o BBB e eu jarstou com ranço do Arthur Aguiar,Ainda nem começou o BBB e eu jarstou com ranço do Arthur Aguiar,set(),0.0
RT @GabPerline: O #BBB22 nem começou e o Arthur Aguiar já tá sem camisa na tela da Globo abraçando outra mulher... https://t.co/oQyPaClfgJ,RT @GabPerline: O #BBB22 nem começou e o Arthur Aguiar já tá sem camisa na tela da Globo abraçando outra mulher... https://t.co/oQyPaClfgJ,set(),0.05
"RT @SeriesBrasil: 3 curiosidades sobre o ator Arthur Aguiar, confirmado no #BBB22: 

- Traiu Mayra Cardi 16 vezes;
- Participou da versão b…","RT @SeriesBrasil: 3 curiosidades sobre o ator Arthur Aguiar, confirmado no #BBB22: 

- Traiu Mayra Cardi 16 vezes;
- Participou da versão b…",set(),0.5
"O Arthur Aguiar entrou no BBB pra tentar ""limpar"" a imagem, mas prevejo que vai falhar, vai tentar fazer o mocinho o tempo todo","O Arthur Aguiar entrou no BBB pra tentar ""limpar"" a imagem, mas prevejo que vai falhar, vai tentar fazer o mocinho o tempo todo",set(),0.0
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),0.0
RT @GabPerline: O #BBB22 nem começou e o Arthur Aguiar já tá sem camisa na tela da Globo abraçando outra mulher... https://t.co/oQyPaClfgJ,RT @GabPerline: O #BBB22 nem começou e o Arthur Aguiar já tá sem camisa na tela da Globo abraçando outra mulher... https://t.co/oQyPaClfgJ,set(),0.05
@ricademarre Vem cá Arthur Aguiar,@ricademarre Vem cá Arthur Aguiar,set(),0.0
RT @PaolaDeboche: Mayra Cardi dando pronunciamento aqui fora quando Arthur Aguiar ficar com alguém no bbb. #BBB22 https://t.co/ODmmVpsvp0,RT @PaolaDeboche: Mayra Cardi dando pronunciamento aqui fora quando Arthur Aguiar ficar com alguém no bbb. #BBB22 https://t.co/ODmmVpsvp0,set(),0.0
"o arthur aguiar no bbb, to ansiosíssima pelo entretenimento lá dentro e aqui fora 🤣🤣🤣","o arthur aguiar no bbb, to ansiosíssima pelo entretenimento lá dentro e aqui fora 🤣🤣🤣",{'🤣'},0.0
Tô em dúvidas se eu chamo o Arthur Aguiar de décimo sexto ou de Aurora https://t.co/msbyYO3Wos,Tô em dúvidas se eu chamo o Arthur Aguiar de décimo sexto ou de Aurora https://t.co/msbyYO3Wos,set(),0.0
RT @bchartsnet: 🚨ARTHUR AGUIAR é confirmado no camarote do #BBB22! https://t.co/8kBaLwpsCF,RT @bchartsnet: 🚨ARTHUR AGUIAR é confirmado no camarote do #BBB22! https://t.co/8kBaLwpsCF,{'🚨'},0.0
"Arthur Aguiar, Pedro Scooby, só falta entrar o Felipe Melo pra Chernobyl sorrir #BBB22 #RedeBBB","Arthur Aguiar, Pedro Scooby, só falta entrar o Felipe Melo pra Chernobyl sorrir #BBB22 #RedeBBB",set(),0.0
Arthur Aguiar &amp; Pedro Scooby no bbb ::::::: 🤮🤮🤮🤮,Arthur Aguiar &amp; Pedro Scooby no bbb ::::::: 🤮🤮🤮🤮,{'🤮'},0.0
"RT @livrariaemcasa: Nenhuma surpresa, todo mundo já sabia, mas Pedro Scooby, Arthur Aguiar. Que isso? A Fazenda?","RT @livrariaemcasa: Nenhuma surpresa, todo mundo já sabia, mas Pedro Scooby, Arthur Aguiar. Que isso? A Fazenda?",set(),0.0
Arthur aguiar e Pedro scooby chernobyl está completo,Arthur aguiar e Pedro scooby chernobyl está completo,set(),0.0
Jurídico Pedro Scooby e Arthur Aguiar,Jurídico Pedro Scooby e Arthur Aguiar,set(),0.0
RT @est_e_vao: o arthur aguiar vítima da sociedade 😔🤚🏼 https://t.co/q7JJwGnlzj,RT @est_e_vao: o arthur aguiar vítima da sociedade 😔🤚🏼 https://t.co/q7JJwGnlzj,"{'😔', '🤚'}",0.05
Arthur Aguiar no BBB e o último teste da Mayra Cardi pra provar ser ele fiel mesmo só pra ter certeza.,Arthur Aguiar no BBB e o último teste da Mayra Cardi pra provar ser ele fiel mesmo só pra ter certeza.,set(),0.0
"RT @centralarthurof: Agora é real! Depois de muitas especulações, Arthur Aguiar está oficialmente no elenco do #BBB22. 📣

Estamos super fel…","RT @centralarthurof: Agora é real! Depois de muitas especulações, Arthur Aguiar está oficialmente no elenco do #BBB22. 📣

Estamos super fel…",{'📣'},0.29166666666666663
"RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…","RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…",set(),0.0
"Arthur Aguiar, Pedro Scooby e Luciano Estevan vai ser o trio da temporada","Arthur Aguiar, Pedro Scooby e Luciano Estevan vai ser o trio da temporada",set(),0.0
"Arthur Aguiar e Pedro scooby KKKKKKKKKKKKKKKKKKKKK
BBB IS THE NEW CÉSIO - 137","Arthur Aguiar e Pedro scooby KKKKKKKKKKKKKKKKKKKKK
BBB IS THE NEW CÉSIO - 137",set(),0.13636363636363635
RT @paynohabit: ATÉ NA MALHAÇÃO O ARTHUR AGUIAR EH UM OTARIO PUTA QUE PARIU,RT @paynohabit: ATÉ NA MALHAÇÃO O ARTHUR AGUIAR EH UM OTARIO PUTA QUE PARIU,set(),0.0
Arthur Aguiar e Pedro Scooby eu quero entretenimento,Arthur Aguiar e Pedro Scooby eu quero entretenimento,set(),0.0
arthur aguiar essa vai ser difícil.. duvido nao trai sua muie https://t.co/sfDB3l1Buu,arthur aguiar essa vai ser difícil.. duvido nao trai sua muie https://t.co/sfDB3l1Buu,set(),0.0
@Gabrfr_ O Arthur Aguiar pegando até os dummies hahahahaha,@Gabrfr_ O Arthur Aguiar pegando até os dummies hahahahaha,set(),0.2
"Pedro Scooby e Arthur Aguiar kkkkk 

Gossip do dia montou o elenco","Pedro Scooby e Arthur Aguiar kkkkk 

Gossip do dia montou o elenco",set(),0.0
o arthur aguiar conformado kkkkkkkkkkkjkkkkkkkkkkkkkkk,o arthur aguiar conformado kkkkkkkkkkkjkkkkkkkkkkkkkkk,set(),0.0
RT @caismila: arthur aguiar o primeiro macho pra gente odiar #BBB22 https://t.co/O7w3bwXuma,RT @caismila: arthur aguiar o primeiro macho pra gente odiar #BBB22 https://t.co/O7w3bwXuma,set(),0.0
"RT @bchartsnet: 🚨 Vítima da sociedade, Arthur Aguiar é mais um participante do camarote do #BBB22. O ex-rebelde diz que só vai sair das pro…","RT @bchartsnet: 🚨 Vítima da sociedade, Arthur Aguiar é mais um participante do camarote do #BBB22. O ex-rebelde diz que só vai sair das pro…",{'🚨'},0.0
RT @acostumadinha: medo de cair no papo do arthur aguiar e terminar o bbb22 dizendo que ele é uma vítima da sociedade,RT @acostumadinha: medo de cair no papo do arthur aguiar e terminar o bbb22 dizendo que ele é uma vítima da sociedade,set(),0.0
Arthur Aguiar e Pedro Scooby? Será que tem como piorar?,Arthur Aguiar e Pedro Scooby? Será que tem como piorar?,set(),0.0
"RT @euguedescrf: o episódio de malhação terminou com o arthur aguiar ""traindo"" a namorada, logo hoje KKKKKKKKKKKKKKKKK","RT @euguedescrf: o episódio de malhação terminou com o arthur aguiar ""traindo"" a namorada, logo hoje KKKKKKKKKKKKKKKKK",set(),0.05
PEDRO SCOBY E  ARTHUR AGUIAR N EH NOVIDADE P NINGUÉM,PEDRO SCOBY E  ARTHUR AGUIAR N EH NOVIDADE P NINGUÉM,set(),0.0
"RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…","RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…",set(),0.0
"RT @centralarthurof: Agora é real! Depois de muitas especulações, Arthur Aguiar está oficialmente no elenco do #BBB22. 📣

Estamos super fel…","RT @centralarthurof: Agora é real! Depois de muitas especulações, Arthur Aguiar está oficialmente no elenco do #BBB22. 📣

Estamos super fel…",{'📣'},0.29166666666666663
"@rxibolt gostei da Eslovênia tb.
a praga do Arthur Aguiar vai p essa bosta tb né kkkkkk eu quero ver como q vai ser essa merda","@rxibolt gostei da Eslovênia tb.
a praga do Arthur Aguiar vai p essa bosta tb né kkkkkk eu quero ver como q vai ser essa merda",set(),0.0
RT @whomath: o arthur aguiar entrando e eu lembrando disso #bbb22 https://t.co/uULhkvWaJS,RT @whomath: o arthur aguiar entrando e eu lembrando disso #bbb22 https://t.co/uULhkvWaJS,set(),0.05
"RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…","RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…",set(),0.0
Imagina ser assim (defender o Arthur Aguiar,Imagina ser assim (defender o Arthur Aguiar,set(),0.0
RT @PaolaDeboche: Mayra Cardi dando pronunciamento aqui fora quando Arthur Aguiar ficar com alguém no bbb. #BBB22 https://t.co/ODmmVpsvp0,RT @PaolaDeboche: Mayra Cardi dando pronunciamento aqui fora quando Arthur Aguiar ficar com alguém no bbb. #BBB22 https://t.co/ODmmVpsvp0,set(),0.0
pedro scooby ja vai fazer amizade com o arthur aguiar,pedro scooby ja vai fazer amizade com o arthur aguiar,set(),0.0
"RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…","RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…",set(),0.0
"RT @Carloszn11: @bbb Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trair a mulher dele…","RT @Carloszn11: @bbb Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trair a mulher dele…",set(),0.0
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),0.0
RT @malliw_: morrendo que o episódio de malhação terminou com o arthur aguiar traindo a namorada KKKKKKKKKKKKKKKKK,RT @malliw_: morrendo que o episódio de malhação terminou com o arthur aguiar traindo a namorada KKKKKKKKKKKKKKKKK,set(),0.0
"RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…","RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…",set(),0.0
"RT @RickSouza: Perceberam uma coisa nas chamadas até agora, né? Todo mundo gravou no cenário virtual da Globo, menos o Arthur Aguiar... pel…","RT @RickSouza: Perceberam uma coisa nas chamadas até agora, né? Todo mundo gravou no cenário virtual da Globo, menos o Arthur Aguiar... pel…",set(),0.0
RT @chicobarney: Arthur Aguiar é a primeira celebridade que entra cancelada no #BBB22. Isso era uma tradição apenas de #AFazenda.,RT @chicobarney: Arthur Aguiar é a primeira celebridade que entra cancelada no #BBB22. Isso era uma tradição apenas de #AFazenda.,set(),0.0
arthur aguiar e pedro scooby os próprios cherno e byl tá #BBB22,arthur aguiar e pedro scooby os próprios cherno e byl tá #BBB22,set(),0.0
RT @chicobarney: Arthur Aguiar é a primeira celebridade que entra cancelada no #BBB22. Isso era uma tradição apenas de #AFazenda.,RT @chicobarney: Arthur Aguiar é a primeira celebridade que entra cancelada no #BBB22. Isso era uma tradição apenas de #AFazenda.,set(),0.0
Pedro Scooby e Arthur Aguiar no BBB22 não sei quem é mais podre,Pedro Scooby e Arthur Aguiar no BBB22 não sei quem é mais podre,set(),0.0
todo mundo falando mal do arthur aguiar….. e eu quero ver dps 👀,todo mundo falando mal do arthur aguiar….. e eu quero ver dps 👀,{'👀'},0.0
RT @PaolaDeboche: Mayra Cardi dando pronunciamento aqui fora quando Arthur Aguiar ficar com alguém no bbb. #BBB22 https://t.co/ODmmVpsvp0,RT @PaolaDeboche: Mayra Cardi dando pronunciamento aqui fora quando Arthur Aguiar ficar com alguém no bbb. #BBB22 https://t.co/ODmmVpsvp0,set(),0.0
"@muitohumildee Eh um militante pelas causas da poligamia, sou fã do Dr. Arthur Aguiar","@muitohumildee Eh um militante pelas causas da poligamia, sou fã do Dr. Arthur Aguiar",set(),0.0
