Tweet,Emojis,SentimentML,Quantidade,Alegria,Medo,Neutro,Nojo,Raiva,Tristeza,Alias,Frequencias,Phrase,Words,Frequency
"A única chance da mina da Ludmilla dar certo nesse programa, seria ela pegar o Arthur Aguiar e iniciar um ciclo de… https://t.co/ikd2oFa1yY",set(),'neutro',100,[0.33],[0.01],[0.48],[0.0],[0.17],[0.01],[0.0],"['da', 'a', 'única', 'chance', 'mina', 'ludmilla', 'dar', 'certo', 'nesse', 'programa', 'seria', 'ela', 'pegar', 'o', 'arthur', 'aguiar', 'e', 'iniciar', 'um', 'ciclo', 'de']","['da', 'a', 'única', 'chance', 'mina', 'ludmilla', 'dar', 'certo', 'nesse', 'programa', 'seria', 'ela', 'pegar', 'o', 'arthur', 'aguiar', 'e', 'iniciar', 'um', 'ciclo', 'de']",arthur,99
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),'alegria',100,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'prova', 'de', 'resistência', 'do', 'arthur', 'aguiar', 'é', 'ficar', 'meses', 'sem', 'trair', 'a', 'mulher', 'em', 'rede', 'nacional']","['rt', 'prova', 'de', 'resistência', 'do', 'arthur', 'aguiar', 'é', 'ficar', 'meses', 'sem', 'trair', 'a', 'mulher', 'em', 'rede', 'nacional']",aguiar,99
"RT @garotxdoblogofc: O Arthur Aguiar no bbb vai fornecer dois entretenimento, ele lá dentro e a mayra Cardi aqui fora",set(),'alegria',100,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'o', 'arthur', 'aguiar', 'no', 'bbb', 'vai', 'fornecer', 'dois', 'entretenimento', 'ele', 'lá', 'dentro', 'e', 'a', 'mayra', 'cardi', 'aqui', 'fora']","['rt', 'o', 'arthur', 'aguiar', 'no', 'bbb', 'vai', 'fornecer', 'dois', 'entretenimento', 'ele', 'lá', 'dentro', 'e', 'a', 'mayra', 'cardi', 'aqui', 'fora']",rt,66
RT @katnissong: arthur aguiar estou depositando todas as minhas expectativas de entretenimento em VOCÊ fale de rebelde traia a sua mulher e…,set(),'alegria',100,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['de', 'rt', 'arthur', 'aguiar', 'estou', 'depositando', 'todas', 'as', 'minhas', 'expectativas', 'entretenimento', 'em', 'você', 'fale', 'rebelde', 'traia', 'a', 'sua', 'mulher', 'e']","['de', 'rt', 'arthur', 'aguiar', 'estou', 'depositando', 'todas', 'as', 'minhas', 'expectativas', 'entretenimento', 'em', 'você', 'fale', 'rebelde', 'traia', 'a', 'sua', 'mulher', 'e']",a,44
RT @chicobarney: Arthur Aguiar é a primeira celebridade que entra cancelada no #BBB22. Isso era uma tradição apenas de #AFazenda.,set(),'alegria',100,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'arthur', 'aguiar', 'é', 'a', 'primeira', 'celebridade', 'que', 'entra', 'cancelada', 'no', 'isso', 'era', 'uma', 'tradição', 'apenas', 'de']","['rt', 'arthur', 'aguiar', 'é', 'a', 'primeira', 'celebridade', 'que', 'entra', 'cancelada', 'no', 'isso', 'era', 'uma', 'tradição', 'apenas', 'de']",de,40
RT @PaolaDeboche: Mayra Cardi dando pronunciamento aqui fora quando Arthur Aguiar ficar com alguém no bbb. #BBB22 https://t.co/ODmmVpsvp0,set(),'alegria',100,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'mayra', 'cardi', 'dando', 'pronunciamento', 'aqui', 'fora', 'quando', 'arthur', 'aguiar', 'ficar', 'com', 'alguém', 'no', 'bbb']","['rt', 'mayra', 'cardi', 'dando', 'pronunciamento', 'aqui', 'fora', 'quando', 'arthur', 'aguiar', 'ficar', 'com', 'alguém', 'no', 'bbb']",o,37
arthur aguiar estou confiando em vc pra nos servir entretenimento de qualidade,set(),'raiva',100,[0.35],[0.01],[0.26],[0.0],[0.36],[0.01],[0.0],"['arthur', 'aguiar', 'estou', 'confiando', 'em', 'vc', 'pra', 'nos', 'servir', 'entretenimento', 'de', 'qualidade']","['arthur', 'aguiar', 'estou', 'confiando', 'em', 'vc', 'pra', 'nos', 'servir', 'entretenimento', 'de', 'qualidade']",no,32
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),'alegria',100,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'prova', 'de', 'resistência', 'do', 'arthur', 'aguiar', 'é', 'ficar', 'meses', 'sem', 'trair', 'a', 'mulher', 'em', 'rede', 'nacional']","['rt', 'prova', 'de', 'resistência', 'do', 'arthur', 'aguiar', 'é', 'ficar', 'meses', 'sem', 'trair', 'a', 'mulher', 'em', 'rede', 'nacional']",bbb,30
"RT @xmaicow: o brasil esperava: T3ddy 
recebeu: Arthur Aguiar no BBB 🤡 https://t.co/iA9o0sj9e7",{'🤡'},'alegria',100,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'o', 'brasil', 'esperava', 'recebeu', 'arthur', 'aguiar', 'no', 'bbb']","['rt', 'o', 'brasil', 'esperava', 'recebeu', 'arthur', 'aguiar', 'no', 'bbb']",é,28
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),'alegria',100,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'prova', 'de', 'resistência', 'do', 'arthur', 'aguiar', 'é', 'ficar', 'meses', 'sem', 'trair', 'a', 'mulher', 'em', 'rede', 'nacional']","['rt', 'prova', 'de', 'resistência', 'do', 'arthur', 'aguiar', 'é', 'ficar', 'meses', 'sem', 'trair', 'a', 'mulher', 'em', 'rede', 'nacional']",e,27
