User,Tweet,Date,Source,Profile Photo
nortoncdiogo,RT @lucasvivot: 10 minutos e o arthur aguiar não pegou ninguém.............. um novo homem?,Fri Jan 21 11:28:50 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1376294066808356868/EphTWPe4_normal.jpg
Pr3tona_,"RT @smoakesby: eu particularmente não tenho nada contra o arthur aguiar, se a própria corna que é a corna não se incomoda com os chifres eu…",Fri Jan 21 11:28:48 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1427401298408792066/0vEdRcCs_normal.jpg
tuitelucas,RT @Aguiarthur: A risada dele 🤏🏻 https://t.co/kIQlMAdCuO,Fri Jan 21 11:28:47 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1483633028391964673/guRU3cFZ_normal.jpg
anaclaraal_,"RT @smoakesby: eu particularmente não tenho nada contra o arthur aguiar, se a própria corna que é a corna não se incomoda com os chifres eu…",Fri Jan 21 11:28:45 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1445179632039473153/6VGwfeL__normal.jpg
morais_fernande,RT @alaritweeta: o Arthur Aguiar cantando as músicas do rebelde todo dia lá dentro pra reconquistar seu público teen https://t.co/dLCGwdZ4iJ,Fri Jan 21 11:28:43 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1441708073677213699/IYj1SzXq_normal.jpg
Matheusbcruz96,"RT @desafetuoso: E o Arthur Aguiar que não moveu um musculo para abraçar a Laís

SIMPLESMENTE O HOMEM MAIS FIEL DA FACE DA TERRA, VICIADO E…",Fri Jan 21 11:28:41 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1367616280954601480/J-CZHGpi_normal.jpg
strawberryy_me,"RT @smoakesby: eu particularmente não tenho nada contra o arthur aguiar, se a própria corna que é a corna não se incomoda com os chifres eu…",Fri Jan 21 11:28:39 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1400156434625536001/y5dgWPH7_normal.png
yasmimvh,RT @lacerda: douglas imune que coisa linda 🤧🤧🤧 arthur aguiar o q tenho a ver,Fri Jan 21 11:28:37 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1479590407344463885/35vhefmp_normal.jpg
c_gagliardo,RT @Itspedrito: Arthur Aguiar espalhando amor pela casa mais vigiada do país #BBB22,Fri Jan 21 11:28:35 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1477452222413918209/lWMjXBZf_normal.jpg
Joaoferraaz_,"RT @desafetuoso: E o Arthur Aguiar que não moveu um musculo para abraçar a Laís

SIMPLESMENTE O HOMEM MAIS FIEL DA FACE DA TERRA, VICIADO E…",Fri Jan 21 11:28:32 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1481759263097774082/zPpjGZAC_normal.jpg
