Tweet,Emojis,SentimentML,Quantidade,Alegria,Medo,Neutro,Nojo,Raiva,Tristeza,Alias,Frequencias,Phrase,Words,Frequency
"RT @bbb: Naiara Azevedo para sister: ""Você está sendo debochada e, se você não percebeu, você está nos atacando"" 🤯

Assista! ➡️ https://t.c…","{'➡️', '🤯'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['você', 'está', 'rt', 'naiara', 'azevedo', 'para', 'sister', 'sendo', 'debochada', 'e', 'se', 'não', 'percebeu', 'nos', 'atacando', 'assista']","['você', 'está', 'rt', 'naiara', 'azevedo', 'para', 'sister', 'sendo', 'debochada', 'e', 'se', 'não', 'percebeu', 'nos', 'atacando', 'assista']",rt,5105
"RT @Naiarazevedo: ✅💸MUTIRÃO PEGADA QUE DESGRAMA INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰ Encerra 11h 
❌ O voto é para eliminar, v…","{'💸', '✅', '❌', '⏰', '⚠️'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'pegada', 'que', 'desgrama', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'v']","['rt', 'mutirão', 'pegada', 'que', 'desgrama', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'v']",a,4755
"RT @bbb: PAREDÃO FORMADO! 💥
Vote para eliminar. Arthur Aguiar, Douglas Silva ou Naiara Azevedo?
VOTE: https://t.co/VkOjE6OUzd

#RedeBBB #BB…",{'💥'},'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['vote', 'rt', 'paredão', 'formado', 'para', 'eliminar', 'arthur', 'aguiar', 'douglas', 'silva', 'ou', 'naiara', 'azevedo']","['vote', 'rt', 'paredão', 'formado', 'para', 'eliminar', 'arthur', 'aguiar', 'douglas', 'silva', 'ou', 'naiara', 'azevedo']",votos,4650
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT @a_jessilane INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰ Encerra 12h 
❌ O voto é para eliminar, vot…","{'💸', '✅', '❌', '⏰', '⚠️'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']","['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']",um,4649
"RT @bbb: Naiara Azevedo: ""Ih, comeram uma banana minha. Aí, não, ué?!"" 🍌 

➡️ https://t.co/zjigSuIusF 
#BBB22 #RedeBBB https://t.co/A0oiydq…","{'➡️', '🍌'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'naiara', 'azevedo', 'ih', 'comeram', 'uma', 'banana', 'minha', 'aí', 'não', 'ué']","['rt', 'naiara', 'azevedo', 'ih', 'comeram', 'uma', 'banana', 'minha', 'aí', 'não', 'ué']",mutirão,4634
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT @a_jessilane INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰ Encerra 12h 
❌ O voto é para eliminar, vot…","{'💸', '✅', '❌', '⏰', '⚠️'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']","['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']",comente,4625
Naiara Azevedo reclama da falta de duas fatias de pão e uma banana suas na Xepa do BBB 22 | tempo real | Gshow https://t.co/GY9La4YkbK,set(),'neutro',6001,[0.31],[0.07],[0.47],[0.0],[0.13],[0.0],[0.01],"['de', 'naiara', 'azevedo', 'reclama', 'da', 'falta', 'duas', 'fatias', 'pão', 'e', 'uma', 'banana', 'suas', 'na', 'xepa', 'do', 'bbb', 'tempo', 'real', 'gshow']","['de', 'naiara', 'azevedo', 'reclama', 'da', 'falta', 'duas', 'fatias', 'pão', 'e', 'uma', 'banana', 'suas', 'na', 'xepa', 'do', 'bbb', 'tempo', 'real', 'gshow']",cada,4601
"RT @Naiarazevedo: ✅💸MUTIRÃO, OPS… ARRASTÃO INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰ Encerra 01h 
❌ O voto é para eliminar, votem…","{'💸', '✅', '❌', '⏰', '⚠️'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'ops', 'arrastão', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'votem']","['rt', 'mutirão', 'ops', 'arrastão', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'votem']",emoji,4599
"RT @bbb: Naiara Azevedo: ""Ih, comeram uma banana minha. Aí, não, ué?!"" 🍌 

➡️ https://t.co/zjigSuIusF 
#BBB22 #RedeBBB https://t.co/A0oiydq…","{'➡️', '🍌'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'naiara', 'azevedo', 'ih', 'comeram', 'uma', 'banana', 'minha', 'aí', 'não', 'ué']","['rt', 'naiara', 'azevedo', 'ih', 'comeram', 'uma', 'banana', 'minha', 'aí', 'não', 'ué']",iniciado,4315
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT @a_jessilane INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰ Encerra 12h 
❌ O voto é para eliminar, vot…","{'💸', '✅', '❌', '⏰', '⚠️'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']","['rt', 'mutirão', 'feat', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'vot']",para,3595
