Tweet,Translate,Emoji,Sentiment
"RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…","RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…",set(),0.0
"RT @Carloszn11: @bbb Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trair a mulher dele…","RT @Carloszn11: @bbb Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trair a mulher dele…",set(),0.0
"RT @umalgmqchora: Certeza que o Arthur Aguiar vai ""confudir"" a Lais com a Mayra Cardi em algum festa e acabar ""sem querer"" beijando ela #BB…","RT @umalgmqchora: Certeza que o Arthur Aguiar vai ""confudir"" a Lais com a Mayra Cardi em algum festa e acabar ""sem querer"" beijando ela #BB…",set(),0.0
RT @raphaelviicente: minha reação vendo arthur aguiar como camarote mesmo sabendo que ele ja tinha sido confirmado https://t.co/Bgv4toKJyZ,RT @raphaelviicente: minha reação vendo arthur aguiar como camarote mesmo sabendo que ele ja tinha sido confirmado https://t.co/Bgv4toKJyZ,set(),0.0
"RT @centraldanacao: Luciano Punheteiro

Arthur Aguiar romântico

Pedro Scooby moleque piranha

Se não formarem um trio eu sou um Palio week…","RT @centraldanacao: Luciano Punheteiro

Arthur Aguiar romântico

Pedro Scooby moleque piranha

Se não formarem um trio eu sou um Palio week…",set(),0.0
RT @Samspm1: Pedro Scooby e Arthur Aguiar discípulos de hadybala e Lucas galina,RT @Samspm1: Pedro Scooby e Arthur Aguiar discípulos de hadybala e Lucas galina,set(),0.0
"Pedro Scooby
Arthur Aguiar
Qual o próximo ? Lipe ribeiro? Gui Araújo? Leo picon?","Pedro Scooby
Arthur Aguiar
Qual o próximo ? Lipe ribeiro? Gui Araújo? Leo picon?",set(),0.0
Scooby e Arthur Aguiar disputando quem chora mais no vídeo do anjo pra provar que é um bom pai,Scooby e Arthur Aguiar disputando quem chora mais no vídeo do anjo pra provar que é um bom pai,set(),0.0
RT @NazareAmarga: Arthur Aguiar no BBB e a primeira prova de resistência é ver quanto tempo ele aguenta ficar sem trair a mulher dele #BBB22,RT @NazareAmarga: Arthur Aguiar no BBB e a primeira prova de resistência é ver quanto tempo ele aguenta ficar sem trair a mulher dele #BBB22,set(),0.0
@Pacomidia ele e arthur aguiar conta de chernomachos,@Pacomidia ele e arthur aguiar conta de chernomachos,set(),0.0
