User,Tweet,Date,Source,Profile Photo
poxan_roberta,"RT @Aguiarthur: Arthur: “Acho que me perdi ao longo do caminho, não tenho vergonha de dizer isso. Me perdi como artista, me perdi como ser…",Fri Jan 21 02:13:07 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1471649148227272706/Q6pe0QK1_normal.jpg
beraldotv,O Coach do Arthur Aguiar teve um trabalho gigantesco para desconstruir o personagem que ele criou #BBB22,Fri Jan 21 02:13:07 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1471217627829874690/dw7JdKoq_normal.jpg
paola_no_tt,RT @etserbu: a mayra cardi parece q enfiou o arthur aguiar no BBB pra ele se redimir em rede nacional e ela poder voltar a se relacionar co…,Fri Jan 21 02:13:06 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1430530932553945094/UEiWurUK_normal.jpg
mccall_sco1,RT @CentralReaIity: Arthur Aguiar um novo homem #BBB22,Fri Jan 21 02:13:06 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1473500450125225987/PAouGWqo_normal.jpg
1abduzido,"RT @desafetuoso: E o Arthur Aguiar que não moveu um musculo para abraçar a Laís

SIMPLESMENTE O HOMEM MAIS FIEL DA FACE DA TERRA, VICIADO E…",Fri Jan 21 02:13:06 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1394450669864726533/msTdiOql_normal.jpg
_tailuana,RT @lacerda: meu deus que vt foi esse da maira e arthur aguiar gorfei,Fri Jan 21 02:13:06 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1379938645969416200/HWrc7yGY_normal.jpg
rkalinara,@Aguiarthur ME SEGUE ADM,Fri Jan 21 02:13:06 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1479547928456876045/ge-qBcPl_normal.jpg
carol_valentee,"tenho um ranço de arthur aguiar, discurso igual do Saulo e o resto da história já conhecemos",Fri Jan 21 02:13:06 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1477104676797665281/VEW6wyVE_normal.jpg
Kamiiss_Als,"RT @smoakesby: eu particularmente não tenho nada contra o arthur aguiar, se a própria corna que é a corna não se incomoda com os chifres eu…",Fri Jan 21 02:13:06 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1404179151716859904/9_bk_WB5_normal.jpg
Le0nard_Vini,ARTHUR AGUIAR EU ACREDITO NA SUA INOCÊNCIA,Fri Jan 21 02:13:06 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1472714520766394373/N20svUrt_normal.jpg
