Tweet
"('RT @whomath: o luciano falando sobre monogamia e poligamia com o arthur aguiar lá dentro do bbb 😭',)"
"('RT @whomath: o arthur aguiar entrando e eu lembrando disso #bbb22 https://t.co/uULhkvWaJS',)"
"('#BBB21 Arthur Aguiar e Luciano punhetinha vão passar o rodo na mulherada, quer dizer, Arthur come enquanto o Lucian… https://t.co/rqEojbg0nM',)"
"('RT @dougoliverx: o primeiro camarote já começou BOMBAndo Arthur Aguiar in #BBB22 https://t.co/dvWkaKqVaK',)"
"('RT @PaolaDeboche: Mayra Cardi dando pronunciamento aqui fora quando Arthur Aguiar ficar com alguém no bbb. #BBB22 https://t.co/ODmmVpsvp0',)"
"('Luciano Punhetinha 🤝 Arthur Aguiar',)"
"('Já pode votar no Arthur Aguiar pra eliminar ele🤢🤮',)"
"('RT @NazareAmarga: Arthur Aguiar no BBB e a primeira prova de resistência é ver quanto tempo ele aguenta ficar sem trair a mulher dele #BBB22',)"
"('Eslovênia e Jessilane tudo pra mim o resto por enquanto foda-se \nARTHUR AGUIAR eu sinceramente achei que o lill bon… https://t.co/bKLUIqdiQo',)"
"('RT @thomassantanas: O Arthur Aguiar kkkkkkkkkkkkk',)"
"('RT @rafa_martp: O que o Arthur Aguiar vai trair a Mayra é brincadeira!',)"
"('RT @boiolinhadosm: arthur aguiar in, explode tudo #BBB22 https://t.co/Zd4rr4krMy',)"
"('RT @heroinadolixo: meu deus o arthur aguiar pegando o violao pra cantar rebelde brasil nas festas karaoke',)"
"('Arthur Aguiar e Laís serão um casal até a terceira semana',)"
"('RT @SeriesBrasil: 3 curiosidades sobre o ator Arthur Aguiar, confirmado no #BBB22: \n\n- Traiu Mayra Cardi 16 vezes;\n- Participou da versão b…',)"
"('RT @luanacruz95: Macho escroto da edição ✅\n\n#BBB22 \nBig Brother Brasil / BBB 🤡/ Arthur Aguiar https://t.co/NS5N52x8JY',)"
"('a maior vítima da sociedade ARTHUR AGUIAR, apenas',)"
"('Eu ia cantar tanta música do Rebelde na cabeça do Arthur Aguiar,  ninguém ia me aguentar. #bbb22',)"
"('RT @heroinadolixo: agora que confirmaram o arthur aguiar mesmo estou ansiosa pelas discussões de monogamia na timeline',)"
"('RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional',)"
"('boninho dirigindo e arthur aguiar',)"
"('RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional',)"
"('arthur aguiar o fiuk dessa edição',)"
"('RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional',)"
"('De boa! Eu vou dar uma chance de acompanhar e ver o jogo do Arthur Aguiar no #bbb2022... Se a Maíra que é a pessoa… https://t.co/p8WbXuabik',)"
"('RT @sofisborgis: torcer pro arthur aguiar pq ele é feminista (ama todas as mulheres do mundo)',)"
"('RT @NazareAmarga: Arthur Aguiar no BBB e a primeira prova de resistência é ver quanto tempo ele aguenta ficar sem trair a mulher dele #BBB22',)"
"('Aí que ódio desse Arthur Aguiar estar no bbb',)"
"('ah não que esse ridículo do arthur aguiar tá mesmo no bbb',)"
"('RT @pcoleti: arthur aguiar ator cantor e vítima da sociedade',)"
"('eu tinha certeza sobre o arthur aguiar',)"
"('RT @maiconkusterk: arthur aguiar vai trair a esposa quantas vezes no bbb?',)"
"('O Arthur Aguiar pode ser um merda, mas uma coisa é fato: nos trará um bom entretenimento.',)"
"('RT @caismila: ARTHUR AGUIAR CONFIRMADO\nO BRASIL NÃO MERECE ISSO\n#BBB22 https://t.co/bMUsRRkNqR',)"
"('eu não consigo odiar o arthur aguiar sério eu sei que ele fez merda e etc mas eu não consigo odiar nem nada https://t.co/j1aHsCLhdd',)"
"('CARALHO \n\n@boninho faz uma prova - enquanto o Arthur Aguiar estiver lá - que tem que colocar um capacete com chifre… https://t.co/B9s0YfIUpH',)"
"('RT @CentralReaIity: A gente fingindo surpresa com o Arthur Aguiar no #BIGDAY  #BBB22 https://t.co/vd3wOo3L7v',)"
"('bolão pra saber com quem da casa o Arthur Aguiar vai trair a Mayra Cardi, dêem seus palpites #BBB22 https://t.co/P2cj1JCC3I',)"
"('RT @ahhhnao: o bom do arthur aguiar no bbb eh q ele vai ser a última pessoa que eu vou quebrar a cara pq eu simplesmente ja espero de TUDO…',)"
"('RT @heroinadolixo: o arthur aguiar falando que nas provas de resistência ele vai aflorar a resistência = ser fiel',)"
"('Torcendo MUITO pro Arthur Aguiar trair a esposa no BBB, só vantagens:',)"
"('RT @control5h: a prova de resistência do Arthur Aguiar vai ser passar três meses sem trair a esposa',)"
"('arthur aguiar apareceu e o céu pretiou tudo',)"
"('meu coração vai ser rebelde para sempre vc tem meu apoio arthur aguiar apenas uma vítima da sociedade 🙏🏽😭',)"
"('Como nao tem jeito do arthur aguiar sair pior q entrou, provavelmente o brasil vai se apaixonar por ele',)"
"('RT @NonLacerda: Mayra Cardi nesse momento com a confirmação do Arthur Aguiar #bbb22\n\n https://t.co/zW9XFReedw',)"
"('RT @scarletcai: não eliminem o arthur aguiar antes de ele dar corno mayra cardi pelo menos umas cinco vezes eu imploro https://t.co/OA82ruM…',)"
"('RT @whomath: o arthur aguiar entrando e eu lembrando disso #bbb22 https://t.co/uULhkvWaJS',)"
"('RT @tuittammanu: Silênciando todos que vão torce pro Arthur Aguiar https://t.co/RKL1h3t07B',)"
"('O emoji do Arthur Aguiar bem clean pra esconder a vibe dele #BBB22',)"
"('RT @bbb: Arthur Aguiar, do #BBB22, é ex-Rebelde, foi atleta e é casado com a influenciadora e ex-BBB Mayra Cardi 👉https://t.co/rJQ7BFKbqg #…',)"
"('RT @maiconkusterk: arthur aguiar vai trair a esposa quantas vezes no bbb?',)"
