User,Tweet,Date,Source,Profile Photo
LittledaLua,"RT @Aguiarthur: @bieberhouse_ Oi, estamos no processo de tentar trocar usuário dele aqui para o mesmo do instagram, então foi preciso tirar…",Wed Jan 19 17:58:37 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1478541454385549312/QdtfYyIe_normal.jpg
bidascois,"@Aguiarthur Vou deixar aqui minha opinião:
HUAHUAHUAHUAHUAHUAHUAHUAHUHAUHUA HUAHUAHUAHUAHUAHUAHUAHUAHUHAUHUA HUAHUA… https://t.co/N3t541vJGb",Wed Jan 19 17:56:52 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1357938313768878080/8Y7FbjAe_normal.jpg
toloverae,@Aguiarthur Ansiosa pra ver ele na casa 🥺,Wed Jan 19 17:52:50 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483636429070733319/yZ8Z01Qr_normal.jpg
TayZquad1D,"@MicaelOficial @Aguiarthur Aaaaa amo essa amizade 😍😍😍
#TeamArthurAguiar",Wed Jan 19 17:49:01 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1481104236431785985/0iA92VTq_normal.jpg
Jaque_Calixto1,@Aguiarthur @aguiarftmendes Me segue ADM amo meu tutu😍,Wed Jan 19 17:48:47 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1473852767206879239/ZsmddSAC_normal.jpg
letstwittaa,@Aguiarthur @ThurMeuNindo @bieberhouse_ Amém Brasil,Wed Jan 19 17:45:08 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1482901998374633473/bLTxbYj-_normal.jpg
TayZquad1D,"RT @MicaelOficial: Mas pra deixar claro que o fato de não estar ansioso, eu vou torcer muito pro @Aguiarthur ! Que assim como nós estamos e…",Wed Jan 19 17:44:56 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1481104236431785985/0iA92VTq_normal.jpg
TayZquad1D,"RT @Aguiarthur: DEMOROU, mas chegamos! 
Queremos nos desculpar aos fãs que esperaram muito por atualizações, estávamos passando por mudança…",Wed Jan 19 17:44:17 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1481104236431785985/0iA92VTq_normal.jpg
_respiroluar,@Aguiarthur Feliz demais!!!! ✨🤍,Wed Jan 19 17:37:05 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1482721037229907977/OFmJqcL8_normal.jpg
_respiroluar,"RT @Aguiarthur: DEMOROU, mas chegamos! 
Queremos nos desculpar aos fãs que esperaram muito por atualizações, estávamos passando por mudança…",Wed Jan 19 17:36:43 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1482721037229907977/OFmJqcL8_normal.jpg
Borboleta92,@Aguiarthur Segueeeeee aqui ADM 🙏🏻🙏🏻🥺🥺,Wed Jan 19 17:36:42 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1471689353449594881/-EaTI0cA_normal.jpg
maviicomenta,@Aguiarthur pede o verificado,Wed Jan 19 17:35:29 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1483655456996442114/ZxithGDJ_normal.jpg
maviicomenta,@Aguiarthur EBAAAAAAA,Wed Jan 19 17:35:05 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1483655456996442114/ZxithGDJ_normal.jpg
FanaticaDoPrior,"@TwitterBrasil @jadepicon @Naiarazevedo @PedroScooby @Aguiarthur @oficialmussi Sim foram e serão 
Mais cade o verificado do mago Prior?",Wed Jan 19 17:33:58 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1481308124455784452/2EU_k3p6_normal.jpg
jaopwr,"RT @Aguiarthur: Valeu, Mika! Vamos juntos nessa! #TeamAguiar 💛✨",Wed Jan 19 17:27:31 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1479662735738777603/0pVAFHWb_normal.jpg
Borboleta92,@Aguiarthur Já me segue pois sou @Aguiarthur desde sempre,Wed Jan 19 17:23:17 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1471689353449594881/-EaTI0cA_normal.jpg
WeakpointRbr,@Aguiarthur @bieberhouse_ Tomara que vcs consigam adm!! 🙏🏻❤,Wed Jan 19 17:23:16 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483195563545927686/huEbkKRW_normal.jpg
KUWABARAFAV,@Aguiarthur Lindíssimoooo,Wed Jan 19 17:23:06 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1481477575713120258/vlGtTdLw_normal.jpg
Borboleta92,"RT @Aguiarthur: DEMOROU, mas chegamos! 
Queremos nos desculpar aos fãs que esperaram muito por atualizações, estávamos passando por mudança…",Wed Jan 19 17:22:36 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1471689353449594881/-EaTI0cA_normal.jpg
scraquell,@Aguiarthur @bieberhouse_ ADM ME SEGUEEEE 😭,Wed Jan 19 17:20:52 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1469529804231917570/HqirxPbF_normal.jpg
deckgerm,"@Aguiarthur adm, o arthur ainda não foi verificado aqui ou o meu twitter ta bugado?",Wed Jan 19 17:16:35 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1475147747330244612/WfGNldpz_normal.jpg
tuitanyco,@Aguiarthur @bieberhouse_ adm segue aqui pfvrrrr ❤️‍🔥,Wed Jan 19 17:16:09 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1483870575734972423/4s8DtRu8_normal.jpg
eucomentacarol,@Aguiarthur @bieberhouse_ Adm me segue aí pô,Wed Jan 19 17:14:54 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1481424435500433417/ag1iHJUD_normal.jpg
SilvinoBibe,@Aguiarthur Obg consegui 😍,Wed Jan 19 17:14:37 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483164454024097793/5d6Zrt6__normal.jpg
Botafoguense47,"@TwitterBrasil @jadepicon @Naiarazevedo @PedroScooby @Aguiarthur @oficialmussi Hello @TwitterBrasil / @verified 👋
W… https://t.co/02uNAR0G8Y",Wed Jan 19 17:12:58 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1481809234346053633/M-hxYt3B_normal.jpg
falaseriogabi,Gente como que o Twitter do @Aguiarthur não é verificado?,Wed Jan 19 17:09:48 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1477075212709642240/yCKtGek5_normal.jpg
pimentana,uai qq aconteceu com o verificado do @Aguiarthur,Wed Jan 19 17:06:48 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1482205614076043265/zml90Ztg_normal.jpg
Adriana81614856,"@TwitterBrasil @jadepicon @Naiarazevedo @PedroScooby @Aguiarthur @oficialmussi Alô @TwitterBrasil /  @verified 👋

W… https://t.co/h2kQrSyYQi",Wed Jan 19 17:06:12 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1421621207439495168/CPKjUhlP_normal.jpg
sdamascenosilva,"o @TiagoAbravanel é estrategista nível mãe Dinah: acertou todos os que entrarão amanhã!

@aguiarthur… https://t.co/NemZ4wiJdY",Wed Jan 19 17:05:37 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1277961434068955141/yOBxgJmi_normal.jpg
_penelope_9,@Aguiarthur Ficou lindo o perfil ❤️👏,Wed Jan 19 17:05:34 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1464816124869160964/kXKY8z5y_normal.jpg
faeel85,@Aguiarthur Amém igreja? 🙏🏾👏🏾🙌🏾,Wed Jan 19 17:04:56 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1473322411026264064/oUkdO2Ce_normal.jpg
danilla_almeida,@Aguiarthur Eu amoo 🤧✨✨,Wed Jan 19 17:04:28 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1479569693652537351/bqV9_h-K_normal.jpg
HKancelada,@Aguiarthur Se segue Arthur,Wed Jan 19 17:03:00 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1471190815015948294/eSwG9gUd_normal.jpg
Bya11060843,RT @Aguiarthur: @emellysabrinaa pois chegamoooos ✨❤️,Wed Jan 19 17:02:54 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1434270097871458304/chBUjPvu_normal.jpg
Bya11060843,RT @Aguiarthur: @cheirodoarthura ficamos felizes demais ✨,Wed Jan 19 17:02:49 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1434270097871458304/chBUjPvu_normal.jpg
Bya11060843,RT @Aguiarthur: @lolohrbr_love 🥰🥰,Wed Jan 19 17:02:45 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1434270097871458304/chBUjPvu_normal.jpg
Bya11060843,"RT @Aguiarthur: @bieberhouse_ Oi, estamos no processo de tentar trocar usuário dele aqui para o mesmo do instagram, então foi preciso tirar…",Wed Jan 19 17:02:06 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1434270097871458304/chBUjPvu_normal.jpg
LGrazielee,@bieberhouse_ @Aguiarthur Mais que susto que esse povo da na gnt,Wed Jan 19 17:01:10 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1464649981537800192/055AUdDe_normal.jpg
LGrazielee,@bieberhouse_ @Aguiarthur Como faz pra ele me seguir KKKKKKKKKKKKKKKKK zoeira,Wed Jan 19 17:00:56 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1464649981537800192/055AUdDe_normal.jpg
LGrazielee,@Aguiarthur @bieberhouse_ Ok iremos ficar tranquilo boa sorte e pfvv poderia me seguir,Wed Jan 19 17:00:23 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1464649981537800192/055AUdDe_normal.jpg
bieberhouse_,@Aguiarthur Ai que susto kkkkk espero que consigam resolver logo ❤️✨,Wed Jan 19 16:59:52 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1483816254540595202/qeitV-8T_normal.jpg
giovanabaatos1,"RT @Aguiarthur: @bieberhouse_ Oi, estamos no processo de tentar trocar usuário dele aqui para o mesmo do instagram, então foi preciso tirar…",Wed Jan 19 16:59:40 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482785192842608641/ssmDhJ6v_normal.jpg
Cattycoments,"@Aguiarthur ME SEGUE @Aguiarthur 
ME SEGUE @Aguiarthur 
ME SEGUE @Aguiarthur 
ME SEGUE @Aguiarthur 
ME SEGUE… https://t.co/uUzfp0zi99",Wed Jan 19 16:59:30 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483845589473374213/qaSi6rxh_normal.jpg
CaioFreduzeski,@Aguiarthur Me segue ADM 😻✨✨,Wed Jan 19 16:59:27 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1337242405809106949/KXcdE88j_normal.jpg
Cattycoments,"@madupiconofc @Aguiarthur Vou copiar kkk, tentar ganhar tbm. Tá difícil",Wed Jan 19 16:59:24 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483845589473374213/qaSi6rxh_normal.jpg
CaioFreduzeski,"@Aguiarthur AAAAAAH ADM BEM VINDO 

APROVEITA E ME SEGUR 😻✨✨✨✨",Wed Jan 19 16:59:07 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1337242405809106949/KXcdE88j_normal.jpg
mermaidxss,@Aguiarthur Tá perfeito adm 👏👏  só falta o meu follow 🤡,Wed Jan 19 16:59:00 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1397614600691007491/oZnAYWl__normal.jpg
bieberhouse_,"@Aguiarthur adm, o que rolou? Pq perderam o verificado????????? https://t.co/OU8VolixMr",Wed Jan 19 16:58:41 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1483816254540595202/qeitV-8T_normal.jpg
acesso_arthur,"RT @TwitterBrasil: A tão esperada estreia de #BBB22 chegou e as conversas em torno dos participantes estão bombando por aqui.
@jadepicon, @…",Wed Jan 19 16:58:21 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482720580260532224/yPxpeD0S_normal.jpg
Cattycoments,"@Aguiarthur Eu não tô aguentando a ansiedade ADM. 😭😭😭😭😭 

Será que pode me seguir ? 🥺🥺",Wed Jan 19 16:57:59 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483845589473374213/qaSi6rxh_normal.jpg
TamiresWarickS,@Aguiarthur Ele está tudo menos bem. Olha essa cara de doente socorro. 🤣🤭,Wed Jan 19 16:57:50 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482010262022541314/MhxtTI1Y_normal.jpg
CordeiroJuciana,"Thiago acertou o nome dos 3 camarotes que vão entrar quinta.
@jadepicon 
@Aguiarthur 
#Linndaquebrada.

#BBB22",Wed Jan 19 16:54:41 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1463657333943377920/4sFyvlol_normal.jpg
AngelaC30052620,"Rodrigo faz isso não meu bem, condenando os participantes antes de entrar, dizendo que as pessoas estavam massacran… https://t.co/2ngkkoJTYW",Wed Jan 19 16:54:21 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1380176199381614604/0vyjzxNH_normal.jpg
malfoyslthrn,"RT @Aguiarthur: DEMOROU, mas chegamos! 
Queremos nos desculpar aos fãs que esperaram muito por atualizações, estávamos passando por mudança…",Wed Jan 19 16:53:27 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1482843083746250761/yP3RCg0G_normal.jpg
Ingrid030918,@Aguiarthur so quero o arthur calando a boca dos harters hahahaha,Wed Jan 19 16:52:19 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1481078776909938688/Zs06vLL0_normal.jpg
antoniofortal,"gente o @Aguiarthur perdeu o verificado do twitter, mas isso e apenas pra alinhamento de redes sociais,
jaja volta… https://t.co/EafoMUaGjf",Wed Jan 19 16:47:00 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1477304265676935177/1RjFNe8X_normal.jpg
emellysabrinaa,"Vemmmmm, @Aguiarthur ✨❤️ https://t.co/NhstAkj71m",Wed Jan 19 16:44:43 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1482107809827336192/c5gBUEz9_normal.jpg
antoniofortal,"@Aguiarthur boa sorte equipe.
vai dar tudo certo!
to aqui so na espera tb do meu follow hehehehehe",Wed Jan 19 16:43:24 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1477304265676935177/1RjFNe8X_normal.jpg
antoniofortal,"@Aguiarthur @eutuittomii ai gente que susto
pensei que tinham perdido a conta.",Wed Jan 19 16:42:18 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1477304265676935177/1RjFNe8X_normal.jpg
maricomentha,@Aguiarthur adm me segue,Wed Jan 19 16:42:17 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483482972808519685/89M61NAd_normal.jpg
