Tweet
"('RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional',)"
"('RT @RealitysVip: Quantas vezes Arthur Aguiar traiu a Mayra gente?????',)"
"('RT @NazareAmarga: Arthur Aguiar no BBB e a primeira prova de resistência é ver quanto tempo ele aguenta ficar sem trair a mulher dele #BBB22',)"
"('RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional',)"
"('como é bom ver uma vítima da sociedade de volta ao topo , Arthur Águiar vc é nosso campeão',)"
"('RT @whomath: o luciano falando sobre monogamia e poligamia com o arthur aguiar lá dentro do bbb 😭',)"
"('o Arthur Aguiar kkkkkkkkkkk sabia',)"
"('RT @twittaalexx: Arthur Aguiar trai tanto que é capaz de ele já ter feito contrato com a Record na Fazenda Kkkkkkkkk\n#BBB22 #RedeBBB https:…',)"
"('#MaratonaBigDay\nArthur Aguiar falando que vai mandar bem nas provas de resistência... Parece o xará Picoli que diss… https://t.co/pWKG0Nb6UP',)"
"('veio aí o primeiro eliminado da edição: Arthur Aguiar #BBB22 🤮',)"
"('bolão arthur aguiar vai movimentar mais que jogo do bicho esse ano',)"
"('RT @judepaulla1: meu deus arthur aguiar kkkkkk https://t.co/9F3DFfW9GA',)"
"('arthur aguiar vai nos entregar entretenimento e traição ao vivo',)"
"('RT @tokiogfs: o arthur aguiar indo meter uns 50 chifres na mayra cardi nesse bbb amamos um bom entretenimento',)"
"('RT @gabopantaleao: O Arthur Aguiar se segurando pra não trair a esposa no BBB https://t.co/tR7jNokX4K',)"
"('RT @bbb: Arthur Aguiar, do #BBB22, é ex-Rebelde, foi atleta e é casado com a influenciadora e ex-BBB Mayra Cardi 👉https://t.co/rJQ7BFKbqg #…',)"
"('deixem o arthur aguiar ate a final pra dar tempo de ele trair mt a esposa dele',)"
"('ARTHUR AGUIAR VITIMA DA SOCIEDADE KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK',)"
"('RT @yanescudo: dá pra fazer um bolão legal de quantas traições do arthur aguiar vão rolar, quando e com quais participantes',)"
"('o Arthur Aguiar no seu primeiro atrito no #BBB22 https://t.co/BAi3VTxjNW',)"
"('MUNDINHO ARTHUR AGUIAR',)"
"('“Eu sou uma pessoa muito transparente…”\n\nArthur Aguiar \n#bbb22',)"
"('RT @tracklist: 🚨 O ator Arthur Aguiar foi confirmado no camarote do #BBB22 https://t.co/LuB3QPMl64',)"
"('RT @Mul4mb0: ARTHUR AGUIAR E LUCIANO JUNTOS NA MESMA CASA\nOLHOU SORRIU MANDIOCA NO BOMBRIL',)"
"('alguém tira o Arthur Aguiar do bbb plmds',)"
"('RT @SeriesBrasil: 3 curiosidades sobre o ator Arthur Aguiar, confirmado no #BBB22: \n\n- Traiu Mayra Cardi 16 vezes;\n- Participou da versão b…',)"
"('RT @bbb: Arthur Aguiar, do grupo Camarote, é ator e cantor, diz que é muito transparente e que, das provas de resistência, só vai sair carr…',)"
"('CAMAROTE: Arthur Aguiar - 32 anos - Ator e Cantor - Rio de Janeiro - RJ #RedeBBB #BBB22',)"
"('RT @soulrosies: O gostoso do fato do Arthur aguiar ir pro bbb é que ele pode soltar um monte de podres dos rebeldes na casa, espero saber m…',)"
"('RT @Arautodamassa: Eu e meus casas românticos estamos contra o Arthur Aguiar\n\n#BBB22',)"
"('RT @heroinadolixo: o arthur aguiar falando que nas provas de resistência ele vai aflorar a resistência = ser fiel',)"
"('Arthur Aguiar entra na cota de caba escroto que quer se redimir com o público. #BBB22',)"
"('RT @maiconkusterk: arthur aguiar vai trair a esposa quantas vezes no bbb?',)"
"('Arthur Aguiar confirmado no #BBB22 https://t.co/K8n5jhtE84',)"
"('RT @josehsaco: Arthur Aguiar, assim como os russos, vai avançar sobre a Eslovênia #BBB22 https://t.co/1wnfyj1WxJ',)"
"('RT @siteptbr: CURIOSIDADE: Arthur Aguiar já traiu sua esposa, Mayra Cardi, mais de 16 VEZES! 🤡 #BBB22 \n\nCom sua entrada no reality, cientis…',)"
"('sofrimento!!!! arthur aguiar terá q passar 3 meses sem trair!!!! crueldade!!',)"
"('RT @CentralReaIity: A gente fingindo surpresa com o Arthur Aguiar no #BIGDAY  #BBB22 https://t.co/vd3wOo3L7v',)"
"('RT @legadaodamassa: ARTHUR AGUIAR: O CARA QUE É SIMPLESMENTE A MAIOR VÍTIMA DA SOCIEDADE!!!!! #BBB22 https://t.co/fBFt79wJlT',)"
"('vamos ao bolão: quantas vezes arthur aguiar vai trair a mayra dentro do bbb? https://t.co/XcEx4QBJxK',)"
"('RT @Monstrosz: O emoji do Arthur Aguiar é uma aliança 💍 https://t.co/5peXh2VtcM',)"
"('Arthur Aguiar já estou fechado com você parca #BBB',)"
"('RT @SeriesBrasil: 3 curiosidades sobre o ator Arthur Aguiar, confirmado no #BBB22: \n\n- Traiu Mayra Cardi 16 vezes;\n- Participou da versão b…',)"
"('RT @maiconkusterk: arthur aguiar vai trair a esposa quantas vezes no bbb?',)"
"('Gente a galera acertou mesmo viu 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻 bem que todo mundo tava dizendo que Arthur Aguiar iria tá\nNum e que ele tá mesmo kkkkkkkk',)"
"('RT @updatechartuc: Conhecido por chifrar 16 vezes a ex-sister Mayra Cardi (BBB 9), Arthur Aguiar foi revelação em Rebelde, na Record. A con…',)"
"('RT @whomath: o arthur aguiar entrando e eu lembrando disso #bbb22 https://t.co/uULhkvWaJS',)"
"('@chicobarney Inês Brasil Jade Picão Picon João Luiz Pipoca Luciano Kerline BBB #BBB22 Jessilane Rodolffo Arthur Agu… https://t.co/IQ6pGoT3Fi',)"
"('RT @NazareAmarga: Arthur Aguiar no BBB e a primeira prova de resistência é ver quanto tempo ele aguenta ficar sem trair a mulher dele #BBB22',)"
"('A prova de resistência mais difícil para o Arthur Aguiar vai ser ficar sem trair a esposa no BBB',)"
"('RT @jaoComenta_: O Arthur Aguiar tava mais confirmado que o Tadeu #BBB22',)"
"('gente, o arthur aguiar no bbb, chocou um total de 0 pessoas, concordam ?',)"
"('RT @legadaodamassa: ARTHUR AGUIAR: O CARA QUE É SIMPLESMENTE A MAIOR VÍTIMA DA SOCIEDADE!!!!! #BBB22 https://t.co/fBFt79wJlT',)"
"('RT @euotrouxa: Vem aí mais uma novela do Arthur Aguiar e Mayra Cardi',)"
"('RT @paposfut: ARTHUR AGUIAR E LUCIANO DA PUTARIA NA MESMA CASA VAI SER COISA DE MALUCO https://t.co/5w8ZFKJeg3',)"
"('RT @SeriesBrasil: 3 curiosidades sobre o ator Arthur Aguiar, confirmado no #BBB22: \n\n- Traiu Mayra Cardi 16 vezes;\n- Participou da versão b…',)"
"('RT @joaobyers: ai imagina torcer pra esse arthur aguiar? tem que ser mau caráter igual ele',)"
"('Gente do céu o vídeo da Inês Brasil falando do Arthur Aguiar hahahahahahaha eu só consigo pensar nisso',)"
"('arthur aguiar é inocente',)"
"('RT @eraslilo: o arthur aguiar no bbb e lembrei disso https://t.co/Vlj9tP2Jlm',)"
"('🚨1 fato sobre Arthur Aguiar\n\n- é vítima da sociedade',)"
"('RT @bbb: Arthur Aguiar, do grupo Camarote, é ator e cantor, diz que é muito transparente e que, das provas de resistência, só vai sair carr…',)"
"('lembrem: o arthur aguiar é vítima da sociedade!!',)"
"('RT @NazareAmarga: Arthur Aguiar no BBB e a primeira prova de resistência é ver quanto tempo ele aguenta ficar sem trair a mulher dele #BBB22',)"
"('RT @choquei: Arthur Aguiar disse que tem dificuldade de expressar sentimentos e que não aprendeu a fazer isso, mas que a Mayra Cardi tem o…',)"
"('RT @bchartsnet: 🚨 Vítima da sociedade, Arthur Aguiar é mais um participante do camarote do #BBB22. O ex-rebelde diz que só vai sair das pro…',)"
"('é isso que o povo gosta, pode entrar arthur aguiar https://t.co/qpXy38QsKp',)"
"('RT @Sukitabr: Luciano ensinando a teoria e o Arthur Aguiar ensinando na pratica como funciona uma relacao nao-monogamica',)"
"('Arthur aguiar pega no minimo 3 ali',)"
"('RT @spfcmwdrid: prova de resistência do arthur aguiar é ficar sem trair a mulher',)"
"('RT @FlaDaNacao_: Oq esse Lucas vai ser vítima da sociedade junto com o arthur aguiar vai ser sacanagem',)"
"('RT @CentralReaIity: A gente fingindo surpresa com o Arthur Aguiar no #BIGDAY  #BBB22 https://t.co/vd3wOo3L7v',)"
"('RT @rodolpho: a primeira festa que o arthur aguiar cantar essa daqui eu desligo a tv e vou ler um livro #BBB22 https://t.co/HUkcOaIfrR',)"
"('RT @wilIescrown: arthur aguiar no primeiro paredão pra sair por favor',)"
"('RT @pkmsmntjj: se o Arthur Aguiar não pegar a Eslovênia eu sou uma Saveiro rebaixada',)"
"('RT @scarletcai: não eliminem o arthur aguiar antes de ele dar corno mayra cardi pelo menos umas cinco vezes eu imploro https://t.co/OA82ruM…',)"
"('Surpreendendo ninguém, pode entrar arthur aguiar',)"
"('com mc loma aqui e tu chama arthur aguiar??? ME MAMEEEEEE',)"
"('RT @davidcstaneda: ARTHUR AGUIAR TRAINDO A MULHER AO VIVO FUI EU QUE PEDI',)"
