User,Tweet,Date,Source,Profile Photo
WeakpointRbr,"@Aguiarthur Já to prontissima pro evento, adm 🗣❤",Wed Jan 19 14:20:24 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483195563545927686/huEbkKRW_normal.jpg
WeakpointRbr,@Aguiarthur Eu amo uma amizade!! ❤😍,Wed Jan 19 14:19:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483195563545927686/huEbkKRW_normal.jpg
joypvcss,"RT @Aguiarthur: Valeu, Mika! Vamos juntos nessa! #TeamAguiar 💛✨",Wed Jan 19 14:19:51 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1476546961146884097/aCdH81Ud_normal.jpg
steissa37,@Aguiarthur @WeakpointRbr adm me segue,Wed Jan 19 14:19:49 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1477387698637885446/uLDrkoHM_normal.jpg
joyceponcio,"@Aguiarthur amanhã vai entrar, cadê a depressão?",Wed Jan 19 14:18:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482936411611348996/bVdhNBgw_normal.jpg
joyceponcio,"RT @bieberhouse_: Amanhã terei @Aguiarthur no BBB, tô feliz sim pra ver o gatinho na casa e super ansioso tb",Wed Jan 19 14:18:29 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482936411611348996/bVdhNBgw_normal.jpg
WeakpointRbr,"@Aguiarthur To muito ansiosa adm, vem aí demaisss 🗣💛",Wed Jan 19 14:18:27 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483195563545927686/huEbkKRW_normal.jpg
rbr10anos,@Aguiarthur Ansiedade a miiil ✨,Wed Jan 19 14:18:13 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482469027654078471/Nm9WP_FZ_normal.jpg
Wilson52008027,@lovelyplacesz @MicaelOficial @ThurMeuNindo @Aguiarthur Retweetar a última postagem do Arthur bora junto?,Wed Jan 19 14:17:52 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483794889292791814/ihI3wl1i_normal.jpg
Wilson52008027,@pridesarthur @MicaelOficial @Aguiarthur Retweetar a última postagem do Arthur bora junto?,Wed Jan 19 14:17:42 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483794889292791814/ihI3wl1i_normal.jpg
rbr10anos,@Aguiarthur Agora sim! Vamos com tudo ✨,Wed Jan 19 14:17:41 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482469027654078471/Nm9WP_FZ_normal.jpg
Wilson52008027,@justnbiebex @MicaelOficial @Aguiarthur Retweetar a última postagem do Arthur bora junto?,Wed Jan 19 14:17:28 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483794889292791814/ihI3wl1i_normal.jpg
rbr10anos,"RT @Aguiarthur: DEMOROU, mas chegamos! 
Queremos nos desculpar aos fãs que esperaram muito por atualizações, estávamos passando por mudança…",Wed Jan 19 14:17:26 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482469027654078471/Nm9WP_FZ_normal.jpg
