Tweet,Emojis,SentimentML,Quantidade,Alegria,Medo,Neutro,Nojo,Raiva,Tristeza,Alias,Frequencias,Phrase,Words,Frequency
RT @fatouoficial: O fandom da Ludmilla indo pra cima do Arthur Aguiar,set(),'alegria',85,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'o', 'fandom', 'da', 'ludmilla', 'indo', 'pra', 'cima', 'do', 'arthur', 'aguiar']","['rt', 'o', 'fandom', 'da', 'ludmilla', 'indo', 'pra', 'cima', 'do', 'arthur', 'aguiar']",arthur,85
RT @lizgouIarts: Arthur Aguiar jamais conseguirá um feat com a Ludmilla depois do dia de hoje #BBB22,set(),'alegria',85,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'arthur', 'aguiar', 'jamais', 'conseguirá', 'um', 'feat', 'com', 'a', 'ludmilla', 'depois', 'do', 'dia', 'de', 'hoje']","['rt', 'arthur', 'aguiar', 'jamais', 'conseguirá', 'um', 'feat', 'com', 'a', 'ludmilla', 'depois', 'do', 'dia', 'de', 'hoje']",aguiar,85
RT @gabrielbandeir_: A Ludmilla escrevendo um shade pro Arthur Aguiar agora mesmo #BBB22 https://t.co/ilr0fZn1JY,set(),'alegria',85,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'a', 'ludmilla', 'escrevendo', 'um', 'shade', 'pro', 'arthur', 'aguiar', 'agora', 'mesmo']","['rt', 'a', 'ludmilla', 'escrevendo', 'um', 'shade', 'pro', 'arthur', 'aguiar', 'agora', 'mesmo']",ludmilla,79
@Ludmilla Arthur Aguiar perdendo convite vip pro show,set(),'alegria',85,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['arthur', 'aguiar', 'perdendo', 'convite', 'vip', 'pro', 'show']","['arthur', 'aguiar', 'perdendo', 'convite', 'vip', 'pro', 'show']",rt,48
"Paulo André, Arthur Aguiar e Lucas barrados dos shows da Ludmilla 🗣",set(),'alegria',85,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['paulo', 'andré', 'arthur', 'aguiar', 'e', 'lucas', 'barrados', 'dos', 'shows', 'da', 'ludmilla']","['paulo', 'andré', 'arthur', 'aguiar', 'e', 'lucas', 'barrados', 'dos', 'shows', 'da', 'ludmilla']",da,45
"A Ludmilla negou camarote p Arthur Aguiar e p Paulo André. Né possive.
#BBB22",set(),'alegria',85,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['p', 'a', 'ludmilla', 'negou', 'camarote', 'arthur', 'aguiar', 'e', 'paulo', 'andré', 'né', 'possive']","['p', 'a', 'ludmilla', 'negou', 'camarote', 'arthur', 'aguiar', 'e', 'paulo', 'andré', 'né', 'possive']",do,30
"@Ludmilla @HugoGloss Tadeu Luciano Arthur Aguiar Scooby Brunna #BBB22 É ELA #Euphoria Lina
https://t.co/a3Kq4mPBNV",set(),'alegria',85,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['tadeu', 'luciano', 'arthur', 'aguiar', 'scooby', 'brunna', 'é', 'ela', 'lina']","['tadeu', 'luciano', 'arthur', 'aguiar', 'scooby', 'brunna', 'é', 'ela', 'lina']",o,26
RT @desafetuoso: Arthur Aguiar acaba de ser cancelado por todas fãs da Ludmilla. #BBB22,set(),'alegria',85,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'arthur', 'aguiar', 'acaba', 'de', 'ser', 'cancelado', 'por', 'todas', 'fãs', 'da', 'ludmilla']","['rt', 'arthur', 'aguiar', 'acaba', 'de', 'ser', 'cancelado', 'por', 'todas', 'fãs', 'da', 'ludmilla']",a,26
RT @desafetuoso: Arthur Aguiar acaba de ser cancelado por todas fãs da Ludmilla. #BBB22,set(),'alegria',85,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'arthur', 'aguiar', 'acaba', 'de', 'ser', 'cancelado', 'por', 'todas', 'fãs', 'da', 'ludmilla']","['rt', 'arthur', 'aguiar', 'acaba', 'de', 'ser', 'cancelado', 'por', 'todas', 'fãs', 'da', 'ludmilla']",pra,25
RT @desafetuoso: Arthur Aguiar acaba de ser cancelado por todas fãs da Ludmilla. #BBB22,set(),'alegria',85,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'arthur', 'aguiar', 'acaba', 'de', 'ser', 'cancelado', 'por', 'todas', 'fãs', 'da', 'ludmilla']","['rt', 'arthur', 'aguiar', 'acaba', 'de', 'ser', 'cancelado', 'por', 'todas', 'fãs', 'da', 'ludmilla']",de,24
a ludmilla indo agora pro Instagram fazer uma carta aberta pro arthur aguiar #bbb22,set(),'alegria',85,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['pro', 'a', 'ludmilla', 'indo', 'agora', 'instagram', 'fazer', 'uma', 'carta', 'aberta', 'arthur', 'aguiar']","['pro', 'a', 'ludmilla', 'indo', 'agora', 'instagram', 'fazer', 'uma', 'carta', 'aberta', 'arthur', 'aguiar']",indo,22
RT @gabrielbandeir_: A Ludmilla escrevendo um shade pro Arthur Aguiar agora mesmo #BBB22 https://t.co/ilr0fZn1JY,set(),'alegria',85,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'a', 'ludmilla', 'escrevendo', 'um', 'shade', 'pro', 'arthur', 'aguiar', 'agora', 'mesmo']","['rt', 'a', 'ludmilla', 'escrevendo', 'um', 'shade', 'pro', 'arthur', 'aguiar', 'agora', 'mesmo']",acaba,20
RT @desafetuoso: Arthur Aguiar acaba de ser cancelado por todas fãs da Ludmilla. #BBB22,set(),'alegria',85,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'arthur', 'aguiar', 'acaba', 'de', 'ser', 'cancelado', 'por', 'todas', 'fãs', 'da', 'ludmilla']","['rt', 'arthur', 'aguiar', 'acaba', 'de', 'ser', 'cancelado', 'por', 'todas', 'fãs', 'da', 'ludmilla']",ser,20
RT @gabrielbandeir_: A Ludmilla escrevendo um shade pro Arthur Aguiar agora mesmo #BBB22 https://t.co/ilr0fZn1JY,set(),'alegria',85,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'a', 'ludmilla', 'escrevendo', 'um', 'shade', 'pro', 'arthur', 'aguiar', 'agora', 'mesmo']","['rt', 'a', 'ludmilla', 'escrevendo', 'um', 'shade', 'pro', 'arthur', 'aguiar', 'agora', 'mesmo']",fandom,19
RT @desafetuoso: Arthur Aguiar acaba de ser cancelado por todas fãs da Ludmilla. #BBB22,set(),'alegria',85,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'arthur', 'aguiar', 'acaba', 'de', 'ser', 'cancelado', 'por', 'todas', 'fãs', 'da', 'ludmilla']","['rt', 'arthur', 'aguiar', 'acaba', 'de', 'ser', 'cancelado', 'por', 'todas', 'fãs', 'da', 'ludmilla']",cima,19
A Ludmilla vai bater na casa da Mayra Cardi depois do programa pra tirar satisfação desse voto do Arthur Aguiar na… https://t.co/XNCo3Wr7yv,set(),'alegria',85,[0.52],[0.01],[0.19],[0.0],[0.27],[0.01],[0.0],"['na', 'do', 'a', 'ludmilla', 'vai', 'bater', 'casa', 'da', 'mayra', 'cardi', 'depois', 'programa', 'pra', 'tirar', 'satisfação', 'desse', 'voto', 'arthur', 'aguiar']","['na', 'do', 'a', 'ludmilla', 'vai', 'bater', 'casa', 'da', 'mayra', 'cardi', 'depois', 'programa', 'pra', 'tirar', 'satisfação', 'desse', 'voto', 'arthur', 'aguiar']",por,19
RT @fatouoficial: O fandom da Ludmilla indo pra cima do Arthur Aguiar,set(),'alegria',85,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'o', 'fandom', 'da', 'ludmilla', 'indo', 'pra', 'cima', 'do', 'arthur', 'aguiar']","['rt', 'o', 'fandom', 'da', 'ludmilla', 'indo', 'pra', 'cima', 'do', 'arthur', 'aguiar']",agora,18
RT @gabrielbandeir_: A Ludmilla escrevendo um shade pro Arthur Aguiar agora mesmo #BBB22 https://t.co/ilr0fZn1JY,set(),'alegria',85,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'a', 'ludmilla', 'escrevendo', 'um', 'shade', 'pro', 'arthur', 'aguiar', 'agora', 'mesmo']","['rt', 'a', 'ludmilla', 'escrevendo', 'um', 'shade', 'pro', 'arthur', 'aguiar', 'agora', 'mesmo']",cancelado,17
RT @desafetuoso: Arthur Aguiar acaba de ser cancelado por todas fãs da Ludmilla. #BBB22,set(),'alegria',85,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'arthur', 'aguiar', 'acaba', 'de', 'ser', 'cancelado', 'por', 'todas', 'fãs', 'da', 'ludmilla']","['rt', 'arthur', 'aguiar', 'acaba', 'de', 'ser', 'cancelado', 'por', 'todas', 'fãs', 'da', 'ludmilla']",todas,17
RT @desafetuoso: Arthur Aguiar acaba de ser cancelado por todas fãs da Ludmilla. #BBB22,set(),'alegria',85,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'arthur', 'aguiar', 'acaba', 'de', 'ser', 'cancelado', 'por', 'todas', 'fãs', 'da', 'ludmilla']","['rt', 'arthur', 'aguiar', 'acaba', 'de', 'ser', 'cancelado', 'por', 'todas', 'fãs', 'da', 'ludmilla']",fãs,17
RT @Luuiz_LF: Ludmilla acaba de odiar arthur aguiar,set(),'alegria',85,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'ludmilla', 'acaba', 'de', 'odiar', 'arthur', 'aguiar']","['rt', 'ludmilla', 'acaba', 'de', 'odiar', 'arthur', 'aguiar']",um,12
RT @letisiasays: arthur Aguiar não vai ser convidado pra macarronese da mãe da Ludmilla,set(),'neutro',85,[0.28],[0.01],[0.42],[0.0],[0.29],[0.01],[0.0],"['da', 'rt', 'arthur', 'aguiar', 'não', 'vai', 'ser', 'convidado', 'pra', 'macarronese', 'mãe', 'ludmilla']","['da', 'rt', 'arthur', 'aguiar', 'não', 'vai', 'ser', 'convidado', 'pra', 'macarronese', 'mãe', 'ludmilla']",pro,11
"nada de numanice pra arthur aguiar hein @Ludmilla 
#BBB22",set(),'alegria',85,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['nada', 'de', 'numanice', 'pra', 'arthur', 'aguiar', 'hein']","['nada', 'de', 'numanice', 'pra', 'arthur', 'aguiar', 'hein']",escrevendo,9
RT @tuittantonia: A Ludmilla xingando o Arthur Aguiar nesse momento,set(),'alegria',85,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'a', 'ludmilla', 'xingando', 'o', 'arthur', 'aguiar', 'nesse', 'momento']","['rt', 'a', 'ludmilla', 'xingando', 'o', 'arthur', 'aguiar', 'nesse', 'momento']",shade,9
RT @desafetuoso: Arthur Aguiar acaba de ser cancelado por todas fãs da Ludmilla. #BBB22,set(),'alegria',85,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'arthur', 'aguiar', 'acaba', 'de', 'ser', 'cancelado', 'por', 'todas', 'fãs', 'da', 'ludmilla']","['rt', 'arthur', 'aguiar', 'acaba', 'de', 'ser', 'cancelado', 'por', 'todas', 'fãs', 'da', 'ludmilla']",mesmo,9
RT @fatouoficial: O fandom da Ludmilla indo pra cima do Arthur Aguiar,set(),'alegria',85,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt', 'o', 'fandom', 'da', 'ludmilla', 'indo', 'pra', 'cima', 'do', 'arthur', 'aguiar']","['rt', 'o', 'fandom', 'da', 'ludmilla', 'indo', 'pra', 'cima', 'do', 'arthur', 'aguiar']",na,9
