Tweet,Translate,Emoji,Sentiment
RT @acostumadinha: medo de cair no papo do arthur aguiar e terminar o bbb22 dizendo que ele é uma vítima da sociedade,RT @acostumadinha: medo de cair no papo do arthur aguiar e terminar o bbb22 dizendo que ele é uma vítima da sociedade,set(),0.0
RT @caismila: mayra cardi aproveita que o arthur aguiar foi pro bbb e reage mulher bota um cropped,RT @caismila: mayra cardi aproveita que o arthur aguiar foi pro bbb e reage mulher bota um cropped,set(),0.0
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),0.0
RT @PaolaDeboche: Mayra Cardi dando pronunciamento aqui fora quando Arthur Aguiar ficar com alguém no bbb. #BBB22 https://t.co/ODmmVpsvp0,#BBB22 https://t.co/ODmmVpsvp0,set(),0.0
RT @arquelana: espero que vcs não tirem o arthur aguiar logo no início não kjjkkkkkkkjkk eu quero desespero e palhaçada em suas formas mais…,RT @arquelana: espero que vcs não tirem o arthur aguiar logo no início não kjjkkkkkkkjkk eu quero desespero e palhaçada em suas formas mais…,set(),0.0
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),0.0
"RT @vanpirex_: o que eu desejo pra esse BBB:
- arthur aguiar pegando sammy lee
- luana piovanni enlouquecendo nos stories por causa de pedr…","RT @vanpirex_: o que eu desejo pra esse BBB:
- arthur aguiar pegando sammy lee
- luana piovanni enlouquecendo nos stories por causa de pedr…",set(),0.05
RT @katnissong: arthur aguiar estou depositando todas as minhas expectativas de entretenimento em VOCÊ fale de rebelde traia a sua mulher e…,RT @katnissong: arthur aguiar estou depositando todas as minhas expectativas de entretenimento em VOCÊ fale de rebelde traia a sua mulher e…,set(),0.0
RT @katnissong: arthur aguiar estou depositando todas as minhas expectativas de entretenimento em VOCÊ fale de rebelde traia a sua mulher e…,RT @katnissong: arthur aguiar estou depositando todas as minhas expectativas de entretenimento em VOCÊ fale de rebelde traia a sua mulher e…,set(),0.0
RT @freittascam: prova de resistência do arthur aguiar vai ser ficar sem trair,RT @freittascam: prova de resistência do arthur aguiar vai ser ficar sem trair,set(),0.0
"O MAIOR DE TODOS!

VENHA, ARTHUR AGUIAR!

INSACIÁVEL POR TRAIÇÃO!

SE JUNTE A LUCIANO PUNHETINHA!

ENTRETENIMENTO G… https://t.co/MfmAyVG5DX",ENTRETENIMENTO G… https://t.co/MfmAyVG5DX,set(),0.0
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),0.0
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),0.0
RT @rennanleta: Imagina uma conversa entre Arthur Aguiar e Pedro Scooby sobre paternidade,RT @rennanleta: Imagina uma conversa entre Arthur Aguiar e Pedro Scooby sobre paternidade,set(),0.0
"RT @lil_vinicinho: 🚨Vaza vídeo íntimo de Arthur Aguiar, do grupo Camarote, onde o cantor supostamente estaria no quarto do hotel com 6 mulh…","RT @lil_vinicinho: 🚨Vaza vídeo íntimo de Arthur Aguiar, do grupo Camarote, onde o cantor supostamente estaria no quarto do hotel com 6 mulh…",{'🚨'},0.0
RT @katnissong: arthur aguiar estou depositando todas as minhas expectativas de entretenimento em VOCÊ fale de rebelde traia a sua mulher e…,RT @katnissong: arthur aguiar estou depositando todas as minhas expectativas de entretenimento em VOCÊ fale de rebelde traia a sua mulher e…,set(),0.0
RT @rennanleta: Imagina uma conversa entre Arthur Aguiar e Pedro Scooby sobre paternidade,RT @rennanleta: Imagina uma conversa entre Arthur Aguiar e Pedro Scooby sobre paternidade,set(),0.0
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),0.0
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),0.0
RT @rennanleta: Imagina uma conversa entre Arthur Aguiar e Pedro Scooby sobre paternidade,RT @rennanleta: Imagina uma conversa entre Arthur Aguiar e Pedro Scooby sobre paternidade,set(),0.0
RT @rennanleta: Imagina uma conversa entre Arthur Aguiar e Pedro Scooby sobre paternidade,RT @rennanleta: Imagina uma conversa entre Arthur Aguiar e Pedro Scooby sobre paternidade,set(),0.0
RT @caismila: mayra cardi aproveita que o arthur aguiar foi pro bbb e reage mulher bota um cropped,RT @caismila: mayra cardi aproveita que o arthur aguiar foi pro bbb e reage mulher bota um cropped,set(),0.0
RT @shawtyhails: arthur aguiar nos entregue entretenimento e traiçao ao vivo contamos com voce,RT @shawtyhails: arthur aguiar nos entregue entretenimento e traiçao ao vivo contamos com voce,set(),0.0
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),0.0
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),0.0
RT @pedrocertezas: Quanto tempo pro Arthur Aguiar dar aquela chorada e falar que não tem culpa das coisas que acusam ele e que foi extremam…,RT @pedrocertezas: Quanto tempo pro Arthur Aguiar dar aquela chorada e falar que não tem culpa das coisas que acusam ele e que foi extremam…,set(),0.0
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),0.0
RT @NazareAmarga: mayra cardi aproveita que o arthur aguiar foi pro bbb e reage mulher bota um cropped #bbb22,RT @NazareAmarga: mayra cardi aproveita que o arthur aguiar foi pro bbb e reage mulher bota um cropped #bbb22,set(),0.0
Arthur Aguiar e Jade Picon disputando pra ver quem vai ser menos relevante,Arthur Aguiar e Jade Picon disputando pra ver quem vai ser menos relevante,set(),0.0
"mano minha mae gosta do arthur aguiar, serio é hj q me mato","mano minha mae gosta do arthur aguiar, serio é hj q me mato",set(),0.0
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),0.0
RT @muitohumildee: Torcendo muito para que a próxima traição de Arthur Aguiar seja com Jade Picon,RT @muitohumildee: Torcendo muito para que a próxima traição de Arthur Aguiar seja com Jade Picon,set(),0.0
RT @rennanleta: Imagina uma conversa entre Arthur Aguiar e Pedro Scooby sobre paternidade,RT @rennanleta: Imagina uma conversa entre Arthur Aguiar e Pedro Scooby sobre paternidade,set(),0.0
RT @rennanleta: Imagina uma conversa entre Arthur Aguiar e Pedro Scooby sobre paternidade,RT @rennanleta: Imagina uma conversa entre Arthur Aguiar e Pedro Scooby sobre paternidade,set(),0.0
"Não vejo a hora do bbb começar e ver as tretas, pra dps ficar criando diálogos imaginários e como eu responderia em… https://t.co/s6ZRanqLdg","Não vejo a hora do bbb começar e ver as tretas, pra dps ficar criando diálogos imaginários e como eu responderia em… https://t.co/s6ZRanqLdg",set(),0.0
RT @rennanleta: Imagina uma conversa entre Arthur Aguiar e Pedro Scooby sobre paternidade,RT @rennanleta: Imagina uma conversa entre Arthur Aguiar e Pedro Scooby sobre paternidade,set(),0.0
"Odiei a Bruna no bbb, mas pior que a a Bruna é só o Arthur Aguiar mesmo","Odiei a Bruna no bbb, mas pior que a a Bruna é só o Arthur Aguiar mesmo",set(),0.0
RT @rennanleta: Imagina uma conversa entre Arthur Aguiar e Pedro Scooby sobre paternidade,RT @rennanleta: Imagina uma conversa entre Arthur Aguiar e Pedro Scooby sobre paternidade,set(),0.0
"Arthur Aguiar tá no BBB @Anitta faz alguma coisa

#BBB22 #bbb2022","Arthur Aguiar tá no BBB @Anitta faz alguma coisa

#BBB22 #bbb2022",set(),0.0
RT @rennanleta: Imagina uma conversa entre Arthur Aguiar e Pedro Scooby sobre paternidade,RT @rennanleta: Imagina uma conversa entre Arthur Aguiar e Pedro Scooby sobre paternidade,set(),0.0
