User,Tweet,Date,Source,Profile Photo
madupiconofc,"@Aguiarthur ME SEGUE @Aguiarthur 
ME SEGUE @Aguiarthur 
ME SEGUE @Aguiarthur 
ME SEGUE @Aguiarthur 
ME SEGUE… https://t.co/Bq02fpcTKn",Wed Jan 19 15:09:36 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482216356632313859/OP5SwNUl_normal.jpg
madupiconofc,"@Aguiarthur ME SEGUE @Aguiarthur 
ME SEGUE @Aguiarthur 
ME SEGUE @Aguiarthur 
ME SEGUE @Aguiarthur 
ME SEGUE… https://t.co/boiK88UI3X",Wed Jan 19 15:09:23 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482216356632313859/OP5SwNUl_normal.jpg
madupiconofc,"@Aguiarthur ME SEGUE @Aguiarthur 
ME SEGUE @Aguiarthur 
ME SEGUE @Aguiarthur 
ME SEGUE @Aguiarthur 
ME SEGUE… https://t.co/bRbtKAwild",Wed Jan 19 15:09:11 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482216356632313859/OP5SwNUl_normal.jpg
Bya11060843,RT @centralarthurof: @Aguiarthur Vem aí! 🗣️💛✨,Wed Jan 19 15:08:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1434270097871458304/chBUjPvu_normal.jpg
RaissaAbGomes,@jadepicon @Aguiarthur @Naiarazevedo @brunnagoncalves @vyniof @TiagoAbravanel @PedroScooby @eumaria @InfosEslovenia… https://t.co/AYuNp56Pm7,Wed Jan 19 15:08:48 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483818821081260032/kP_Xdniz_normal.jpg
ellenzinhagk,@Aguiarthur aaaa eu tô mt ansiosaa,Wed Jan 19 15:08:48 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483500536527740930/N2NpCVQA_normal.jpg
madupiconofc,"@Aguiarthur ME SEGUE @Aguiarthur 
ME SEGUE @Aguiarthur 
ME SEGUE @Aguiarthur 
ME SEGUE @Aguiarthur 
ME SEGUE… https://t.co/Rq9eCEPjkW",Wed Jan 19 15:08:47 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482216356632313859/OP5SwNUl_normal.jpg
madupiconofc,"@Aguiarthur ME SEGUE @Aguiarthur 
ME SEGUE @Aguiarthur 
ME SEGUE @Aguiarthur 
ME SEGUE @Aguiarthur 
ME SEGUE… https://t.co/81d4CXXIvL",Wed Jan 19 15:08:35 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482216356632313859/OP5SwNUl_normal.jpg
vicscoment,@Aguiarthur ele cantando é tudo aaaaaaaaaaaa 😫😫,Wed Jan 19 15:08:23 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1478747020747845634/uKy4wLDX_normal.jpg
madupiconofc,"@Aguiarthur ME SEGUE @Aguiarthur 
ME SEGUE @Aguiarthur 
ME SEGUE @Aguiarthur 
ME SEGUE @Aguiarthur 
ME SEGUE… https://t.co/bgRTRhW8Su",Wed Jan 19 15:08:23 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482216356632313859/OP5SwNUl_normal.jpg
