User,Tweet,Date,Source,Profile Photo
saadzalez,@Aguiarthur Passando mal adm vem meu amor ✨,Thu Jan 20 15:58:46 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1483978989924462595/yKuSB1qK_normal.jpg
denigaldinoo,"RT @siteptbr: 🚨 AGORA: Jade Picon, Arthur Aguiar e Linn da Quebrada irão entrar na casa do #BBB22!",Thu Jan 20 15:58:46 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1447998328919236612/02IK0sI3_normal.jpg
LuarLoveDiRo,Vem meu amor @Aguiarthur #TeamArthurAguiar,Thu Jan 20 15:58:46 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1356110678168399872/aNJ5Tjqx_normal.jpg
rock_elis,"qria mc Loma no BBB 😭, recebemos Arthur Aguiar",Thu Jan 20 15:58:46 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482343370374660102/IBlGpz01_normal.jpg
tuitaabea,"RT @siteptbr: 🚨 AGORA: Jade Picon, Arthur Aguiar e Linn da Quebrada irão entrar na casa do #BBB22!",Thu Jan 20 15:58:45 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1483518935253360647/2FV3ss5x_normal.png
periclesmendel,"Será agora a entrada da Jade Picon, Arthur Aguiar e Linn da Quebrada! #BBb22",Thu Jan 20 15:58:44 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1266188512161906688/41W11XRu_normal.jpg
alicetwita,@Aguiarthur AAAAAAAAAA,Thu Jan 20 15:58:44 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1407143850204962816/tmvZyrwM_normal.jpg
gabsxisl,@Aguiarthur AAAAI MEU DEUS ADM,Thu Jan 20 15:58:44 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483908946482143241/Yh20ZL2o_normal.jpg
_midourado,@Aguiarthur AI MEU CORAÇÃO ADM 🥳🥳,Thu Jan 20 15:58:41 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1478807365499641857/UB7Yr177_normal.jpg
skpcampos,"Acompanho o Arthur Aguiar também, desde a época de RBR, e gosto dele SIM. E o que acontece na vida pessoal dele é p… https://t.co/XBBJsCGyVg",Thu Jan 20 15:58:41 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1463640947275845636/VORw2GcN_normal.jpg
