Tweet,Translate,Emoji,Sentiment
ATÉ NA NOVELA ELE TRAI MANO ARTHUR AGUIAR PROMETE,ATÉ NA NOVELA ELE TRAI MANO ARTHUR AGUIAR PROMETE,set(),0.0
RT @NazareAmarga: Arthur Aguiar no BBB e a primeira prova de resistência é ver quanto tempo ele aguenta ficar sem trair a mulher dele #BBB22,RT @NazareAmarga: Arthur Aguiar no BBB e a primeira prova de resistência é ver quanto tempo ele aguenta ficar sem trair a mulher dele #BBB22,set(),0.0
"Fechado com eles G3 ❤️ Luciano, Arthur Aguiar e Pedro Scooby","Fechado com eles G3 ❤️ Luciano, Arthur Aguiar e Pedro Scooby",{'❤️'},0.0
"Pedro Scooby e Arthur Aguiar tá fácil não, pesado 🙄 #BBB22","Pedro Scooby e Arthur Aguiar tá fácil não, pesado 🙄 #BBB22",{'🙄'},0.0
"HAHAHAHA
ARTHUR AGUIAR E PEDRO SCOOBY OBRIGADA BONINHO NUNCA CRITIQUEI","HAHAHAHA
ARTHUR AGUIAR E PEDRO SCOOBY OBRIGADA BONINHO NUNCA CRITIQUEI",set(),0.2
RT @chicobarney: Arthur Aguiar é a primeira celebridade que entra cancelada no #BBB22. Isso era uma tradição apenas de #AFazenda.,RT @chicobarney: Arthur Aguiar é a primeira celebridade que entra cancelada no #BBB22. Isso era uma tradição apenas de #AFazenda.,set(),0.0
"RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…","RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…",set(),0.0
RT @bbb: Arthur Aguiar é participante do #BBB22; conheça! 👉https://t.co/h4iITbubj9 #RedeBBB https://t.co/aCysP6l4Rs,RT @bbb: Arthur Aguiar é participante do #BBB22; conheça! 👉https://t.co/h4iITbubj9 #RedeBBB https://t.co/aCysP6l4Rs,{'👉'},0.0
RT @ZAMENZA: O Arthur Aguiar não tá nem aí pro prêmio. Entrou pra limpar a imagem. Vai com um roteiro pronto de príncipe desconstruído. Seu…,RT @ZAMENZA: O Arthur Aguiar não tá nem aí pro prêmio. Entrou pra limpar a imagem. Vai com um roteiro pronto de príncipe desconstruído. Seu…,set(),0.05
"RT @centralarthurof: Agora é real! Depois de muitas especulações, Arthur Aguiar está oficialmente no elenco do #BBB22. 📣

Estamos super fel…","RT @centralarthurof: Agora é real! Depois de muitas especulações, Arthur Aguiar está oficialmente no elenco do #BBB22. 📣

Estamos super fel…",{'📣'},0.29166666666666663
"Arthur Aguiar traindo até na malhação, não tem jeito","Arthur Aguiar traindo até na malhação, não tem jeito",set(),0.0
Pior que eu gosto do Arthur Aguiar  #BBB22,Pior que eu gosto do Arthur Aguiar  #BBB22,set(),0.0
O ARTHUR AGUIAR E O PEDRO SCOOBY NO BBB EU TO MIJANDO,O ARTHUR AGUIAR E O PEDRO SCOOBY NO BBB EU TO MIJANDO,set(),0.0
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),0.0
RT @PaolaDeboche: Mayra Cardi dando pronunciamento aqui fora quando Arthur Aguiar ficar com alguém no bbb. #BBB22 https://t.co/ODmmVpsvp0,RT @PaolaDeboche: Mayra Cardi dando pronunciamento aqui fora quando Arthur Aguiar ficar com alguém no bbb. #BBB22 https://t.co/ODmmVpsvp0,set(),0.0
"Pedro Scooby e Arthur Aguiar…. Boninho, você odeia a gente????? Como a gente vai aguentar Mayra e Luana aqui fora e… https://t.co/pxqueMiKCN","Pedro Scooby e Arthur Aguiar…. Boninho, você odeia a gente????? Como a gente vai aguentar Mayra e Luana aqui fora e… https://t.co/pxqueMiKCN",set(),0.0
RT @chicobarney: Arthur Aguiar é a primeira celebridade que entra cancelada no #BBB22. Isso era uma tradição apenas de #AFazenda.,RT @chicobarney: Arthur Aguiar é a primeira celebridade que entra cancelada no #BBB22. Isso era uma tradição apenas de #AFazenda.,set(),0.0
RT @katnissong: arthur aguiar estou depositando todas as minhas expectativas de entretenimento em VOCÊ fale de rebelde traia a sua mulher e…,RT @katnissong: arthur aguiar estou depositando todas as minhas expectativas de entretenimento em VOCÊ fale de rebelde traia a sua mulher e…,set(),0.0
"@bbb Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trair a mulh… https://t.co/v8fewbWiHG","@bbb Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trair a mulh… https://t.co/v8fewbWiHG",set(),0.0
"Registrada a 17° traição de Arthur Aguiar, a 1° ñ envolvendo Mayra Cardi 😳 #BBB22","Registrada a 17° traição de Arthur Aguiar, a 1° ñ envolvendo Mayra Cardi 😳 #BBB22",{'😳'},0.0
RT @PaolaDeboche: Mayra Cardi dando pronunciamento aqui fora quando Arthur Aguiar ficar com alguém no bbb. #BBB22 https://t.co/ODmmVpsvp0,RT @PaolaDeboche: Mayra Cardi dando pronunciamento aqui fora quando Arthur Aguiar ficar com alguém no bbb. #BBB22 https://t.co/ODmmVpsvp0,set(),0.0
"Arthur Aguiar e Pedro Scooby 
aaaaa bbb não me faz desistir de você
#bbb2022","Arthur Aguiar e Pedro Scooby 
aaaaa bbb não me faz desistir de você
#bbb2022",set(),0.0
"Como é que o Arthur Aguiar está confinado para o BBB, sendo que ele está na malhação?!","Como é que o Arthur Aguiar está confinado para o BBB, sendo que ele está na malhação?!",set(),0.0
RT @pegoncalves: Importante usar esse fluxograma pra entender Arthur Aguiar https://t.co/CmxJoXaqkz,RT @pegoncalves: Importante usar esse fluxograma pra entender Arthur Aguiar https://t.co/CmxJoXaqkz,set(),0.0
PEDRO SCOOBY E ARTHUR AGUIAR 🤮🤮🤮🤮🤮🤮🤮,PEDRO SCOOBY E ARTHUR AGUIAR 🤮🤮🤮🤮🤮🤮🤮,{'🤮'},0.0
"pedro scooby e arthur aguiar, pqp boninho dessa vez tu foi vasculhar no lixo real véio #BBB22","pedro scooby e arthur aguiar, pqp boninho dessa vez tu foi vasculhar no lixo real véio #BBB22",set(),0.2
arthur aguiar que entrou no bbb mas a mayra cardi que vai ser a corna mais vigiada do brasilkkkkkkkkkk alguém entre… https://t.co/tn87hpGqV3,arthur aguiar que entrou no bbb mas a mayra cardi que vai ser a corna mais vigiada do brasilkkkkkkkkkk alguém entre… https://t.co/tn87hpGqV3,set(),0.0
"Arthur Aguiar e Pedro Scooby no BBB, o Instagram vai ficar o fervo kkkkkkkkk","Arthur Aguiar e Pedro Scooby no BBB, o Instagram vai ficar o fervo kkkkkkkkk",set(),0.0
"@luna_jaam Menino to chocada com a qualidade, melhor que o camarote pq se tem arthur aguiar é obvio q é ruim","@luna_jaam Menino to chocada com a qualidade, melhor que o camarote pq se tem arthur aguiar é obvio q é ruim",set(),0.0
"A dupla dinâmica prejudicada pela fofoca: Arthur Aguiar e Pedro Scooby. 

Maravilha. Vão se queimar mais.","A dupla dinâmica prejudicada pela fofoca: Arthur Aguiar e Pedro Scooby. 

Maravilha. Vão se queimar mais.",set(),0.0
RT @dudafbpa_: o arthur aguiar traindo até na malhação kkkkkkkkkkkkkkkk vo me mija,RT @dudafbpa_: o arthur aguiar traindo até na malhação kkkkkkkkkkkkkkkk vo me mija,set(),0.05
"Mano! Coleção de homem bosta?
Pedro Scobby e Arthur Aguiar?","Mano! Coleção de homem bosta?
Pedro Scobby e Arthur Aguiar?",set(),0.0
Arthur Aguiar e pedro scooby o boninho ODEIA o povo brasileiro,Arthur Aguiar e pedro scooby o boninho ODEIA o povo brasileiro,set(),0.0
RT @chicobarney: Arthur Aguiar é a primeira celebridade que entra cancelada no #BBB22. Isso era uma tradição apenas de #AFazenda.,RT @chicobarney: Arthur Aguiar é a primeira celebridade que entra cancelada no #BBB22. Isso era uma tradição apenas de #AFazenda.,set(),0.0
arthur aguiar e pedro scooby pode dar as mãos #BBB22,arthur aguiar e pedro scooby pode dar as mãos #BBB22,set(),0.0
"RT @rennanleta: Pedro Scooby e Arthur Aguiar no mesmo reality KKKKKKKKKKK

MEU DEUS, BONINHO","RT @rennanleta: Pedro Scooby e Arthur Aguiar no mesmo reality KKKKKKKKKKK

MEU DEUS, BONINHO",set(),0.0
"RT @centralarthurof: Agora é real! Depois de muitas especulações, Arthur Aguiar está oficialmente no elenco do #BBB22. 📣

Estamos super fel…","RT @centralarthurof: Agora é real! Depois de muitas especulações, Arthur Aguiar está oficialmente no elenco do #BBB22. 📣

Estamos super fel…",{'📣'},0.29166666666666663
arthur aguiar e pedro scooby = todo mundo ja sabia,arthur aguiar e pedro scooby = todo mundo ja sabia,set(),0.0
Scooby e Arthur Aguiar deveriam ter entrado solteiros,Scooby e Arthur Aguiar deveriam ter entrado solteiros,set(),0.0
"RT @bbb: Arthur Aguiar, do #BBB22, é ex-Rebelde, foi atleta e é casado com a influenciadora e ex-BBB Mayra Cardi 👉https://t.co/rJQ7BFKbqg #…","RT @bbb: Arthur Aguiar, do #BBB22, é ex-Rebelde, foi atleta e é casado com a influenciadora e ex-BBB Mayra Cardi 👉https://t.co/rJQ7BFKbqg #…",{'👉'},0.0
"RT @httpsrealitys: já imaginando uma conversa do arthur aguiar, luciano e pedro scooby sobre adultério","RT @httpsrealitys: já imaginando uma conversa do arthur aguiar, luciano e pedro scooby sobre adultério",set(),0.0
arthur aguiar + pedro scooby CARALHOOOO KKKKKKKKKK a macholandia ta pronta,arthur aguiar + pedro scooby CARALHOOOO KKKKKKKKKK a macholandia ta pronta,set(),0.0
Pedro Scobby e Arthur Aguiar Nossa só macho escroto em @boninho,Pedro Scobby e Arthur Aguiar Nossa só macho escroto em @boninho,set(),0.0
RT @PaolaDeboche: Mayra Cardi dando pronunciamento aqui fora quando Arthur Aguiar ficar com alguém no bbb. #BBB22 https://t.co/ODmmVpsvp0,RT @PaolaDeboche: Mayra Cardi dando pronunciamento aqui fora quando Arthur Aguiar ficar com alguém no bbb. #BBB22 https://t.co/ODmmVpsvp0,set(),0.0
"RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…","RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…",set(),0.0
RT @PaolaDeboche: Mayra Cardi dando pronunciamento aqui fora quando Arthur Aguiar ficar com alguém no bbb. #BBB22 https://t.co/ODmmVpsvp0,RT @PaolaDeboche: Mayra Cardi dando pronunciamento aqui fora quando Arthur Aguiar ficar com alguém no bbb. #BBB22 https://t.co/ODmmVpsvp0,set(),0.0
"Minha torcida ta no Arthur Aguiar, errou, se arrependeu e pediu desculpas, isso nao é pra qualquer um😍😍😍😍😍","Minha torcida ta no Arthur Aguiar, errou, se arrependeu e pediu desculpas, isso nao é pra qualquer um😍😍😍😍😍",{'😍'},0.0
"Arthur Aguiar ✅
Camila Loures
Pedro Scooby✅
Ellen Roche
Tiago Abravanel
Jonathan Azevedo 
Naiara Azevedo
Jade Picão… https://t.co/lfCxHHp2fX","Arthur Aguiar ✅
Camila Loures
Pedro Scooby✅
Ellen Roche
Tiago Abravanel
Jonathan Azevedo 
Naiara Azevedo
Jade Picão… https://t.co/lfCxHHp2fX",{'✅'},0.0
"RT @babylrxx: o Pedro Scooby, já achamos o melhor amigo do Arthur Aguiar #bbb22","RT @babylrxx: o Pedro Scooby, já achamos o melhor amigo do Arthur Aguiar #bbb22",set(),0.05
"RT @crfleozim: @bbb Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trair a mulher dele
B…","RT @crfleozim: @bbb Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trair a mulher dele
B…",set(),0.0
"Arthur Aguiar e Pedro Scooby confirmados, nosso entretenimento nos storys da Maíra e da Luana garantidos 🤣🤣🤣🤣","Arthur Aguiar e Pedro Scooby confirmados, nosso entretenimento nos storys da Maíra e da Luana garantidos 🤣🤣🤣🤣",{'🤣'},0.0
RT @vinilasserre: O PEDRO SCOOBY E O ARTHUR AGUIAR O BBB DO CASOS DE FAMILIA https://t.co/l59J3g7T0a,RT @vinilasserre: O PEDRO SCOOBY E O ARTHUR AGUIAR O BBB DO CASOS DE FAMILIA https://t.co/l59J3g7T0a,set(),0.05
@eusamu_ só o Arthur Aguiar,@eusamu_ só o Arthur Aguiar,set(),0.0
RT @chicobarney: Arthur Aguiar é a primeira celebridade que entra cancelada no #BBB22. Isso era uma tradição apenas de #AFazenda.,RT @chicobarney: Arthur Aguiar é a primeira celebridade que entra cancelada no #BBB22. Isso era uma tradição apenas de #AFazenda.,set(),0.0
eu nao vejo a hora do arthur aguiar trair a maíra cardi pela 17º vez em rede nacional,eu nao vejo a hora do arthur aguiar trair a maíra cardi pela 17º vez em rede nacional,set(),0.0
Arthur Aguiar e Pedro Scooby decaiu ein #bbb22,Arthur Aguiar e Pedro Scooby decaiu ein #bbb22,set(),0.0
RT @paposfut: ARTHUR AGUIAR E LUCIANO DA PUTARIA NA MESMA CASA VAI SER COISA DE MALUCO https://t.co/5w8ZFKJeg3,RT @paposfut: ARTHUR AGUIAR E LUCIANO DA PUTARIA NA MESMA CASA VAI SER COISA DE MALUCO https://t.co/5w8ZFKJeg3,set(),0.0
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),0.0
Pedro Scooby e Arthur Aguiar se protegendo ao ganhar o anjo. Você viu primeiro aqui.,Pedro Scooby e Arthur Aguiar se protegendo ao ganhar o anjo. Você viu primeiro aqui.,set(),0.0
RT @whomath: o luciano falando sobre monogamia e poligamia com o arthur aguiar lá dentro do bbb 😭,RT @whomath: o luciano falando sobre monogamia e poligamia com o arthur aguiar lá dentro do bbb 😭,{'😭'},0.05
Pedro Scooby e Arthur Aguiar terror da fidelidade,Pedro Scooby e Arthur Aguiar terror da fidelidade,set(),0.0
RT @GabPerline: O #BBB22 nem começou e o Arthur Aguiar já tá sem camisa na tela da Globo abraçando outra mulher... https://t.co/oQyPaClfgJ,RT @GabPerline: O #BBB22 nem começou e o Arthur Aguiar já tá sem camisa na tela da Globo abraçando outra mulher... https://t.co/oQyPaClfgJ,set(),0.05
"RT @crfleozim: @bbb Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trair a mulher dele
B…","RT @crfleozim: @bbb Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trair a mulher dele
B…",set(),0.0
"Boninho o arrasador de relações,o Arthur aguiar e agora o Pedro scooby kkkkkkkk","Boninho o arrasador de relações,o Arthur aguiar e agora o Pedro scooby kkkkkkkk",set(),0.0
"Pedro Scooby, Arthur Aguiar...até agora a gente já sabia dos 2 né? #BBB22
ESPERANDO A JADE PICON","Pedro Scooby, Arthur Aguiar...até agora a gente já sabia dos 2 né? #BBB22
ESPERANDO A JADE PICON",set(),0.0
"o pedro scooby no camarote, vai ser o best do arthur aguiar, vem aí dupla cherno &amp; byl","o pedro scooby no camarote, vai ser o best do arthur aguiar, vem aí dupla cherno &amp; byl",set(),1.0
pq todo mundo gravou na tela verde mas o arthur aguiar gravou em casa,pq todo mundo gravou na tela verde mas o arthur aguiar gravou em casa,set(),0.0
RT @UmNoventaeCinco: PEDRO SCOOBY - ARTHUR AGUIAR - LUCIANO É O TRIO DO SEXO,RT @UmNoventaeCinco: PEDRO SCOOBY - ARTHUR AGUIAR - LUCIANO É O TRIO DO SEXO,set(),0.0
"arthur aguiar e pedro scooby no bbb, senhor","arthur aguiar e pedro scooby no bbb, senhor",set(),0.0
O Arthur Aguiar no bbb 🤮,O Arthur Aguiar no bbb 🤮,{'🤮'},0.0
o arthur aguiar é aquele ator do rebeldes br?,o arthur aguiar é aquele ator do rebeldes br?,set(),0.0
"Minha Nossa Senhora, Pedro Scooby e Arthur Aguiar debaixo do mesmo teto ☢️☢️☢️☢️☢️☢️☢️☢️","Minha Nossa Senhora, Pedro Scooby e Arthur Aguiar debaixo do mesmo teto ☢️☢️☢️☢️☢️☢️☢️☢️",{'☢️'},0.0
"RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…","RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…",set(),0.0
RT @PaolaDeboche: Mayra Cardi dando pronunciamento aqui fora quando Arthur Aguiar ficar com alguém no bbb. #BBB22 https://t.co/ODmmVpsvp0,RT @PaolaDeboche: Mayra Cardi dando pronunciamento aqui fora quando Arthur Aguiar ficar com alguém no bbb. #BBB22 https://t.co/ODmmVpsvp0,set(),0.0
"RT @euguedescrf: o episódio de malhação terminou com o arthur aguiar ""traindo"" a namorada, logo hoje KKKKKKKKKKKKKKKKK","RT @euguedescrf: o episódio de malhação terminou com o arthur aguiar ""traindo"" a namorada, logo hoje KKKKKKKKKKKKKKKKK",set(),0.05
meu deus o pedro scooby e arthur aguiar no #BBB22 vai ser o puro suco das ex surtando aqui fora,meu deus o pedro scooby e arthur aguiar no #BBB22 vai ser o puro suco das ex surtando aqui fora,set(),0.0
"Arthur aguiar e Pedro Scooby na mesma casa, vai dar merda
#BBB22","Arthur aguiar e Pedro Scooby na mesma casa, vai dar merda
#BBB22",set(),0.0
APOSTA: QUEM VAI SER MAIS ODIADO O ARTHUR AGUIAR OU PEDRO SCOOBY,APOSTA: QUEM VAI SER MAIS ODIADO O ARTHUR AGUIAR OU PEDRO SCOOBY,set(),0.0
"RT @sledinahdime: já imagino as tretas com o arthur aguiar assim:

“fica na sua que tu traiu sua esposa 16 vezes” 

#BBB22","RT @sledinahdime: já imagino as tretas com o arthur aguiar assim:

“fica na sua que tu traiu sua esposa 16 vezes” 

#BBB22",set(),0.0
