Tweet,Emojis,SentimentML,Quantidade,Alegria,Medo,Neutro,Nojo,Raiva,Tristeza,Alias,Frequencias,Phrase,Words,Frequency
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT COMADRES @linndaquebrada @a_jessilane @oficial_deodato  INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰…","{'💸', '✅', '⚠️', '⏰'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']","['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']",rt,5121
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT COMADRES @linndaquebrada @a_jessilane @oficial_deodato  INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰…","{'💸', '✅', '⚠️', '⏰'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']","['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']",a,4764
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT COMADRES @linndaquebrada @a_jessilane @oficial_deodato  INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰…","{'💸', '✅', '⚠️', '⏰'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']","['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']",um,4672
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT COMADRES @linndaquebrada  @a_jessilane @oficial_deodato INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰…","{'💸', '✅', '⚠️', '⏰'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']","['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']",votos,4661
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT COMADRES @linndaquebrada @a_jessilane @oficial_deodato  INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰…","{'💸', '✅', '⚠️', '⏰'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']","['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']",mutirão,4645
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT COMADRES @linndaquebrada @a_jessilane @oficial_deodato  INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰…","{'💸', '✅', '⚠️', '⏰'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']","['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']",comente,4641
@bbb Sai Naiara Azevedo,set(),'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['sai', 'naiara', 'azevedo']","['sai', 'naiara', 'azevedo']",cada,4620
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT COMADRES @linndaquebrada @a_jessilane @oficial_deodato  INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰…","{'💸', '✅', '⚠️', '⏰'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']","['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']",emoji,4618
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT COMADRES @linndaquebrada @a_jessilane @oficial_deodato  INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰…","{'💸', '✅', '⚠️', '⏰'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']","['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']",iniciado,4337
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT COMADRES @linndaquebrada @a_jessilane @oficial_deodato  INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰…","{'💸', '✅', '⚠️', '⏰'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']","['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']",para,3995
"RT @Silva_DG: ❌ MUTIRÃO “DADINHO”ENCERRADO ❌

Comente aqui ⬇️ o número de votos total que você deu! 

Independente de mutirão, continuem vo…","{'⬇️', '❌'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['mutirão', 'de', 'rt', 'dadinho', 'encerrado', 'comente', 'aqui', 'o', 'número', 'votos', 'total', 'que', 'você', 'deu', 'independente', 'continuem', 'vo']","['mutirão', 'de', 'rt', 'dadinho', 'encerrado', 'comente', 'aqui', 'o', 'número', 'votos', 'total', 'que', 'você', 'deu', 'independente', 'continuem', 'vo']",eliminar,3665
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT COMADRES @linndaquebrada @a_jessilane @oficial_deodato  INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰…","{'💸', '✅', '⚠️', '⏰'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']","['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']",o,3345
"RT @Naiarazevedo: ✅💸MUTIRÃO MENTALMENTE INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰ Encerra 09h 
❌ O voto é para eliminar, votem no…","{'💸', '⚠️', '⏰', '✅', '❌'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'mentalmente', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'votem', 'no']","['rt', 'mutirão', 'mentalmente', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos', 'encerra', 'o', 'voto', 'é', 'para', 'eliminar', 'votem', 'no']",é,3261
"🚨 MUTIRÃO “FICA DOUGLAS” INICIADO 🚨

⚠️ A cada 20 votos, comente um emoji nesse tweet. 

⏰ Encerraremos às 10h30min… https://t.co/8vohWLvJP9","{'🚨', '⚠️', '⏰'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['mutirão', 'fica', 'douglas', 'iniciado', 'a', 'cada', 'votos', 'comente', 'um', 'emoji', 'nesse', 'tweet', 'encerraremos', 'às']","['mutirão', 'fica', 'douglas', 'iniciado', 'a', 'cada', 'votos', 'comente', 'um', 'emoji', 'nesse', 'tweet', 'encerraremos', 'às']",voto,3185
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT COMADRES @linndaquebrada @a_jessilane @oficial_deodato  INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰…","{'💸', '✅', '⚠️', '⏰'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']","['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']",encerra,2879
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT COMADRES @linndaquebrada  @a_jessilane @oficial_deodato INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰…","{'💸', '✅', '⚠️', '⏰'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']","['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']",votem,2588
"Se alguém me fala em dezembro que eu ia ta toda boba vendo vídeo de Arthur Aguiar e Naiara Azevedo no bbb, eu ia ri… https://t.co/gPibh5olSq",set(),'neutro',6001,[0.26],[0.06],[0.52],[0.0],[0.14],[0.0],[0.01],"['eu', 'ia', 'se', 'alguém', 'me', 'fala', 'em', 'dezembro', 'que', 'ta', 'toda', 'boba', 'vendo', 'vídeo', 'de', 'arthur', 'aguiar', 'e', 'naiara', 'azevedo', 'no', 'bbb', 'ri']","['eu', 'ia', 'se', 'alguém', 'me', 'fala', 'em', 'dezembro', 'que', 'ta', 'toda', 'boba', 'vendo', 'vídeo', 'de', 'arthur', 'aguiar', 'e', 'naiara', 'azevedo', 'no', 'bbb', 'ri']",ops,1715
"RT @Silva_DG: 🎲 MUTIRÃO DADINHO 🎲

👉🏻 A cada 10 VOTOS que você der, comente um emoji nesse tweet.

⏰ Encerramento às 2:30

✅ O voto é para…","{'👉', '🎲', '✅', '⏰'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'dadinho', 'a', 'cada', 'votos', 'que', 'você', 'der', 'comente', 'um', 'emoji', 'nesse', 'tweet', 'encerramento', 'às', 'o', 'voto', 'é', 'para']","['rt', 'mutirão', 'dadinho', 'a', 'cada', 'votos', 'que', 'você', 'der', 'comente', 'um', 'emoji', 'nesse', 'tweet', 'encerramento', 'às', 'o', 'voto', 'é', 'para']",arrastão,1714
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT COMADRES @linndaquebrada @a_jessilane @oficial_deodato  INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰…","{'💸', '✅', '⚠️', '⏰'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']","['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']",feat,1566
