Tweet,Translate,Emoji,Sentiment
do nada o Arthur Aguiar no bbb,do nada o Arthur Aguiar no bbb,set(),0.0
"RT @maduh_dixxx: A Mayra Cardi esperando q o Arthur Aguiar não traia ela pela 17° vez e em rede nacional:
Big Brother Brasil
#bbb2022 
#BBB…","RT @maduh_dixxx: A Mayra Cardi esperando q o Arthur Aguiar não traia ela pela 17° vez e em rede nacional:
Big Brother Brasil
#bbb2022 
#BBB…",set(),0.0
RT @acostumadinha: medo de cair no papo do arthur aguiar e terminar o bbb22 dizendo que ele é uma vítima da sociedade,RT @acostumadinha: medo de cair no papo do arthur aguiar e terminar o bbb22 dizendo que ele é uma vítima da sociedade,set(),0.0
Já posso começar a votar pro Arthur Aguiar sair? 🙃,Já posso começar a votar pro Arthur Aguiar sair? 🙃,{'🙃'},0.0
o bbb tá me obrigando a assistir malhação e é impressionante como o arthur aguiar é uma vítima da sociedade em qualquer oportunidade,o bbb tá me obrigando a assistir malhação e é impressionante como o arthur aguiar é uma vítima da sociedade em qualquer oportunidade,set(),0.0
nao tenho opinião sobre ninguém do bbb pq sempre mudo no meio do caminho então vou esperar o programa começar. só não gosto do arthur aguiar,nao tenho opinião sobre ninguém do bbb pq sempre mudo no meio do caminho então vou esperar o programa começar. só não gosto do arthur aguiar,set(),0.0
RT @katnissong: arthur aguiar estou depositando todas as minhas expectativas de entretenimento em VOCÊ fale de rebelde traia a sua mulher e…,RT @katnissong: arthur aguiar estou depositando todas as minhas expectativas de entretenimento em VOCÊ fale de rebelde traia a sua mulher e…,set(),0.0
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),0.0
O gente o Arthur Águiar era o Duca em malhação e agora que me toquei,O gente o Arthur Águiar era o Duca em malhação e agora que me toquei,set(),0.0
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),0.0
"mostrando maria joana e arthur aguiar em malhação, ela será a próxima anunciada, será??? #bbb22","mostrando maria joana e arthur aguiar em malhação, ela será a próxima anunciada, será??? #bbb22",set(),0.0
"RT @selenecut: Arthur Aguiar confirmado no BBB e eu só lembro disso aqui

#BBB22
#bbb2022
 https://t.co/1EVcfIVZAa","RT @selenecut: Arthur Aguiar confirmado no BBB e eu só lembro disso aqui

#BBB22
#bbb2022
 https://t.co/1EVcfIVZAa",set(),0.0
"RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…","RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…",set(),0.0
@Paaulexx Famoso Arthur Aguiar ?,@Paaulexx Famoso Arthur Aguiar ?,set(),0.0
Nem começou o bbb e o Arthur Aguiar já me irritou,Nem começou o bbb e o Arthur Aguiar já me irritou,set(),0.0
"RT @centralarthurof: Agora é real! Depois de muitas especulações, Arthur Aguiar está oficialmente no elenco do #BBB22. 📣

Estamos super fel…","RT @centralarthurof: Agora é real! Depois de muitas especulações, Arthur Aguiar está oficialmente no elenco do #BBB22. 📣

Estamos super fel…",{'📣'},0.29166666666666663
"aneim, arthur aguiar? sério?","aneim, arthur aguiar? sério?",set(),0.0
"RT @aline_natto: Atualização do significado de sororidade: quando mulheres se juntam pra eliminar o Arthur Aguiar,  pra evitar que a mulher…","RT @aline_natto: Atualização do significado de sororidade: quando mulheres se juntam pra eliminar o Arthur Aguiar,  pra evitar que a mulher…",set(),0.0
"RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…","RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…",set(),0.0
RT @dorafigueiredo: E não é que o Arthur Aguiar tá mesmo no BBB?,RT @dorafigueiredo: E não é que o Arthur Aguiar tá mesmo no BBB?,set(),0.0
@bruxarabuda arthur aguiar meu piru,@bruxarabuda arthur aguiar meu piru,set(),0.0
RT @carolinelins: arthur aguiar entrou pra ocupar logo a cota de primeiro eliminado da semana,RT @carolinelins: arthur aguiar entrou pra ocupar logo a cota de primeiro eliminado da semana,set(),0.0
RT @PaolaDeboche: Mayra Cardi dando pronunciamento aqui fora quando Arthur Aguiar ficar com alguém no bbb. #BBB22 https://t.co/ODmmVpsvp0,RT @PaolaDeboche: Mayra Cardi dando pronunciamento aqui fora quando Arthur Aguiar ficar com alguém no bbb. #BBB22 https://t.co/ODmmVpsvp0,set(),0.0
meu eu ia atazanar tanto o Arthur Aguiar p cantar as músicas de rebelde Brasil.... #bbb22 https://t.co/ttb5e77b0L,meu eu ia atazanar tanto o Arthur Aguiar p cantar as músicas de rebelde Brasil.... #bbb22 https://t.co/ttb5e77b0L,set(),0.0
"Maria Joana e Arthur Aguiar…
Será que vai estar os dois no bbb?","Maria Joana e Arthur Aguiar…
Será que vai estar os dois no bbb?",set(),0.0
"RT @meraki_lari: DEIXANDO CLARO QUE

se arthur Aguiar trair mayra cardi mais uma vez MINHA TORCIDA É DELE 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻","RT @meraki_lari: DEIXANDO CLARO QUE

se arthur Aguiar trair mayra cardi mais uma vez MINHA TORCIDA É DELE 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻",{'🙏'},0.0
"@mugzvick Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trair a… https://t.co/drWXLE7yxJ","@mugzvick Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trair a… https://t.co/drWXLE7yxJ",set(),0.0
RT @katnissong: arthur aguiar estou depositando todas as minhas expectativas de entretenimento em VOCÊ fale de rebelde traia a sua mulher e…,RT @katnissong: arthur aguiar estou depositando todas as minhas expectativas de entretenimento em VOCÊ fale de rebelde traia a sua mulher e…,set(),0.0
RT @dtavares: gostaram do conceito pessoal ?? esse ano o bbb é só com o arthur aguiar de camarote e os outros 21 participantes ficam o temp…,RT @dtavares: gostaram do conceito pessoal ?? esse ano o bbb é só com o arthur aguiar de camarote e os outros 21 participantes ficam o temp…,set(),0.0
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),0.0
arthur aguiar passando na malhação sem camisa.......................... é minha gente,arthur aguiar passando na malhação sem camisa.......................... é minha gente,set(),0.0
"RT @garotxdoblogofc: O Arthur Aguiar no bbb vai fornecer dois entretenimento, ele lá dentro e a mayra Cardi aqui fora","RT @garotxdoblogofc: O Arthur Aguiar no bbb vai fornecer dois entretenimento, ele lá dentro e a mayra Cardi aqui fora",set(),0.05
"RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…","RT @SucoDeFruta2019: @legadaodamassa Provas de resistência personalizadas:

Luciano: 30 minutos sem punheta
Arthur Aguiar: 2 horas sem trai…",set(),0.0
O que passou na cabeça da globo em por Arthur Aguiar no bbb kkkkkkk,O que passou na cabeça da globo em por Arthur Aguiar no bbb kkkkkkk,set(),0.0
"Cara na moral, se o Arthur Aguiar não beijar ninguem nessa merda na primeira festa eu vou ficar extremamente triste","Cara na moral, se o Arthur Aguiar não beijar ninguem nessa merda na primeira festa eu vou ficar extremamente triste",set(),0.0
"RT @faeloliveirarj: Arthur Aguiar e o roteiro:

1. Vai ficar doidao na primeira festa, dizer q achou a mulher bonita mas é feliz aqui fora…","RT @faeloliveirarj: Arthur Aguiar e o roteiro:

1. Vai ficar doidao na primeira festa, dizer q achou a mulher bonita mas é feliz aqui fora…",set(),0.0
RT @scarletcai: não eliminem o arthur aguiar antes de ele dar corno mayra cardi pelo menos umas cinco vezes eu imploro https://t.co/OA82ruM…,RT @scarletcai: não eliminem o arthur aguiar antes de ele dar corno mayra cardi pelo menos umas cinco vezes eu imploro https://t.co/OA82ruM…,set(),0.0
RT @felipedegeo: O Arthur Aguiar é safado até na malhação. #BBB22,RT @felipedegeo: O Arthur Aguiar é safado até na malhação. #BBB22,set(),0.05
RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,RT @vanglockkk: prova de resistência do Arthur Aguiar é ficar 3 meses sem trair a mulher em rede nacional,set(),0.0
RT @katnissong: arthur aguiar estou depositando todas as minhas expectativas de entretenimento em VOCÊ fale de rebelde traia a sua mulher e…,RT @katnissong: arthur aguiar estou depositando todas as minhas expectativas de entretenimento em VOCÊ fale de rebelde traia a sua mulher e…,set(),0.0
