Tweet,Emojis,SentimentML,Quantidade,Alegria,Medo,Neutro,Nojo,Raiva,Tristeza,Alias,Frequencias,Phrase,Words,Frequency
"RT @brunolacerr: Votei na Opção 'Douglas Silva' em 'Paredão BBB22: Vote para eliminar. Arthur Aguiar, Douglas Silva ou Naiara Azevedo?' htt…",set(),'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['douglas', 'silva', 'rt', 'votei', 'na', 'opção', 'em', 'paredão', 'bbb', 'vote', 'para', 'eliminar', 'arthur', 'aguiar', 'ou', 'naiara', 'azevedo', 'htt']","['douglas', 'silva', 'rt', 'votei', 'na', 'opção', 'em', 'paredão', 'bbb', 'vote', 'para', 'eliminar', 'arthur', 'aguiar', 'ou', 'naiara', 'azevedo', 'htt']",rt,5071
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT COMADRES @linndaquebrada @a_jessilane @oficial_deodato  INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰…","{'✅', '⏰', '⚠️', '💸'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']","['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']",a,4633
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT COMADRES @linndaquebrada @a_jessilane @oficial_deodato  INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰…","{'✅', '⏰', '⚠️', '💸'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']","['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']",um,4525
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT COMADRES @linndaquebrada @a_jessilane @oficial_deodato  INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰…","{'✅', '⏰', '⚠️', '💸'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']","['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']",votos,4502
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT COMADRES @linndaquebrada @a_jessilane @oficial_deodato  INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰…","{'✅', '⏰', '⚠️', '💸'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']","['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']",mutirão,4485
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT COMADRES @linndaquebrada @a_jessilane @oficial_deodato  INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰…","{'✅', '⏰', '⚠️', '💸'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']","['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']",comente,4481
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT COMADRES @linndaquebrada @a_jessilane @oficial_deodato  INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰…","{'✅', '⏰', '⚠️', '💸'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']","['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']",cada,4461
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT COMADRES @linndaquebrada @a_jessilane @oficial_deodato  INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰…","{'✅', '⏰', '⚠️', '💸'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']","['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']",emoji,4458
"RT @Naiarazevedo: ✅💸MUTIRÃO FEAT COMADRES @linndaquebrada @a_jessilane @oficial_deodato  INICIADO💸✅

⚠️ Comente um emoji a cada 10 votos

⏰…","{'✅', '⏰', '⚠️', '💸'}",'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']","['rt', 'mutirão', 'feat', 'comadres', 'iniciado', 'comente', 'um', 'emoji', 'a', 'cada', 'votos']",iniciado,4177
"Votei na Opção 'Naiara Azevedo' em 'Paredão BBB22: Vote para eliminar. Arthur Aguiar, Douglas Silva ou Naiara Azeve… https://t.co/53EbfHUMPb",set(),'alegria',6001,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['naiara', 'votei', 'na', 'opção', 'azevedo', 'em', 'paredão', 'bbb', 'vote', 'para', 'eliminar', 'arthur', 'aguiar', 'douglas', 'silva', 'ou', 'azeve']","['naiara', 'votei', 'na', 'opção', 'azevedo', 'em', 'paredão', 'bbb', 'vote', 'para', 'eliminar', 'arthur', 'aguiar', 'douglas', 'silva', 'ou', 'azeve']",para,3708
