Tweet,Emojis,SentimentML,Quantidade,Alegria,Medo,Neutro,Nojo,Raiva,Tristeza,Alias,Frequencias,Phrase,Words,Frequency
"PARCIAL - 3• PAREDÃO

VOTAÇÃO PARA ELIMINAR

#ForaDouglas 54,00%
#ForaNaiara 37,08%
#ForaArthur 8,92%

Dê RT para mais parciais",set(),'alegria',394,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['para', 'parcial', 'paredão', 'votação', 'eliminar', 'dê', 'rt', 'mais', 'parciais']","['para', 'parcial', 'paredão', 'votação', 'eliminar', 'dê', 'rt', 'mais', 'parciais']",paredão,344
"RT @FabioPlank: Arthur traiu a Maíra Cardi 2673956 vezes, fã clube: ""vítima que precisa de uma segunda chance.""

Jade mandou o Arthur pro p…",set(),'alegria',394,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['arthur', 'rt', 'traiu', 'a', 'maíra', 'cardi', 'vezes', 'fã', 'clube', 'vítima', 'que', 'precisa', 'de', 'uma', 'segunda', 'chance', 'jade', 'mandou', 'o', 'pro', 'p']","['arthur', 'rt', 'traiu', 'a', 'maíra', 'cardi', 'vezes', 'fã', 'clube', 'vítima', 'que', 'precisa', 'de', 'uma', 'segunda', 'chance', 'jade', 'mandou', 'o', 'pro', 'p']",rt,182
"RT @FabioPlank: Arthur traiu a Maíra Cardi 2673956 vezes, fã clube: ""vítima que precisa de uma segunda chance.""

Jade mandou o Arthur pro p…",set(),'alegria',394,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['arthur', 'rt', 'traiu', 'a', 'maíra', 'cardi', 'vezes', 'fã', 'clube', 'vítima', 'que', 'precisa', 'de', 'uma', 'segunda', 'chance', 'jade', 'mandou', 'o', 'pro', 'p']","['arthur', 'rt', 'traiu', 'a', 'maíra', 'cardi', 'vezes', 'fã', 'clube', 'vítima', 'que', 'precisa', 'de', 'uma', 'segunda', 'chance', 'jade', 'mandou', 'o', 'pro', 'p']",arthur,169
"Arthur traiu a Maíra Cardi 2673956 vezes, fã clube: ""vítima que precisa de uma segunda chance.""

Jade mandou o Arth… https://t.co/9jGpMzkHt6",set(),'alegria',394,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['arthur', 'traiu', 'a', 'maíra', 'cardi', 'vezes', 'fã', 'clube', 'vítima', 'que', 'precisa', 'de', 'uma', 'segunda', 'chance', 'jade', 'mandou', 'o', 'arth']","['arthur', 'traiu', 'a', 'maíra', 'cardi', 'vezes', 'fã', 'clube', 'vítima', 'que', 'precisa', 'de', 'uma', 'segunda', 'chance', 'jade', 'mandou', 'o', 'arth']",e,140
RT @eu_leticya14: Por mim no paredão dessa semana por sair qualquer um #BbB22 #ForaDouglas #ForaNaiara #ForaArthur,set(),'alegria',394,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['por', 'rt', 'mim', 'no', 'paredão', 'dessa', 'semana', 'sair', 'qualquer', 'um']","['por', 'rt', 'mim', 'no', 'paredão', 'dessa', 'semana', 'sair', 'qualquer', 'um']",naiara,115
Por mim no paredão dessa semana por sair qualquer um #BbB22 #ForaDouglas #ForaNaiara #ForaArthur,set(),'alegria',394,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['por', 'mim', 'no', 'paredão', 'dessa', 'semana', 'sair', 'qualquer', 'um']","['por', 'mim', 'no', 'paredão', 'dessa', 'semana', 'sair', 'qualquer', 'um']",para,114
Nesse paredão sou #ForaArthur moço escroto do caralho. Trai a mulher várias vezes e ela ainda volta com ele. Tenho ranço dos dois,set(),'alegria',394,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['nesse', 'paredão', 'sou', 'moço', 'escroto', 'do', 'caralho', 'trai', 'a', 'mulher', 'várias', 'vezes', 'e', 'ela', 'ainda', 'volta', 'com', 'ele', 'tenho', 'ranço', 'dos', 'dois']","['nesse', 'paredão', 'sou', 'moço', 'escroto', 'do', 'caralho', 'trai', 'a', 'mulher', 'várias', 'vezes', 'e', 'ela', 'ainda', 'volta', 'com', 'ele', 'tenho', 'ranço', 'dos', 'dois']",fav,106
E vamos de #ForaArthur #bbb22 https://t.co/MCK9RyhI0n,set(),'alegria',394,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['e', 'vamos', 'de']","['e', 'vamos', 'de']",parcial,103
"RT @guiapurareal: Parcial paredão #BBB22 - 04h00

Arthur: 13,24%
Douglas: 47,19% ❌
Naiara: 39,57%

PARA MAIS PARCIAIS DÊ RT E FAV
#ForaArth…",{'❌'},'alegria',394,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'parcial', 'paredão', 'arthur', 'douglas', 'naiara', 'para', 'mais', 'parciais', 'dê', 'e', 'fav']","['rt', 'parcial', 'paredão', 'arthur', 'douglas', 'naiara', 'para', 'mais', 'parciais', 'dê', 'e', 'fav']",douglas,103
"@annalimabz Quando o participante joga e faz um paredão desejado, o público reclama. Vai entender! #ForaArthur",set(),'alegria',394,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['o', 'quando', 'participante', 'joga', 'e', 'faz', 'um', 'paredão', 'desejado', 'público', 'reclama', 'vai', 'entender']","['o', 'quando', 'participante', 'joga', 'e', 'faz', 'um', 'paredão', 'desejado', 'público', 'reclama', 'vai', 'entender']",mais,102
